[1] ['1', '1', '8'] -> (1 / 8) + 1 mod 61
[10712] ['29', '49', '59'] -> 49 / (59 - 29) mod 61
[10713] ['29', '50', '52'] -> (29 + 52) * 50 mod 61
[10714] ['29', '50', '56'] -> (50 + 56) * 29 mod 61
[10715] ['29', '51', '52'] -> (29 * 51) - 52 mod 61
[10716] ['29', '51', '57'] -> 51 / (29 + 57) mod 61
[10717] ['29', '51', '58'] -> (51 / 29) + 58 mod 61
[10718] ['29', '52', '52'] -> (29 - 52) * 52 mod 61
[10719] ['29', '52', '53'] -> 53 / (29 + 52) mod 61
[10720] ['2', '40', '41'] -> 40 / (2 - 41) mod 61
[10721] ['29', '52', '54'] -> (52 + 54) * 29 mod 61
[10722] ['29', '52', '58'] -> 58 / (29 - 52) mod 61
[10723] ['29', '53', '53'] -> (53 + 53) * 29 mod 61
[10724] ['29', '53', '54'] -> (53 * 54) + 29 mod 61
[10725] ['29', '53', '59'] -> (29 / 59) - 53 mod 61
[10726] ['29', '54', '56'] -> (56 / 54) - 29 mod 61
[10727] ['29', '54', '58'] -> (29 / 58) + 54 mod 61
[10728] ['29', '55', '57'] -> (55 - 29) / 57 mod 61
[10729] ['29', '55', '58'] -> 55 - (29 / 58) mod 61
[10730] ['29', '57', '58'] -> (29 + 58) / 57 mod 61
[10731] ['2', '40', '45'] -> 2 / (40 - 45) mod 61
[10732] ['29', '58', '60'] -> (60 / 29) - 58 mod 61
[10733] ['30', '30', '33'] -> (30 + 30) / 33 mod 61
[10734] ['30', '30', '34'] -> (34 / 30) - 30 mod 61
[10735] ['30', '30', '38'] -> (30 / 30) - 38 mod 61
[10736] ['30', '30', '39'] -> (30 * 30) + 39 mod 61
[10737] ['30', '30', '42'] -> (30 - 42) / 30 mod 61
[10738] ['30', '30', '43'] -> (43 - 30) * 30 mod 61
[10739] ['30', '30', '48'] -> (30 / 48) - 30 mod 61
[10740] ['30', '30', '49'] -> 30 - (30 * 49) mod 61
[10741] ['30', '30', '56'] -> (30 / 56) + 30 mod 61
[10742] ['2', '40', '56'] -> (2 * 40) - 56 mod 61
[10743] ['30', '30', '58'] -> 30 - (58 / 30) mod 61
[10744] ['30', '31', '34'] -> (34 / 30) + 31 mod 61
[10745] ['30', '31', '39'] -> 39 - (30 * 31) mod 61
[10746] ['30', '31', '42'] -> (42 - 30) / 31 mod 61
[10747] ['30', '31', '48'] -> (30 / 48) + 31 mod 61
[10748] ['30', '31', '49'] -> (31 * 49) + 30 mod 61
[10749] ['30', '31', '52'] -> (30 * 31) - 52 mod 61
[10750] ['30', '31', '58'] -> (58 / 31) + 30 mod 61
[10751] ['30', '32', '33'] -> (33 / 30) - 32 mod 61
[10752] ['30', '32', '34'] -> (32 / 30) - 34 mod 61
[10753] ['2', '40', '57'] -> (40 / 2) - 57 mod 61
[10754] ['30', '32', '36'] -> (32 * 36) - 30 mod 61
[10755] ['30', '32', '47'] -> (30 + 47) * 32 mod 61
[10756] ['30', '32', '48'] -> 48 / (32 - 30) mod 61
[10757] ['30', '32', '52'] -> (52 / 32) + 30 mod 61
[10758] ['30', '32', '56'] -> (32 - 30) / 56 mod 61
[10759] ['30', '33', '35'] -> (35 / 30) + 33 mod 61
[10760] ['30', '33', '41'] -> (33 + 41) * 30 mod 61
[10761] ['30', '33', '45'] -> (33 - 45) / 30 mod 61
[10762] ['30', '33', '47'] -> 30 / (33 - 47) mod 61
[10763] ['30', '33', '48'] -> 48 / (30 + 33) mod 61
[10764] ['1', '6', '58'] -> (1 - 58) * 6 mod 61
[10765] ['2', '40', '58'] -> 58 / (40 - 2) mod 61
[10766] ['30', '33', '49'] -> (30 / 33) - 49 mod 61
[10767] ['30', '33', '50'] -> 50 / (30 - 33) mod 61
[10768] ['30', '33', '51'] -> (30 * 33) - 51 mod 61
[10769] ['30', '33', '53'] -> (30 - 33) * 53 mod 61
[10770] ['30', '33', '56'] -> (30 + 33) / 56 mod 61
[10771] ['30', '33', '57'] -> (30 - 57) * 33 mod 61
[10772] ['30', '34', '46'] -> (34 - 46) / 30 mod 61
[10773] ['30', '34', '47'] -> (47 - 34) * 30 mod 61
[10774] ['30', '34', '50'] -> 50 - (30 / 34) mod 61
[10775] ['30', '34', '53'] -> (53 - 30) / 34 mod 61
[10776] ['2', '41', '43'] -> (2 / 41) - 43 mod 61
[10777] ['30', '34', '55'] -> (30 - 34) * 55 mod 61
[10778] ['30', '35', '35'] -> 35 / (30 + 35) mod 61
[10779] ['30', '35', '37'] -> 37 - (30 * 35) mod 61
[10780] ['30', '35', '43'] -> (30 - 35) / 43 mod 61
[10781] ['30', '35', '46'] -> (30 / 46) - 35 mod 61
[10782] ['30', '35', '47'] -> (35 - 47) / 30 mod 61
[10783] ['30', '35', '48'] -> (48 - 35) * 30 mod 61
[10784] ['30', '35', '49'] -> 30 / (35 - 49) mod 61
[10785] ['30', '35', '50'] -> (30 * 35) - 50 mod 61
[10786] ['30', '35', '56'] -> (35 / 56) - 30 mod 61
[10787] ['2', '41', '49'] -> (41 / 49) + 2 mod 61
[10788] ['30', '35', '58'] -> (30 / 35) + 58 mod 61
[10789] ['30', '35', '60'] -> (60 / 35) - 30 mod 61
[10790] ['30', '36', '37'] -> 36 - (30 * 37) mod 61
[10791] ['30', '36', '38'] -> (36 + 38) * 30 mod 61
[10792] ['30', '36', '39'] -> 39 / (30 - 36) mod 61
[10793] ['30', '36', '40'] -> (40 - 30) / 36 mod 61
[10794] ['30', '36', '46'] -> (36 - 30) / 46 mod 61
[10795] ['30', '36', '49'] -> (49 - 36) * 30 mod 61
[10796] ['30', '36', '50'] -> 30 / (36 - 50) mod 61
[10797] ['30', '36', '52'] -> (30 + 52) * 36 mod 61
[10798] ['2', '41', '51'] -> (2 - 41) * 51 mod 61
[10799] ['30', '36', '53'] -> (53 / 36) - 30 mod 61
[10800] ['30', '36', '57'] -> (30 - 36) * 57 mod 61
[10801] ['30', '37', '38'] -> 38 - (30 / 37) mod 61
[10802] ['30', '37', '39'] -> 30 - (39 / 37) mod 61
[10803] ['30', '37', '48'] -> (30 - 37) / 48 mod 61
[10804] ['30', '37', '50'] -> (50 - 37) * 30 mod 61
[10805] ['30', '38', '43'] -> (30 * 38) + 43 mod 61
[10806] ['30', '38', '46'] -> 46 / (30 + 38) mod 61
[10807] ['30', '38', '48'] -> (38 * 48) + 30 mod 61
[10808] ['30', '38', '50'] -> (38 - 50) / 30 mod 61
[10809] ['2', '41', '53'] -> (53 - 41) * 2 mod 61
[10810] ['30', '38', '54'] -> 38 - (54 / 30) mod 61
[10811] ['30', '38', '56'] -> (38 * 56) - 30 mod 61
[10812] ['30', '38', '57'] -> 38 / (57 - 30) mod 61
[10813] ['30', '38', '59'] -> (30 * 59) - 38 mod 61
[10814] ['30', '39', '40'] -> (40 - 30) * 39 mod 61
[10815] ['30', '39', '42'] -> (30 / 39) + 42 mod 61
[10816] ['30', '39', '48'] -> (30 * 39) - 48 mod 61
[10817] ['30', '39', '57'] -> (30 * 57) - 39 mod 61
[10818] ['30', '39', '59'] -> (30 / 59) + 39 mod 61
[10819] ['30', '39', '60'] -> (60 / 30) - 39 mod 61
[10820] ['2', '41', '54'] -> (41 - 54) / 2 mod 61
[10821] ['30', '40', '40'] -> 40 - (30 / 40) mod 61
[10822] ['30', '40', '41'] -> (40 * 41) - 30 mod 61
[10823] ['30', '40', '43'] -> (40 / 30) + 43 mod 61
[10824] ['30', '40', '44'] -> (30 * 40) + 44 mod 61
[10825] ['30', '40', '54'] -> 30 / (40 - 54) mod 61
[10826] ['30', '40', '56'] -> (30 + 56) * 40 mod 61
[10827] ['30', '41', '42'] -> (30 + 42) * 41 mod 61
[10828] ['30', '41', '43'] -> (41 * 43) + 30 mod 61
[10829] ['30', '41', '44'] -> (41 / 44) + 30 mod 61
[10830] ['30', '41', '52'] -> 41 - (30 / 52) mod 61
[10831] ['2', '41', '58'] -> (2 * 41) - 58 mod 61
[10832] ['30', '41', '54'] -> (54 - 41) * 30 mod 61
[10833] ['30', '41', '55'] -> 30 / (41 - 55) mod 61
[10834] ['30', '41', '56'] -> (30 / 41) + 56 mod 61
[10835] ['30', '41', '58'] -> (30 - 41) / 58 mod 61
[10836] ['30', '42', '44'] -> 44 / (42 - 30) mod 61
[10837] ['30', '42', '51'] -> (30 * 51) - 42 mod 61
[10838] ['30', '42', '53'] -> (53 / 42) + 30 mod 61
[10839] ['30', '42', '56'] -> 30 / (42 - 56) mod 61
[10840] ['30', '43', '44'] -> 44 / (30 + 43) mod 61
[10841] ['30', '43', '47'] -> (47 / 43) + 30 mod 61
[10842] ['2', '42', '46'] -> 42 / (2 - 46) mod 61
[10843] ['30', '43', '53'] -> (30 / 53) + 43 mod 61
[10844] ['30', '43', '54'] -> 54 / (30 - 43) mod 61
[10845] ['30', '43', '56'] -> (56 - 43) * 30 mod 61
[10846] ['30', '43', '57'] -> 30 / (43 - 57) mod 61
[10847] ['30', '43', '59'] -> (43 - 30) / 59 mod 61
[10848] ['30', '43', '60'] -> 60 - (43 / 30) mod 61
[10849] ['30', '44', '48'] -> 30 - (44 / 48) mod 61
[10850] ['30', '44', '49'] -> (49 - 30) / 44 mod 61
[10851] ['30', '44', '54'] -> (44 - 30) * 54 mod 61
[10852] ['30', '44', '56'] -> (44 - 56) / 30 mod 61
[10853] ['2', '42', '48'] -> 2 - (42 / 48) mod 61
[10854] ['30', '44', '57'] -> (57 - 44) * 30 mod 61
[10855] ['30', '44', '59'] -> (30 + 44) / 59 mod 61
[10856] ['30', '45', '48'] -> (30 - 48) / 45 mod 61
[10857] ['30', '45', '50'] -> (45 * 50) - 30 mod 61
[10858] ['30', '45', '55'] -> 55 / (45 - 30) mod 61
[10859] ['30', '45', '56'] -> 56 - (45 / 30) mod 61
[10860] ['30', '45', '60'] -> (30 + 60) * 45 mod 61
[10861] ['30', '46', '50'] -> 46 - (50 / 30) mod 61
[10862] ['30', '46', '56'] -> (30 - 56) * 46 mod 61
[10863] ['30', '46', '59'] -> (59 - 46) * 30 mod 61
[10864] ['2', '42', '50'] -> (42 * 50) - 2 mod 61
[10865] ['30', '46', '60'] -> 30 / (46 - 60) mod 61
[10866] ['30', '47', '48'] -> 48 - (30 / 47) mod 61
[10867] ['30', '47', '49'] -> (47 - 30) / 49 mod 61
[10868] ['30', '47', '59'] -> (47 - 59) / 30 mod 61
[10869] ['30', '48', '50'] -> 50 - (48 / 30) mod 61
[10870] ['30', '48', '53'] -> (48 / 53) + 30 mod 61
[10871] ['30', '48', '56'] -> 56 / (30 - 48) mod 61
[10872] ['30', '48', '59'] -> (48 / 30) + 59 mod 61
[10873] ['30', '49', '54'] -> (49 / 54) - 30 mod 61
[10874] ['30', '49', '57'] -> (30 / 49) + 57 mod 61
[10875] ['1', '7', '9'] -> 9 / (1 + 7) mod 61
[10876] ['2', '42', '53'] -> (2 / 42) + 53 mod 61
[10877] ['30', '49', '60'] -> 49 / (60 - 30) mod 61
[10878] ['30', '50', '52'] -> (30 * 52) + 50 mod 61
[10879] ['30', '50', '53'] -> 53 / (50 - 30) mod 61
[10880] ['30', '50', '58'] -> 30 / (50 + 58) mod 61
[10881] ['30', '50', '59'] -> (50 / 30) - 59 mod 61
[10882] ['30', '51', '52'] -> (52 - 30) * 51 mod 61
[10883] ['30', '51', '55'] -> 51 / (55 - 30) mod 61
[10884] ['30', '51', '56'] -> 51 / (30 + 56) mod 61
[10885] ['30', '51', '60'] -> (60 / 51) + 30 mod 61
[10886] ['30', '52', '53'] -> (30 - 53) * 52 mod 61
[10887] ['2', '42', '54'] -> (54 - 42) * 2 mod 61
[10888] ['30', '53', '53'] -> (53 / 30) - 53 mod 61
[10889] ['30', '53', '55'] -> 30 / (53 + 55) mod 61
[10890] ['30', '53', '56'] -> (56 / 53) - 30 mod 61
[10891] ['30', '53', '57'] -> (53 + 57) / 30 mod 61
[10892] ['30', '54', '56'] -> (54 + 56) / 30 mod 61
[10893] ['30', '54', '58'] -> 58 - (30 * 54) mod 61
[10894] ['30', '55', '55'] -> (55 + 55) / 30 mod 61
[10895] ['30', '56', '58'] -> 56 - (30 * 58) mod 61
[10896] ['30', '57', '57'] -> (30 + 57) / 57 mod 61
[10897] ['30', '57', '60'] -> (30 / 57) - 60 mod 61
[10898] ['2', '42', '60'] -> (2 * 42) - 60 mod 61
[10899] ['30', '58', '59'] -> 30 - (58 * 59) mod 61
[10900] ['30', '58', '60'] -> 60 / (30 - 58) mod 61
[10901] ['31', '31', '34'] -> 31 - (34 / 31) mod 61
[10902] ['31', '31', '39'] -> (31 * 31) + 39 mod 61
[10903] ['31', '31', '42'] -> (31 + 42) / 31 mod 61
[10904] ['31', '31', '43'] -> (43 - 31) / 31 mod 61
[10905] ['31', '31', '45'] -> 31 / (45 - 31) mod 61
[10906] ['31', '31', '47'] -> (31 * 47) + 31 mod 61
[10907] ['31', '31', '48'] -> 31 - (31 / 48) mod 61
[10908] ['31', '31', '49'] -> (31 * 49) - 31 mod 61
[10909] ['2', '43', '43'] -> 43 / (2 + 43) mod 61
[10910] ['31', '31', '58'] -> (58 / 31) - 31 mod 61
[10911] ['31', '32', '33'] -> (31 - 32) / 33 mod 61
[10912] ['31', '32', '42'] -> 32 - (31 / 42) mod 61
[10913] ['31', '32', '43'] -> 31 / (32 + 43) mod 61
[10914] ['31', '32', '47'] -> (47 - 31) * 32 mod 61
[10915] ['31', '32', '48'] -> 48 / (31 + 32) mod 61
[10916] ['31', '32', '51'] -> (31 * 51) - 32 mod 61
[10917] ['31', '32', '52'] -> (52 / 32) - 31 mod 61
[10918] ['31', '32', '53'] -> (31 * 32) - 53 mod 61
[10919] ['31', '33', '36'] -> (31 / 33) + 36 mod 61
[10920] ['2', '43', '46'] -> (43 * 46) - 2 mod 61
[10921] ['31', '33', '43'] -> (31 * 43) + 33 mod 61
[10922] ['31', '33', '44'] -> (31 / 44) + 33 mod 61
[10923] ['31', '33', '45'] -> (45 - 33) / 31 mod 61
[10924] ['31', '33', '47'] -> 31 / (47 - 33) mod 61
[10925] ['31', '33', '49'] -> (31 - 33) * 49 mod 61
[10926] ['31', '33', '53'] -> (31 * 53) - 33 mod 61
[10927] ['31', '33', '56'] -> (33 - 31) / 56 mod 61
[10928] ['31', '33', '57'] -> 31 - (33 / 57) mod 61
[10929] ['31', '33', '58'] -> (31 - 58) * 33 mod 61
[10930] ['31', '34', '38'] -> (31 - 34) / 38 mod 61
[10931] ['2', '43', '47'] -> 43 / (47 - 2) mod 61
[10932] ['31', '34', '39'] -> (34 + 39) / 31 mod 61
[10933] ['31', '34', '44'] -> (34 / 31) - 44 mod 61
[10934] ['31', '34', '48'] -> 31 / (48 - 34) mod 61
[10935] ['31', '34', '51'] -> (31 + 34) / 51 mod 61
[10936] ['31', '34', '56'] -> (56 / 31) + 34 mod 61
[10937] ['31', '34', '58'] -> 34 - (31 / 58) mod 61
[10938] ['31', '35', '35'] -> 35 / (35 - 31) mod 61
[10939] ['31', '35', '38'] -> (35 + 38) / 31 mod 61
[10940] ['31', '35', '39'] -> (31 * 39) + 35 mod 61
[10941] ['31', '35', '40'] -> 31 / (35 + 40) mod 61
[10942] ['2', '43', '48'] -> 2 / (43 - 48) mod 61
[10943] ['31', '35', '47'] -> (47 - 35) / 31 mod 61
[10944] ['31', '35', '48'] -> (35 - 48) * 31 mod 61
[10945] ['31', '35', '55'] -> (31 - 35) * 55 mod 61
[10946] ['31', '35', '56'] -> (35 / 56) + 31 mod 61
[10947] ['31', '35', '57'] -> (31 * 57) - 35 mod 61
[10948] ['31', '35', '58'] -> 58 - (31 / 35) mod 61
[10949] ['31', '35', '59'] -> 59 / (31 + 35) mod 61
[10950] ['31', '36', '39'] -> 31 / (36 + 39) mod 61
[10951] ['31', '36', '44'] -> (31 - 36) * 44 mod 61
[10952] ['31', '36', '46'] -> (31 + 36) / 46 mod 61
[10953] ['2', '43', '49'] -> 49 - (2 * 43) mod 61
[10954] ['31', '36', '49'] -> (36 - 49) * 31 mod 61
[10955] ['31', '36', '50'] -> 31 / (50 - 36) mod 61
[10956] ['31', '36', '51'] -> (31 + 51) * 36 mod 61
[10957] ['31', '36', '52'] -> (52 - 31) * 36 mod 61
[10958] ['31', '36', '53'] -> (53 / 36) + 31 mod 61
[10959] ['31', '36', '60'] -> 36 / (31 - 60) mod 61
[10960] ['31', '37', '37'] -> 37 - (37 / 31) mod 61
[10961] ['31', '37', '39'] -> 39 / (31 - 37) mod 61
[10962] ['31', '37', '48'] -> 31 - (37 * 48) mod 61
[10963] ['31', '37', '49'] -> (49 - 37) / 31 mod 61
[10964] ['2', '43', '54'] -> (2 + 54) / 43 mod 61
[10965] ['31', '37', '51'] -> 31 / (51 - 37) mod 61
[10966] ['31', '37', '54'] -> 37 - (31 / 54) mod 61
[10967] ['31', '37', '57'] -> (31 - 37) * 57 mod 61
[10968] ['31', '37', '58'] -> (31 - 58) / 37 mod 61
[10969] ['31', '38', '40'] -> (31 - 40) * 38 mod 61
[10970] ['31', '38', '41'] -> (31 + 38) / 41 mod 61
[10971] ['31', '38', '46'] -> 46 / (38 - 31) mod 61
[10972] ['31', '38', '47'] -> (38 - 31) * 47 mod 61
[10973] ['31', '38', '49'] -> 31 - (38 / 49) mod 61
[10974] ['31', '38', '50'] -> (50 - 38) / 31 mod 61
[10975] ['2', '43', '55'] -> (55 - 43) * 2 mod 61
[10976] ['31', '38', '51'] -> (38 - 51) * 31 mod 61
[10977] ['31', '38', '57'] -> 38 / (31 + 57) mod 61
[10978] ['31', '38', '58'] -> 38 / (58 - 31) mod 61
[10979] ['31', '39', '40'] -> (31 + 40) * 39 mod 61
[10980] ['31', '39', '54'] -> (39 / 31) - 54 mod 61
[10981] ['31', '39', '55'] -> (31 / 39) - 55 mod 61
[10982] ['31', '39', '59'] -> 39 - (31 / 59) mod 61
[10983] ['31', '40', '41'] -> (40 * 41) + 31 mod 61
[10984] ['31', '40', '51'] -> (31 / 51) - 40 mod 61
[10985] ['31', '40', '54'] -> 31 / (54 - 40) mod 61
[10986] ['1', '7', '11'] -> (1 / 7) - 11 mod 61
[10987] ['2', '43', '56'] -> (43 - 56) / 2 mod 61
[10988] ['31', '40', '55'] -> (31 + 55) * 40 mod 61
[10989] ['31', '40', '58'] -> 31 - (40 / 58) mod 61
[10990] ['31', '41', '41'] -> (31 + 41) * 41 mod 61
[10991] ['31', '41', '44'] -> (41 / 44) - 31 mod 61
[10992] ['31', '41', '45'] -> 45 - (41 / 31) mod 61
[10993] ['31', '41', '52'] -> (31 / 52) + 41 mod 61
[10994] ['31', '41', '54'] -> (41 - 54) * 31 mod 61
[10995] ['31', '41', '55'] -> 31 / (55 - 41) mod 61
[10996] ['31', '41', '56'] -> 56 - (31 / 41) mod 61
[10997] ['31', '41', '57'] -> 57 / (41 - 31) mod 61
[10998] ['2', '43', '60'] -> (2 * 43) + 60 mod 61
[10999] ['31', '41', '58'] -> (41 / 31) - 58 mod 61
[11000] ['31', '41', '59'] -> (59 / 41) - 31 mod 61
[11001] ['31', '42', '44'] -> 44 / (31 + 42) mod 61
[11002] ['31', '42', '50'] -> 31 - (50 / 42) mod 61
[11003] ['31', '42', '51'] -> 31 - (42 * 51) mod 61
[11004] ['31', '42', '52'] -> (52 / 31) + 42 mod 61
[11005] ['31', '42', '53'] -> (53 / 42) - 31 mod 61
[11006] ['31', '42', '56'] -> 31 / (56 - 42) mod 61
[11007] ['31', '43', '44'] -> 44 / (43 - 31) mod 61
[11008] ['31', '43', '46'] -> 46 - (31 / 43) mod 61
[11009] ['2', '44', '44'] -> (2 - 44) / 44 mod 61
[11010] ['31', '43', '55'] -> (55 - 43) / 31 mod 61
[11011] ['31', '43', '58'] -> (43 * 58) + 31 mod 61
[11012] ['31', '43', '60'] -> (43 / 31) + 60 mod 61
[11013] ['31', '44', '47'] -> (44 * 47) - 31 mod 61
[11014] ['31', '44', '48'] -> (31 / 48) - 44 mod 61
[11015] ['31', '44', '49'] -> (31 + 49) / 44 mod 61
[11016] ['31', '44', '56'] -> (56 - 44) / 31 mod 61
[11017] ['31', '45', '49'] -> (31 - 49) / 45 mod 61
[11018] ['31', '45', '53'] -> 53 - (45 / 31) mod 61
[11019] ['31', '45', '55'] -> 55 / (31 + 45) mod 61
[11020] ['2', '44', '53'] -> (53 / 44) + 2 mod 61
[11021] ['31', '45', '56'] -> (45 / 31) + 56 mod 61
[11022] ['31', '45', '57'] -> (57 - 45) / 31 mod 61
[11023] ['31', '45', '60'] -> (60 - 31) * 45 mod 61
[11024] ['31', '46', '47'] -> 47 - (31 * 46) mod 61
[11025] ['31', '46', '50'] -> (50 / 31) + 46 mod 61
[11026] ['31', '46', '57'] -> (31 - 57) * 46 mod 61
[11027] ['31', '46', '58'] -> (58 - 46) / 31 mod 61
[11028] ['31', '46', '59'] -> (46 - 59) * 31 mod 61
[11029] ['31', '47', '49'] -> (31 + 47) / 49 mod 61
[11030] ['31', '47', '52'] -> (47 / 31) + 52 mod 61
[11031] ['2', '44', '54'] -> (2 + 54) * 44 mod 61
[11032] ['31', '47', '58'] -> (31 / 58) - 47 mod 61
[11033] ['31', '48', '48'] -> 48 - (31 * 48) mod 61
[11034] ['31', '48', '50'] -> (48 / 31) + 50 mod 61
[11035] ['31', '48', '53'] -> (48 / 53) - 31 mod 61
[11036] ['31', '48', '56'] -> (31 - 48) * 56 mod 61
[11037] ['31', '48', '59'] -> 59 - (48 / 31) mod 61
[11038] ['31', '48', '60'] -> (60 - 48) / 31 mod 61
[11039] ['31', '49', '52'] -> (31 / 49) + 52 mod 61
[11040] ['31', '49', '54'] -> (49 / 54) + 31 mod 61
[11041] ['31', '50', '50'] -> (31 + 50) * 50 mod 61
[11042] ['2', '44', '55'] -> 44 - (2 / 55) mod 61
[11043] ['31', '50', '52'] -> 50 - (31 * 52) mod 61
[11044] ['31', '50', '53'] -> 53 / (31 + 50) mod 61
[11045] ['31', '50', '54'] -> (31 / 54) - 50 mod 61
[11046] ['31', '50', '59'] -> (50 + 59) * 31 mod 61
[11047] ['31', '51', '54'] -> 51 - (31 * 54) mod 61
[11048] ['31', '51', '55'] -> 51 / (31 + 55) mod 61
[11049] ['31', '51', '56'] -> 51 / (56 - 31) mod 61
[11050] ['31', '51', '60'] -> (60 / 51) - 31 mod 61
[11051] ['31', '52', '55'] -> (52 * 55) + 31 mod 61
[11052] ['31', '53', '58'] -> 53 - (31 * 58) mod 61
[11053] ['2', '44', '57'] -> (44 - 57) / 2 mod 61
[11054] ['31', '54', '55'] -> (54 + 55) * 31 mod 61
[11055] ['31', '56', '58'] -> (31 * 58) + 56 mod 61
[11056] ['31', '57', '57'] -> (57 - 31) / 57 mod 61
[11057] ['31', '59', '60'] -> 60 / (31 - 59) mod 61
[11058] ['32', '32', '38'] -> (32 / 32) - 38 mod 61
[11059] ['32', '32', '45'] -> (32 + 45) * 32 mod 61
[11060] ['32', '32', '46'] -> 32 - (32 * 46) mod 61
[11061] ['32', '32', '48'] -> (48 - 32) * 32 mod 61
[11062] ['32', '32', '49'] -> (49 / 32) + 32 mod 61
[11063] ['32', '32', '51'] -> 32 / (32 - 51) mod 61
[11064] ['2', '44', '60'] -> (2 / 44) + 60 mod 61
[11065] ['32', '33', '33'] -> (32 - 33) / 33 mod 61
[11066] ['32', '33', '34'] -> (33 / 34) + 32 mod 61
[11067] ['32', '33', '35'] -> 35 / (32 + 33) mod 61
[11068] ['32', '33', '46'] -> 46 - (33 / 32) mod 61
[11069] ['32', '33', '53'] -> (32 / 53) - 33 mod 61
[11070] ['32', '33', '56'] -> (32 * 33) - 56 mod 61
[11071] ['32', '33', '58'] -> (33 - 58) / 32 mod 61
[11072] ['32', '33', '60'] -> (32 / 33) + 60 mod 61
[11073] ['32', '34', '34'] -> (32 * 34) + 34 mod 61
[11074] ['32', '34', '41'] -> (32 / 34) + 41 mod 61
[11075] ['2', '45', '46'] -> (2 / 46) - 45 mod 61
[11076] ['32', '34', '43'] -> (34 + 43) * 32 mod 61
[11077] ['32', '34', '46'] -> (46 / 32) + 34 mod 61
[11078] ['32', '34', '48'] -> 48 / (34 - 32) mod 61
[11079] ['32', '34', '49'] -> (32 - 34) * 49 mod 61
[11080] ['32', '34', '53'] -> 32 / (34 - 53) mod 61
[11081] ['32', '34', '55'] -> (55 - 32) / 34 mod 61
[11082] ['32', '34', '60'] -> (32 - 60) * 34 mod 61
[11083] ['32', '35', '38'] -> (32 - 35) / 38 mod 61
[11084] ['32', '35', '42'] -> (35 + 42) * 32 mod 61
[11085] ['32', '35', '44'] -> (32 / 35) + 44 mod 61
[11086] ['2', '45', '50'] -> 2 / (45 - 50) mod 61
[11087] ['32', '35', '45'] -> (32 / 45) - 35 mod 61
[11088] ['32', '35', '48'] -> 35 - (32 * 48) mod 61
[11089] ['32', '35', '49'] -> (35 / 49) + 32 mod 61
[11090] ['32', '35', '53'] -> (32 - 35) * 53 mod 61
[11091] ['32', '35', '56'] -> 32 - (35 * 56) mod 61
[11092] ['32', '35', '58'] -> (58 / 32) - 35 mod 61
[11093] ['32', '35', '59'] -> (32 * 35) - 59 mod 61
[11094] ['32', '35', '60'] -> (35 - 60) / 32 mod 61
[11095] ['32', '36', '38'] -> (32 / 38) + 36 mod 61
[11096] ['32', '36', '39'] -> (32 + 39) / 36 mod 61
[11097] ['1', '7', '14'] -> 7 / (14 - 1) mod 61
[11098] ['2', '45', '51'] -> (45 / 51) - 2 mod 61
[11099] ['32', '36', '40'] -> (32 * 40) - 36 mod 61
[11100] ['32', '36', '42'] -> (42 - 32) / 36 mod 61
[11101] ['32', '36', '43'] -> (43 / 32) + 36 mod 61
[11102] ['32', '36', '46'] -> 46 / (32 + 36) mod 61
[11103] ['32', '36', '47'] -> (32 + 36) * 47 mod 61
[11104] ['32', '36', '49'] -> (36 * 49) - 32 mod 61
[11105] ['32', '36', '50'] -> (32 + 50) * 36 mod 61
[11106] ['32', '36', '51'] -> (36 - 32) / 51 mod 61
[11107] ['32', '36', '54'] -> (36 * 54) + 32 mod 61
[11108] ['32', '36', '57'] -> (32 / 36) + 57 mod 61
[11109] ['2', '45', '53'] -> 53 - (2 * 45) mod 61
[11110] ['32', '37', '49'] -> 49 - (32 * 37) mod 61
[11111] ['32', '37', '50'] -> 37 - (50 / 32) mod 61
[11112] ['32', '37', '52'] -> 32 - (52 / 37) mod 61
[11113] ['32', '37', '53'] -> (53 - 37) * 32 mod 61
[11114] ['32', '37', '58'] -> 32 - (37 / 58) mod 61
[11115] ['32', '38', '42'] -> (38 / 32) - 42 mod 61
[11116] ['32', '38', '56'] -> 38 / (32 + 56) mod 61
[11117] ['32', '38', '58'] -> 32 - (38 * 58) mod 61
[11118] ['32', '38', '60'] -> 32 - (60 / 38) mod 61
[11119] ['32', '39', '39'] -> (32 + 39) * 39 mod 61
[11120] ['2', '45', '57'] -> (57 - 45) * 2 mod 61
[11121] ['32', '39', '41'] -> (39 / 41) - 32 mod 61
[11122] ['32', '39', '43'] -> 32 - (39 / 43) mod 61
[11123] ['32', '39', '46'] -> 46 / (39 - 32) mod 61
[11124] ['32', '39', '49'] -> (49 / 39) - 32 mod 61
[11125] ['32', '39', '51'] -> (32 * 51) + 39 mod 61
[11126] ['32', '39', '54'] -> (54 / 39) + 32 mod 61
[11127] ['32', '39', '59'] -> (39 / 32) + 59 mod 61
[11128] ['32', '40', '44'] -> (44 / 40) - 32 mod 61
[11129] ['32', '40', '46'] -> (46 / 40) + 32 mod 61
[11130] ['32', '40', '49'] -> 32 - (40 * 49) mod 61
[11131] ['2', '46', '47'] -> 47 - (46 / 2) mod 61
[11132] ['32', '40', '50'] -> (32 / 40) - 50 mod 61
[11133] ['32', '40', '51'] -> 40 / (32 + 51) mod 61
[11134] ['32', '40', '52'] -> 52 / (32 - 40) mod 61
