[1] ['1', '1', '4'] -> 1 / (1 - 4) mod 73
[8144] ['39', '61', '67'] -> 67 - (39 * 61) mod 73
[8145] ['39', '61', '72'] -> (61 + 72) / 39 mod 73
[8146] ['39', '62', '62'] -> (39 + 62) / 62 mod 73
[8147] ['3', '14', '40'] -> (14 - 3) / 40 mod 73
[8148] ['39', '62', '64'] -> (62 / 64) + 39 mod 73
[8149] ['39', '62', '71'] -> (62 + 71) / 39 mod 73
[8150] ['39', '63', '65'] -> 65 / (63 - 39) mod 73
[8151] ['39', '63', '70'] -> (63 + 70) / 39 mod 73
[8152] ['39', '64', '71'] -> (64 - 39) / 71 mod 73
[8153] ['39', '65', '70'] -> (65 - 70) * 39 mod 73
[8154] ['39', '66', '67'] -> (66 + 67) / 39 mod 73
[8155] ['39', '66', '68'] -> (39 * 66) - 68 mod 73
[8156] ['39', '67', '67'] -> (39 / 67) + 67 mod 73
[8157] ['39', '67', '71'] -> 67 - (71 / 39) mod 73
[8158] ['3', '14', '42'] -> (14 - 3) * 42 mod 73
[8159] ['39', '67', '72'] -> (67 - 72) * 39 mod 73
[8160] ['39', '68', '71'] -> 39 - (71 / 68) mod 73
[8161] ['39', '69', '69'] -> 69 - (39 / 69) mod 73
[8162] ['39', '69', '70'] -> (70 / 39) + 69 mod 73
[8163] ['39', '69', '72'] -> (69 + 72) * 39 mod 73
[8164] ['39', '70', '71'] -> (70 + 71) * 39 mod 73
[8165] ['40', '40', '43'] -> (40 * 40) - 43 mod 73
[8166] ['40', '40', '44'] -> (40 + 44) / 40 mod 73
[8167] ['40', '40', '50'] -> (40 / 40) - 50 mod 73
[8168] ['40', '40', '51'] -> (51 - 40) / 40 mod 73
[8169] ['3', '14', '44'] -> (3 / 14) - 44 mod 73
[8170] ['40', '40', '52'] -> (40 + 40) / 52 mod 73
[8171] ['40', '40', '54'] -> (40 - 54) * 40 mod 73
[8172] ['40', '40', '58'] -> (40 * 58) + 40 mod 73
[8173] ['40', '40', '59'] -> 40 / (40 + 59) mod 73
[8174] ['40', '40', '60'] -> (40 * 60) - 40 mod 73
[8175] ['40', '41', '41'] -> 41 - (40 / 41) mod 73
[8176] ['40', '41', '45'] -> (45 / 40) - 41 mod 73
[8177] ['40', '41', '46'] -> 46 / (40 + 41) mod 73
[8178] ['40', '41', '52'] -> (52 - 41) / 40 mod 73
[8179] ['40', '41', '54'] -> (41 / 40) + 54 mod 73
[8180] ['3', '14', '47'] -> (47 - 3) / 14 mod 73
[8181] ['40', '41', '55'] -> (41 - 55) * 40 mod 73
[8182] ['40', '41', '56'] -> 41 / (40 + 56) mod 73
[8183] ['40', '41', '59'] -> (40 - 59) * 41 mod 73
[8184] ['40', '41', '66'] -> (40 / 41) - 66 mod 73
[8185] ['40', '41', '69'] -> (69 / 41) - 40 mod 73
[8186] ['40', '41', '70'] -> (41 - 40) / 70 mod 73
[8187] ['40', '41', '72'] -> 40 - (72 / 41) mod 73
[8188] ['40', '42', '42'] -> (42 + 42) / 40 mod 73
[8189] ['40', '42', '46'] -> (40 + 42) / 46 mod 73
[8190] ['40', '42', '48'] -> 48 / (42 - 40) mod 73
[8191] ['3', '14', '48'] -> 3 - (14 / 48) mod 73
[8192] ['40', '42', '50'] -> (40 * 42) - 50 mod 73
[8193] ['40', '42', '54'] -> (40 - 54) / 42 mod 73
[8194] ['40', '42', '57'] -> 40 / (42 + 57) mod 73
[8195] ['40', '42', '59'] -> 42 - (40 / 59) mod 73
[8196] ['40', '42', '63'] -> 42 - (63 / 40) mod 73
[8197] ['40', '42', '67'] -> (42 - 40) / 67 mod 73
[8198] ['40', '42', '68'] -> 40 / (68 - 42) mod 73
[8199] ['40', '42', '71'] -> (40 * 71) - 42 mod 73
[8200] ['40', '43', '44'] -> (40 / 44) + 43 mod 73
[8201] ['40', '43', '47'] -> 47 - (40 / 43) mod 73
[8202] ['3', '14', '50'] -> 3 / (14 + 50) mod 73
[8203] ['40', '43', '51'] -> (51 / 43) - 40 mod 73
[8204] ['40', '43', '53'] -> 40 - (43 * 53) mod 73
[8205] ['40', '43', '62'] -> 40 - (43 / 62) mod 73
[8206] ['40', '43', '64'] -> (43 - 40) / 64 mod 73
[8207] ['40', '43', '66'] -> (43 * 66) - 40 mod 73
[8208] ['40', '43', '68'] -> 43 - (40 * 68) mod 73
[8209] ['40', '43', '69'] -> 40 / (69 - 43) mod 73
[8210] ['40', '43', '70'] -> (40 - 70) * 43 mod 73
[8211] ['40', '44', '50'] -> 50 / (40 - 44) mod 73
[8212] ['40', '44', '52'] -> (44 / 52) + 40 mod 73
[8213] ['3', '14', '52'] -> (3 * 52) + 14 mod 73
[8214] ['40', '44', '54'] -> 44 / (54 - 40) mod 73
[8215] ['40', '44', '58'] -> (44 - 58) * 40 mod 73
[8216] ['40', '44', '61'] -> (44 - 40) / 61 mod 73
[8217] ['40', '44', '65'] -> (40 / 65) - 44 mod 73
[8218] ['40', '44', '71'] -> (40 / 71) + 44 mod 73
[8219] ['40', '44', '72'] -> (44 / 40) - 72 mod 73
[8220] ['40', '45', '47'] -> 47 / (45 - 40) mod 73
[8221] ['40', '45', '49'] -> (40 * 45) + 49 mod 73
[8222] ['40', '45', '55'] -> (40 - 55) / 45 mod 73
[8223] ['40', '45', '56'] -> (56 - 45) / 40 mod 73
[8224] ['1', '10', '70'] -> 70 / (10 - 1) mod 73
[8225] ['3', '14', '53'] -> 53 - (14 / 3) mod 73
[8226] ['40', '45', '60'] -> (60 - 40) * 45 mod 73
[8227] ['40', '45', '62'] -> 40 - (45 * 62) mod 73
[8228] ['40', '45', '67'] -> (40 * 67) + 45 mod 73
[8229] ['40', '45', '68'] -> (45 / 68) - 40 mod 73
[8230] ['40', '45', '69'] -> 69 / (40 + 45) mod 73
[8231] ['40', '45', '71'] -> 40 / (71 - 45) mod 73
[8232] ['40', '45', '72'] -> 72 - (40 * 45) mod 73
[8233] ['40', '46', '53'] -> 40 / (46 + 53) mod 73
[8234] ['40', '46', '57'] -> (57 - 46) / 40 mod 73
[8235] ['40', '46', '61'] -> (46 / 61) + 40 mod 73
[8236] ['3', '14', '55'] -> (14 * 3) + 55 mod 73
[8237] ['40', '46', '63'] -> (46 / 40) + 63 mod 73
[8238] ['40', '46', '64'] -> (40 * 46) - 64 mod 73
[8239] ['40', '46', '71'] -> 71 / (46 - 40) mod 73
[8240] ['40', '46', '72'] -> 40 / (72 - 46) mod 73
[8241] ['40', '47', '48'] -> (40 / 47) + 48 mod 73
[8242] ['40', '47', '53'] -> (40 / 53) - 47 mod 73
[8243] ['40', '47', '58'] -> (58 - 47) / 40 mod 73
[8244] ['40', '47', '61'] -> (47 - 61) * 40 mod 73
[8245] ['40', '47', '62'] -> (40 * 62) - 47 mod 73
[8246] ['40', '47', '68'] -> (47 * 68) + 40 mod 73
[8247] ['3', '14', '58'] -> (14 + 58) / 3 mod 73
[8248] ['40', '47', '69'] -> (40 - 69) * 47 mod 73
[8249] ['40', '48', '50'] -> (48 * 50) - 40 mod 73
[8250] ['40', '48', '51'] -> 40 / (48 + 51) mod 73
[8251] ['40', '48', '52'] -> (48 / 40) + 52 mod 73
[8252] ['40', '48', '56'] -> (40 - 56) / 48 mod 73
[8253] ['40', '48', '60'] -> (40 + 48) * 60 mod 73
[8254] ['40', '48', '68'] -> 68 / (40 + 48) mod 73
[8255] ['40', '48', '69'] -> 69 - (48 / 40) mod 73
[8256] ['40', '48', '71'] -> (40 * 48) - 71 mod 73
[8257] ['40', '49', '51'] -> 49 - (51 / 40) mod 73
[8258] ['3', '14', '67'] -> (14 + 67) * 3 mod 73
[8259] ['40', '49', '54'] -> 40 - (54 / 49) mod 73
[8260] ['40', '49', '71'] -> 71 - (40 / 49) mod 73
[8261] ['40', '50', '52'] -> 52 / (40 - 50) mod 73
[8262] ['40', '50', '53'] -> 53 - (40 * 50) mod 73
[8263] ['40', '50', '54'] -> 54 - (40 / 50) mod 73
[8264] ['40', '50', '55'] -> (55 / 40) + 50 mod 73
[8265] ['40', '50', '58'] -> (58 - 40) * 50 mod 73
[8266] ['40', '50', '64'] -> (50 - 64) * 40 mod 73
[8267] ['40', '50', '65'] -> (40 + 65) / 50 mod 73
[8268] ['40', '50', '68'] -> (40 * 50) + 68 mod 73
[8269] ['3', '14', '68'] -> (14 / 3) + 68 mod 73
[8270] ['40', '50', '72'] -> (72 - 40) / 50 mod 73
[8271] ['40', '51', '52'] -> (52 / 51) - 40 mod 73
[8272] ['40', '51', '57'] -> (40 - 57) / 51 mod 73
[8273] ['40', '51', '61'] -> (40 - 61) * 51 mod 73
[8274] ['40', '51', '65'] -> (51 - 65) * 40 mod 73
[8275] ['40', '51', '72'] -> (51 / 40) + 72 mod 73
[8276] ['40', '52', '53'] -> (40 * 53) - 52 mod 73
[8277] ['40', '52', '58'] -> 40 - (52 / 58) mod 73
[8278] ['40', '52', '60'] -> 60 - (40 * 52) mod 73
[8279] ['40', '52', '64'] -> 52 - (40 / 64) mod 73
[8280] ['3', '14', '71'] -> 3 - (71 / 14) mod 73
[8281] ['40', '52', '65'] -> (40 * 65) + 52 mod 73
[8282] ['40', '52', '66'] -> (52 - 66) * 40 mod 73
[8283] ['40', '52', '71'] -> (40 - 52) * 71 mod 73
[8284] ['40', '53', '53'] -> 53 / (40 - 53) mod 73
[8285] ['40', '53', '54'] -> (40 / 54) + 53 mod 73
[8286] ['40', '53', '56'] -> (53 / 56) + 40 mod 73
[8287] ['40', '53', '58'] -> (53 - 40) * 58 mod 73
[8288] ['40', '53', '59'] -> (53 / 59) - 40 mod 73
[8289] ['40', '53', '60'] -> 60 - (53 / 40) mod 73
[8290] ['40', '53', '65'] -> 53 - (65 / 40) mod 73
[8291] ['3', '15', '21'] -> (15 * 3) - 21 mod 73
[8292] ['40', '53', '67'] -> (53 - 67) * 40 mod 73
[8293] ['40', '53', '68'] -> (68 - 40) * 53 mod 73
[8294] ['40', '53', '71'] -> (71 - 40) / 53 mod 73
[8295] ['40', '54', '56'] -> 54 / (40 - 56) mod 73
[8296] ['40', '54', '61'] -> 40 - (61 / 54) mod 73
[8297] ['40', '54', '64'] -> (40 * 64) - 54 mod 73
[8298] ['40', '54', '65'] -> (65 - 54) / 40 mod 73
[8299] ['40', '54', '66'] -> 66 / (40 + 54) mod 73
[8300] ['40', '54', '72'] -> (40 - 72) * 54 mod 73
[8301] ['40', '55', '56'] -> (40 + 56) * 55 mod 73
[8302] ['3', '15', '25'] -> 15 / (25 + 3) mod 73
[8303] ['40', '55', '60'] -> (55 - 40) * 60 mod 73
[8304] ['40', '55', '61'] -> 55 - (40 * 61) mod 73
[8305] ['40', '55', '65'] -> (55 / 65) + 40 mod 73
[8306] ['40', '55', '66'] -> (66 - 55) / 40 mod 73
[8307] ['40', '55', '67'] -> (40 / 67) + 55 mod 73
[8308] ['40', '55', '68'] -> 68 / (55 - 40) mod 73
[8309] ['40', '55', '72'] -> 55 - (72 / 40) mod 73
[8310] ['40', '56', '56'] -> 56 - (40 / 56) mod 73
[8311] ['40', '56', '61'] -> (61 / 40) - 56 mod 73
[8312] ['40', '56', '62'] -> 56 / (40 - 62) mod 73
[8313] ['3', '15', '27'] -> (27 / 3) + 15 mod 73
[8314] ['40', '56', '63'] -> (40 + 63) / 56 mod 73
[8315] ['40', '56', '67'] -> (67 - 56) / 40 mod 73
[8316] ['40', '57', '58'] -> 58 - (40 / 57) mod 73
[8317] ['40', '57', '59'] -> (40 - 59) / 57 mod 73
[8318] ['40', '57', '67'] -> (67 / 40) + 57 mod 73
[8319] ['40', '57', '69'] -> (57 * 69) - 40 mod 73
[8320] ['40', '58', '59'] -> (58 * 59) - 40 mod 73
[8321] ['40', '58', '62'] -> (62 / 58) - 40 mod 73
[8322] ['40', '58', '69'] -> (69 - 58) / 40 mod 73
[8323] ['40', '58', '71'] -> (40 + 58) / 71 mod 73
[8324] ['3', '15', '29'] -> 29 - (15 / 3) mod 73
[8325] ['40', '59', '60'] -> (60 / 40) + 59 mod 73
[8326] ['40', '59', '62'] -> (40 + 62) / 59 mod 73
[8327] ['40', '59', '69'] -> (69 - 40) / 59 mod 73
[8328] ['40', '59', '70'] -> (70 - 59) / 40 mod 73
[8329] ['40', '60', '60'] -> (40 - 60) / 60 mod 73
[8330] ['40', '60', '63'] -> (60 * 63) + 40 mod 73
[8331] ['40', '60', '64'] -> 64 / (40 + 60) mod 73
[8332] ['40', '60', '65'] -> (40 + 60) / 65 mod 73
[8333] ['40', '60', '66'] -> 60 - (40 / 66) mod 73
[8334] ['40', '61', '63'] -> (40 - 61) / 63 mod 73
[8335] ['1', '10', '71'] -> (1 / 10) - 71 mod 73
[8336] ['3', '15', '32'] -> (15 / 32) + 3 mod 73
[8337] ['40', '61', '71'] -> (61 + 71) * 40 mod 73
[8338] ['40', '61', '72'] -> (72 - 61) / 40 mod 73
[8339] ['40', '62', '63'] -> 62 - (40 * 63) mod 73
[8340] ['40', '62', '70'] -> (62 + 70) * 40 mod 73
[8341] ['40', '63', '63'] -> 63 / (40 + 63) mod 73
[8342] ['40', '63', '66'] -> (63 / 66) - 40 mod 73
[8343] ['40', '63', '70'] -> 63 / (70 - 40) mod 73
[8344] ['40', '64', '65'] -> 65 / (64 - 40) mod 73
[8345] ['40', '64', '68'] -> (64 + 68) * 40 mod 73
[8346] ['40', '64', '71'] -> (71 / 64) + 40 mod 73
[8347] ['3', '15', '33'] -> (15 / 33) - 3 mod 73
[8348] ['40', '65', '68'] -> (65 / 40) + 68 mod 73
[8349] ['40', '65', '69'] -> 69 - (40 * 65) mod 73
[8350] ['40', '66', '66'] -> (66 + 66) * 40 mod 73
[8351] ['40', '66', '67'] -> 66 - (40 / 67) mod 73
[8352] ['40', '66', '72'] -> (72 / 40) + 66 mod 73
[8353] ['40', '68', '68'] -> (40 * 68) - 68 mod 73
[8354] ['40', '68', '72'] -> (40 + 72) * 68 mod 73
[8355] ['40', '69', '69'] -> 40 - (69 * 69) mod 73
[8356] ['40', '69', '70'] -> (70 / 40) - 69 mod 73
[8357] ['40', '70', '71'] -> (40 * 70) + 71 mod 73
[8358] ['3', '15', '40'] -> (40 / 15) - 3 mod 73
[8359] ['41', '41', '46'] -> (41 + 41) / 46 mod 73
[8360] ['41', '41', '50'] -> (41 / 41) - 50 mod 73
[8361] ['41', '41', '51'] -> (41 * 41) - 51 mod 73
[8362] ['41', '41', '53'] -> (41 * 53) + 41 mod 73
[8363] ['41', '41', '60'] -> (41 - 60) * 41 mod 73
[8364] ['41', '41', '62'] -> (41 / 62) + 41 mod 73
[8365] ['41', '41', '64'] -> 41 / (64 - 41) mod 73
[8366] ['41', '42', '57'] -> 41 - (57 / 42) mod 73
[8367] ['41', '42', '58'] -> 58 - (41 / 42) mod 73
[8368] ['41', '42', '63'] -> (41 / 42) + 63 mod 73
[8369] ['3', '15', '41'] -> 3 - (15 / 41) mod 73
[8370] ['41', '42', '66'] -> (42 + 66) / 41 mod 73
[8371] ['41', '42', '67'] -> 67 - (41 * 42) mod 73
[8372] ['41', '42', '69'] -> (41 * 69) + 42 mod 73
[8373] ['41', '42', '70'] -> (42 - 41) / 70 mod 73
[8374] ['41', '43', '46'] -> (46 / 41) - 43 mod 73
[8375] ['41', '43', '48'] -> 48 / (43 - 41) mod 73
[8376] ['41', '43', '53'] -> 41 / (43 + 53) mod 73
[8377] ['41', '43', '54'] -> (41 / 54) - 43 mod 73
[8378] ['41', '43', '55'] -> (43 / 41) + 55 mod 73
[8379] ['41', '43', '57'] -> (41 / 43) + 57 mod 73
[8380] ['3', '15', '44'] -> (44 / 3) - 15 mod 73
[8381] ['41', '43', '58'] -> 43 / (58 - 41) mod 73
[8382] ['41', '43', '62'] -> (43 - 62) * 41 mod 73
[8383] ['41', '43', '64'] -> 64 - (41 / 43) mod 73
[8384] ['41', '43', '65'] -> (43 + 65) / 41 mod 73
[8385] ['41', '43', '70'] -> 41 - (43 * 70) mod 73
[8386] ['41', '43', '71'] -> (41 - 71) * 43 mod 73
[8387] ['41', '43', '72'] -> (72 / 43) + 41 mod 73
[8388] ['41', '44', '50'] -> 50 - (44 / 41) mod 73
[8389] ['41', '44', '56'] -> (56 / 41) + 44 mod 73
[8390] ['41', '44', '60'] -> (41 / 60) + 44 mod 73
[8391] ['3', '15', '45'] -> (3 / 45) - 15 mod 73
[8392] ['41', '44', '65'] -> (41 - 44) * 65 mod 73
[8393] ['41', '44', '66'] -> (41 + 66) / 44 mod 73
[8394] ['41', '44', '69'] -> 69 / (41 + 44) mod 73
[8395] ['41', '44', '71'] -> (44 / 41) + 71 mod 73
[8396] ['41', '44', '72'] -> 72 / (44 - 41) mod 73
[8397] ['41', '45', '46'] -> 46 - (41 / 45) mod 73
[8398] ['41', '45', '50'] -> 50 / (41 - 45) mod 73
[8399] ['41', '45', '51'] -> 41 / (45 + 51) mod 73
[8400] ['41', '45', '55'] -> (55 / 41) - 45 mod 73
[8401] ['41', '45', '56'] -> (41 - 56) / 45 mod 73
[8402] ['3', '15', '46'] -> 15 - (46 / 3) mod 73
[8403] ['41', '45', '59'] -> (45 / 41) - 59 mod 73
[8404] ['41', '45', '63'] -> (45 + 63) / 41 mod 73
[8405] ['41', '45', '67'] -> (41 - 45) * 67 mod 73
[8406] ['41', '45', '69'] -> (41 * 45) - 69 mod 73
[8407] ['41', '46', '48'] -> (41 * 48) - 46 mod 73
[8408] ['41', '46', '58'] -> (46 - 41) / 58 mod 73
[8409] ['41', '46', '60'] -> (41 * 60) + 46 mod 73
[8410] ['41', '46', '61'] -> (41 / 46) - 61 mod 73
[8411] ['41', '46', '62'] -> (46 + 62) / 41 mod 73
[8412] ['41', '46', '65'] -> (46 - 65) * 41 mod 73
[8413] ['3', '15', '48'] -> 15 / (3 - 48) mod 73
[8414] ['41', '46', '66'] -> (46 / 66) + 41 mod 73
[8415] ['41', '46', '70'] -> (70 / 46) - 41 mod 73
[8416] ['41', '47', '50'] -> 41 - (47 / 50) mod 73
[8417] ['41', '47', '53'] -> 53 - (41 * 47) mod 73
[8418] ['41', '47', '54'] -> (47 * 54) + 41 mod 73
[8419] ['41', '47', '58'] -> (47 / 58) - 41 mod 73
[8420] ['41', '47', '60'] -> (41 + 47) * 60 mod 73
[8421] ['41', '47', '61'] -> (47 + 61) / 41 mod 73
[8422] ['41', '47', '62'] -> (62 / 47) - 41 mod 73
[8423] ['41', '47', '65'] -> (41 + 65) / 47 mod 73
[8424] ['3', '15', '52'] -> (15 * 3) + 52 mod 73
[8425] ['41', '47', '67'] -> 47 - (67 / 41) mod 73
[8426] ['41', '47', '71'] -> 71 / (47 - 41) mod 73
[8427] ['41', '48', '48'] -> 41 / (48 + 48) mod 73
[8428] ['41', '48', '49'] -> (41 / 48) + 49 mod 73
[8429] ['41', '48', '50'] -> (41 / 50) + 48 mod 73
[8430] ['41', '48', '51'] -> 51 / (41 - 48) mod 73
[8431] ['41', '48', '52'] -> (48 - 41) / 52 mod 73
[8432] ['41', '48', '53'] -> (48 / 53) + 41 mod 73
[8433] ['41', '48', '59'] -> 59 - (48 / 41) mod 73
[8434] ['41', '48', '66'] -> (48 - 41) * 66 mod 73
[8435] ['3', '15', '53'] -> (3 / 15) + 53 mod 73
[8436] ['41', '48', '69'] -> (41 + 69) * 48 mod 73
[8437] ['41', '48', '71'] -> 41 / (71 - 48) mod 73
[8438] ['41', '48', '72'] -> 72 - (41 / 48) mod 73
[8439] ['41', '49', '51'] -> 41 - (49 * 51) mod 73
[8440] ['41', '49', '62'] -> 62 - (41 * 49) mod 73
[8441] ['41', '49', '63'] -> 41 - (49 / 63) mod 73
[8442] ['41', '49', '72'] -> 41 / (72 - 49) mod 73
[8443] ['41', '50', '50'] -> (41 + 50) * 50 mod 73
[8444] ['41', '50', '51'] -> (41 * 51) + 50 mod 73
[8445] ['41', '50', '52'] -> (50 / 41) - 52 mod 73
[8446] ['1', '11', '17'] -> (11 - 1) * 17 mod 73
[8447] ['3', '15', '54'] -> (15 / 3) - 54 mod 73
[8448] ['41', '50', '57'] -> (41 * 57) - 50 mod 73
[8449] ['41', '50', '59'] -> (59 - 41) * 50 mod 73
[8450] ['41', '50', '63'] -> (41 / 63) + 50 mod 73
[8451] ['41', '50', '69'] -> (50 - 69) * 41 mod 73
[8452] ['41', '50', '70'] -> 70 / (50 - 41) mod 73
[8453] ['41', '51', '56'] -> (41 - 51) * 56 mod 73
[8454] ['41', '51', '58'] -> (41 - 58) / 51 mod 73
[8455] ['41', '51', '64'] -> 41 - (64 / 51) mod 73
[8456] ['41', '51', '67'] -> (41 * 67) + 51 mod 73
[8457] ['41', '51', '69'] -> (41 / 51) + 69 mod 73
[8458] ['3', '15', '63'] -> (63 - 3) * 15 mod 73
[8459] ['41', '51', '71'] -> 71 - (41 * 51) mod 73
[8460] ['41', '52', '54'] -> (41 / 52) - 54 mod 73
[8461] ['41', '52', '64'] -> (41 * 52) - 64 mod 73
[8462] ['41', '52', '65'] -> (65 / 52) + 41 mod 73
[8463] ['41', '52', '71'] -> (52 - 71) * 41 mod 73
[8464] ['41', '53', '54'] -> 53 / (41 - 54) mod 73
[8465] ['41', '53', '55'] -> (53 + 55) / 41 mod 73
[8466] ['41', '53', '57'] -> (53 / 57) + 41 mod 73
[8467] ['41', '53', '59'] -> (41 / 59) + 53 mod 73
[8468] ['41', '53', '60'] -> (41 + 60) * 53 mod 73
[8469] ['3', '15', '65'] -> (3 + 65) / 15 mod 73
[8470] ['41', '53', '65'] -> (41 / 65) - 53 mod 73
[8471] ['41', '53', '66'] -> 66 / (41 + 53) mod 73
[8472] ['41', '53', '71'] -> (41 - 53) * 71 mod 73
[8473] ['41', '54', '54'] -> (54 + 54) / 41 mod 73
[8474] ['41', '54', '57'] -> 54 / (41 - 57) mod 73
[8475] ['41', '54', '58'] -> (54 - 41) * 58 mod 73
[8476] ['41', '54', '61'] -> (54 / 41) - 61 mod 73
[8477] ['41', '54', '66'] -> (41 * 66) - 54 mod 73
[8478] ['41', '55', '55'] -> (41 + 55) * 55 mod 73
[8479] ['41', '55', '57'] -> (55 / 57) - 41 mod 73
[8480] ['3', '15', '66'] -> (15 + 66) * 3 mod 73
[8481] ['41', '55', '58'] -> (41 * 58) + 55 mod 73
[8482] ['41', '55', '59'] -> 41 - (59 / 55) mod 73
[8483] ['41', '55', '60'] -> 55 / (41 - 60) mod 73
[8484] ['41', '55', '64'] -> (64 - 41) * 55 mod 73
[8485] ['41', '55', '68'] -> 41 - (55 * 68) mod 73
[8486] ['41', '55', '71'] -> (71 / 55) - 41 mod 73
[8487] ['41', '56', '57'] -> 57 - (41 * 56) mod 73
[8488] ['41', '56', '58'] -> (41 / 58) - 56 mod 73
[8489] ['41', '56', '65'] -> 65 / (41 + 56) mod 73
[8490] ['41', '56', '66'] -> (56 / 66) - 41 mod 73
[8491] ['3', '15', '68'] -> 68 - (3 / 15) mod 73
[8492] ['41', '56', '70'] -> (70 / 56) + 41 mod 73
[8493] ['41', '57', '61'] -> 61 - (57 / 41) mod 73
[8494] ['41', '57', '66'] -> 57 / (41 - 66) mod 73
[8495] ['41', '57', '69'] -> (41 / 69) - 57 mod 73
[8496] ['41', '57', '71'] -> (41 + 57) / 71 mod 73
[8497] ['41', '58', '61'] -> (58 / 61) + 41 mod 73
[8498] ['41', '58', '63'] -> (41 - 58) * 63 mod 73
[8499] ['41', '58', '67'] -> 41 - (58 * 67) mod 73
[8500] ['41', '58', '68'] -> (41 + 58) / 68 mod 73
[8501] ['41', '58', '70'] -> (58 / 41) - 70 mod 73
[8502] ['3', '15', '70'] -> 15 - (3 * 70) mod 73
[8503] ['41', '59', '59'] -> (41 * 59) - 59 mod 73
[8504] ['41', '59', '61'] -> (41 + 61) / 59 mod 73
[8505] ['41', '59', '64'] -> 64 / (41 + 59) mod 73
[8506] ['41', '59', '65'] -> (41 + 59) / 65 mod 73
[8507] ['41', '59', '69'] -> (59 * 69) + 41 mod 73
[8508] ['41', '60', '61'] -> (41 - 61) / 60 mod 73
[8509] ['41', '60', '62'] -> (41 + 60) / 62 mod 73
[8510] ['41', '60', '64'] -> 60 - (41 / 64) mod 73
[8511] ['41', '60', '65'] -> (41 * 65) + 60 mod 73
[8512] ['41', '60', '67'] -> (60 + 67) * 41 mod 73
[8513] ['3', '16', '16'] -> (16 + 3) / 16 mod 73
[8514] ['41', '61', '66'] -> (61 + 66) * 41 mod 73
[8515] ['41', '62', '66'] -> 66 / (62 - 41) mod 73
[8516] ['41', '62', '69'] -> (69 - 41) / 62 mod 73
[8517] ['41', '62', '72'] -> (72 - 41) * 62 mod 73
[8518] ['41', '63', '63'] -> (63 / 41) - 63 mod 73
[8519] ['41', '63', '65'] -> (63 / 65) + 41 mod 73
[8520] ['41', '63', '68'] -> (41 * 68) - 63 mod 73
[8521] ['41', '63', '69'] -> (41 * 63) + 69 mod 73
[8522] ['41', '64', '69'] -> (41 - 64) / 69 mod 73
[8523] ['41', '65', '65'] -> 65 / (65 - 41) mod 73
[8524] ['3', '16', '17'] -> (16 - 17) / 3 mod 73
[8525] ['41', '65', '66'] -> (65 * 66) + 41 mod 73
[8526] ['41', '65', '68'] -> (68 - 41) / 65 mod 73
[8527] ['41', '66', '71'] -> (66 - 41) / 71 mod 73
[8528] ['41', '67', '68'] -> (67 - 41) / 68 mod 73
[8529] ['41', '67', '70'] -> 70 - (41 * 67) mod 73
[8530] ['41', '67', '72'] -> (67 / 41) - 72 mod 73
[8531] ['41', '68', '69'] -> (68 / 69) + 41 mod 73
[8532] ['41', '68', '71'] -> (41 + 71) * 68 mod 73
[8533] ['42', '42', '42'] -> (42 + 42) * 42 mod 73
[8534] ['42', '42', '45'] -> 45 / (42 + 42) mod 73
[8535] ['3', '16', '18'] -> 18 / (16 + 3) mod 73
[8536] ['42', '42', '47'] -> (47 / 42) + 42 mod 73
[8537] ['42', '42', '50'] -> (42 / 42) - 50 mod 73
[8538] ['42', '42', '53'] -> (53 - 42) * 42 mod 73
[8539] ['42', '42', '56'] -> (42 - 56) / 42 mod 73
[8540] ['42', '42', '61'] -> (42 * 42) - 61 mod 73
[8541] ['42', '42', '62'] -> 42 / (62 - 42) mod 73
[8542] ['42', '42', '63'] -> 42 - (42 * 63) mod 73
[8543] ['42', '42', '67'] -> (42 / 67) - 42 mod 73
[8544] ['42', '42', '71'] -> (71 / 42) - 42 mod 73
[8545] ['42', '43', '43'] -> (42 * 43) + 43 mod 73
[8546] ['3', '16', '20'] -> 20 / (16 - 3) mod 73
[8547] ['42', '43', '44'] -> 42 - (44 / 43) mod 73
[8548] ['42', '43', '46'] -> (43 / 46) - 42 mod 73
[8549] ['42', '43', '47'] -> 42 - (43 / 47) mod 73
[8550] ['42', '43', '63'] -> 42 / (63 - 43) mod 73
[8551] ['42', '43', '64'] -> (64 / 43) - 42 mod 73
[8552] ['42', '43', '65'] -> 65 - (43 / 42) mod 73
[8553] ['42', '43', '66'] -> (42 / 66) - 43 mod 73
[8554] ['42', '43', '68'] -> 43 - (68 / 42) mod 73
[8555] ['42', '43', '69'] -> 69 / (42 + 43) mod 73
[8556] ['42', '43', '70'] -> (43 - 42) / 70 mod 73
[8557] ['1', '11', '21'] -> 21 / (11 - 1) mod 73
[8558] ['3', '16', '25'] -> 3 / (16 - 25) mod 73
[8559] ['42', '43', '72'] -> (42 - 72) * 43 mod 73
[8560] ['42', '44', '45'] -> 44 / (42 + 45) mod 73
[8561] ['42', '44', '48'] -> 48 / (44 - 42) mod 73
[8562] ['42', '44', '50'] -> (42 / 50) - 44 mod 73
[8563] ['42', '44', '61'] -> (42 - 44) * 61 mod 73
[8564] ['42', '44', '64'] -> 42 / (64 - 44) mod 73
[8565] ['42', '44', '65'] -> (42 + 65) / 44 mod 73
[8566] ['42', '44', '67'] -> (44 - 42) / 67 mod 73
