[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 79
[437] ['13', '64', '77'] -> (77 / 64) - 13 mod 79
[438] ['13', '64', '78'] -> (78 - 64) * 13 mod 79
[439] ['13', '65', '69'] -> (65 - 69) / 13 mod 79
[440] ['13', '65', '70'] -> 65 - (13 * 70) mod 79
[441] ['13', '65', '71'] -> (13 / 65) - 71 mod 79
[442] ['13', '65', '75'] -> 13 - (75 / 65) mod 79
[443] ['13', '66', '66'] -> (66 * 66) + 13 mod 79
[444] ['13', '66', '71'] -> 71 / (13 - 66) mod 79
[445] ['13', '66', '75'] -> 66 / (75 - 13) mod 79
[446] ['13', '66', '78'] -> (78 - 13) * 66 mod 79
[447] ['1', '6', '43'] -> (6 - 1) / 43 mod 79
[448] ['2', '15', '27'] -> (27 - 15) * 2 mod 79
[449] ['13', '67', '68'] -> (67 / 68) - 13 mod 79
[450] ['13', '67', '73'] -> (73 / 13) + 67 mod 79
[451] ['13', '67', '77'] -> (77 / 13) - 67 mod 79
[452] ['13', '68', '70'] -> (13 * 68) - 70 mod 79
[453] ['13', '68', '71'] -> (13 + 71) * 68 mod 79
[454] ['13', '68', '72'] -> (68 - 72) / 13 mod 79
[455] ['13', '68', '76'] -> 68 / (13 - 76) mod 79
[456] ['13', '69', '70'] -> (69 * 70) + 13 mod 79
[457] ['13', '69', '72'] -> 72 / (13 + 69) mod 79
[458] ['13', '69', '73'] -> (69 - 73) / 13 mod 79
[459] ['2', '15', '31'] -> 15 / (2 - 31) mod 79
[460] ['13', '69', '74'] -> (13 * 74) - 69 mod 79
[461] ['13', '69', '75'] -> (13 * 69) + 75 mod 79
[462] ['13', '70', '74'] -> (70 - 74) / 13 mod 79
[463] ['13', '70', '78'] -> 78 - (70 / 13) mod 79
[464] ['13', '71', '78'] -> 78 - (13 * 71) mod 79
[465] ['13', '72', '73'] -> 73 / (72 - 13) mod 79
[466] ['13', '72', '76'] -> (72 - 76) / 13 mod 79
[467] ['13', '73', '77'] -> (73 - 77) / 13 mod 79
[468] ['13', '73', '78'] -> (13 - 78) / 73 mod 79
[469] ['13', '74', '74'] -> (13 / 74) + 74 mod 79
[470] ['2', '15', '32'] -> (2 - 32) * 15 mod 79
[471] ['13', '74', '77'] -> (13 + 77) * 74 mod 79
[472] ['13', '74', '78'] -> (74 - 78) / 13 mod 79
[473] ['13', '75', '75'] -> (75 - 13) / 75 mod 79
[474] ['13', '75', '76'] -> (13 * 75) + 76 mod 79
[475] ['13', '76', '77'] -> (13 / 76) - 77 mod 79
[476] ['13', '76', '78'] -> (76 + 78) / 13 mod 79
[477] ['14', '14', '14'] -> (14 * 14) - 14 mod 79
[478] ['14', '14', '17'] -> (14 / 17) - 14 mod 79
[479] ['14', '14', '18'] -> 14 - (18 / 14) mod 79
[480] ['14', '14', '20'] -> 14 / (14 - 20) mod 79
[481] ['2', '15', '34'] -> (15 / 34) - 2 mod 79
[482] ['14', '14', '23'] -> (14 / 14) + 23 mod 79
[483] ['14', '14', '25'] -> 25 - (14 / 14) mod 79
[484] ['14', '14', '27'] -> (27 - 14) * 14 mod 79
[485] ['14', '14', '33'] -> (14 / 33) + 14 mod 79
[486] ['14', '14', '34'] -> (34 - 14) / 14 mod 79
[487] ['14', '14', '40'] -> 40 / (14 + 14) mod 79
[488] ['14', '14', '58'] -> (58 / 14) - 14 mod 79
[489] ['14', '14', '59'] -> 14 / (14 + 59) mod 79
[490] ['14', '14', '61'] -> (61 / 14) + 14 mod 79
[491] ['14', '14', '62'] -> 62 - (14 * 14) mod 79
[492] ['2', '15', '35'] -> 15 - (2 * 35) mod 79
[493] ['14', '14', '65'] -> (14 * 14) + 65 mod 79
[494] ['14', '14', '73'] -> (14 - 73) / 14 mod 79
[495] ['14', '14', '78'] -> (14 + 78) * 14 mod 79
[496] ['14', '15', '16'] -> 15 - (14 / 16) mod 79
[497] ['14', '15', '17'] -> (17 / 15) - 14 mod 79
[498] ['14', '15', '21'] -> 14 / (15 - 21) mod 79
[499] ['14', '15', '27'] -> (15 * 27) + 14 mod 79
[500] ['14', '15', '30'] -> (14 + 30) / 15 mod 79
[501] ['14', '15', '31'] -> (14 * 31) - 15 mod 79
[502] ['14', '15', '32'] -> 15 - (32 / 14) mod 79
[503] ['2', '15', '44'] -> (2 * 44) + 15 mod 79
[504] ['14', '15', '36'] -> 15 / (14 + 36) mod 79
[505] ['14', '15', '38'] -> 14 - (15 / 38) mod 79
[506] ['14', '15', '41'] -> (15 / 41) + 14 mod 79
[507] ['14', '15', '42'] -> 42 - (15 / 14) mod 79
[508] ['14', '15', '46'] -> 46 - (14 / 15) mod 79
[509] ['14', '15', '49'] -> (14 - 49) / 15 mod 79
[510] ['14', '15', '52'] -> 14 - (15 * 52) mod 79
[511] ['14', '15', '69'] -> (15 / 69) - 14 mod 79
[512] ['14', '15', '72'] -> (72 / 14) - 15 mod 79
[513] ['14', '15', '73'] -> (15 / 14) - 73 mod 79
[514] ['2', '15', '47'] -> (2 + 47) * 15 mod 79
[515] ['14', '15', '76'] -> 76 - (14 * 15) mod 79
[516] ['14', '16', '18'] -> 16 - (14 / 18) mod 79
[517] ['14', '16', '25'] -> (14 - 25) / 16 mod 79
[518] ['14', '16', '27'] -> (14 + 27) * 16 mod 79
[519] ['14', '16', '28'] -> (14 / 28) - 16 mod 79
[520] ['14', '16', '30'] -> 14 - (16 / 30) mod 79
[521] ['14', '16', '31'] -> 31 / (14 - 16) mod 79
[522] ['14', '16', '32'] -> (16 * 32) - 14 mod 79
[523] ['14', '16', '36'] -> (36 - 16) / 14 mod 79
[524] ['14', '16', '37'] -> (14 * 16) + 37 mod 79
[525] ['2', '15', '51'] -> (51 - 2) * 15 mod 79
[526] ['14', '16', '41'] -> 16 / (41 - 14) mod 79
[527] ['14', '16', '52'] -> (14 - 52) * 16 mod 79
[528] ['14', '16', '59'] -> 59 - (16 / 14) mod 79
[529] ['14', '16', '61'] -> (14 / 61) + 16 mod 79
[530] ['14', '16', '66'] -> 16 / (14 - 66) mod 79
[531] ['14', '16', '67'] -> (14 - 16) * 67 mod 79
[532] ['14', '16', '68'] -> (16 / 14) + 68 mod 79
[533] ['14', '16', '75'] -> (16 - 75) / 14 mod 79
[534] ['14', '16', '76'] -> (16 + 76) * 14 mod 79
[535] ['14', '16', '77'] -> 14 - (77 / 16) mod 79
[536] ['2', '15', '52'] -> 15 / (52 - 2) mod 79
[537] ['14', '17', '19'] -> (19 / 14) + 17 mod 79
[538] ['14', '17', '22'] -> 14 - (17 / 22) mod 79
[539] ['14', '17', '25'] -> 25 - (14 * 17) mod 79
[540] ['14', '17', '28'] -> (17 / 14) - 28 mod 79
[541] ['14', '17', '30'] -> (30 - 17) * 14 mod 79
[542] ['14', '17', '33'] -> 33 / (14 + 17) mod 79
[543] ['14', '17', '34'] -> (34 - 14) * 17 mod 79
[544] ['14', '17', '37'] -> (37 - 17) / 14 mod 79
[545] ['14', '17', '40'] -> (14 * 40) + 17 mod 79
[546] ['14', '17', '51'] -> (17 / 14) + 51 mod 79
[547] ['2', '15', '54'] -> 54 - (15 * 2) mod 79
[548] ['14', '17', '57'] -> (17 / 57) + 14 mod 79
[549] ['14', '17', '60'] -> 17 - (60 / 14) mod 79
[550] ['14', '17', '61'] -> (17 * 61) + 14 mod 79
[551] ['14', '17', '67'] -> 14 - (67 / 17) mod 79
[552] ['14', '17', '71'] -> (14 - 17) * 71 mod 79
[553] ['14', '17', '73'] -> (14 - 73) * 17 mod 79
[554] ['14', '17', '75'] -> (17 + 75) * 14 mod 79
[555] ['14', '17', '78'] -> (14 + 78) / 17 mod 79
[556] ['14', '18', '22'] -> (22 / 18) + 14 mod 79
[557] ['14', '18', '31'] -> (31 - 18) * 14 mod 79
[558] ['1', '6', '57'] -> 6 - (1 / 57) mod 79
[559] ['2', '15', '56'] -> (15 / 2) + 56 mod 79
[560] ['14', '18', '32'] -> (14 / 18) + 32 mod 79
[561] ['14', '18', '33'] -> 18 / (14 - 33) mod 79
[562] ['14', '18', '34'] -> (18 / 14) + 34 mod 79
[563] ['14', '18', '35'] -> (35 / 14) - 18 mod 79
[564] ['14', '18', '38'] -> (38 - 18) / 14 mod 79
[565] ['14', '18', '40'] -> (14 + 40) * 18 mod 79
[566] ['14', '18', '47'] -> (14 / 18) - 47 mod 79
[567] ['14', '18', '52'] -> (52 / 18) - 14 mod 79
[568] ['14', '18', '53'] -> (14 / 53) - 18 mod 79
[569] ['14', '18', '54'] -> (14 + 18) / 54 mod 79
[570] ['2', '15', '59'] -> (2 * 59) - 15 mod 79
[571] ['14', '18', '60'] -> (14 + 18) * 60 mod 79
[572] ['14', '18', '65'] -> (18 / 65) + 14 mod 79
[573] ['14', '18', '66'] -> (18 - 14) / 66 mod 79
[574] ['14', '18', '67'] -> (18 / 67) - 14 mod 79
[575] ['14', '18', '68'] -> (68 - 14) * 18 mod 79
[576] ['14', '18', '70'] -> (14 * 18) - 70 mod 79
[577] ['14', '18', '73'] -> (14 - 18) * 73 mod 79
[578] ['14', '18', '77'] -> (18 - 77) / 14 mod 79
[579] ['14', '19', '20'] -> (14 * 20) - 19 mod 79
[580] ['14', '19', '23'] -> 19 / (14 + 23) mod 79
[581] ['2', '15', '62'] -> (2 - 15) / 62 mod 79
[582] ['14', '19', '25'] -> 14 / (19 - 25) mod 79
[583] ['14', '19', '33'] -> (14 + 33) * 19 mod 79
[584] ['14', '19', '36'] -> (14 - 19) / 36 mod 79
[585] ['14', '19', '38'] -> 38 / (14 - 19) mod 79
[586] ['14', '19', '39'] -> (39 - 19) / 14 mod 79
[587] ['14', '19', '40'] -> (19 / 40) - 14 mod 79
[588] ['14', '19', '41'] -> 41 / (19 - 14) mod 79
[589] ['14', '19', '43'] -> (19 - 14) / 43 mod 79
[590] ['14', '19', '46'] -> (14 - 46) * 19 mod 79
[591] ['14', '19', '49'] -> (49 / 14) - 19 mod 79
[592] ['2', '15', '63'] -> (63 - 15) / 2 mod 79
[593] ['14', '19', '53'] -> 53 - (14 * 19) mod 79
[594] ['14', '19', '54'] -> 14 / (19 + 54) mod 79
[595] ['14', '19', '56'] -> 19 / (14 - 56) mod 79
[596] ['14', '19', '58'] -> 58 - (14 / 19) mod 79
[597] ['14', '19', '61'] -> (61 - 14) * 19 mod 79
[598] ['14', '19', '62'] -> (19 / 14) - 62 mod 79
[599] ['14', '19', '68'] -> (19 - 14) * 68 mod 79
[600] ['14', '19', '69'] -> (14 / 19) + 69 mod 79
[601] ['14', '19', '74'] -> (14 * 19) + 74 mod 79
[602] ['14', '19', '75'] -> (75 - 14) / 19 mod 79
[603] ['2', '15', '66'] -> (2 / 15) + 66 mod 79
[604] ['14', '19', '78'] -> (19 - 78) / 14 mod 79
[605] ['14', '20', '20'] -> (20 - 14) / 20 mod 79
[606] ['14', '20', '28'] -> 20 / (28 - 14) mod 79
[607] ['14', '20', '31'] -> (31 - 14) * 20 mod 79
[608] ['14', '20', '32'] -> (14 / 20) - 32 mod 79
[609] ['14', '20', '33'] -> (33 - 20) * 14 mod 79
[610] ['14', '20', '36'] -> 20 - (14 / 36) mod 79
[611] ['14', '20', '39'] -> 14 - (20 * 39) mod 79
[612] ['14', '20', '42'] -> (42 / 20) + 14 mod 79
[613] ['14', '20', '43'] -> (14 / 43) + 20 mod 79
[614] ['2', '15', '67'] -> 2 - (15 * 67) mod 79
[615] ['14', '20', '48'] -> 48 - (20 / 14) mod 79
[616] ['14', '20', '53'] -> 14 / (20 + 53) mod 79
[617] ['14', '20', '56'] -> (56 / 14) + 20 mod 79
[618] ['14', '20', '59'] -> (14 - 20) / 59 mod 79
[619] ['14', '20', '60'] -> (14 * 20) + 60 mod 79
[620] ['14', '20', '63'] -> (63 / 14) - 20 mod 79
[621] ['14', '20', '65'] -> 65 / (20 - 14) mod 79
[622] ['14', '20', '67'] -> 67 - (14 * 20) mod 79
[623] ['14', '20', '68'] -> (14 * 68) + 20 mod 79
[624] ['14', '20', '71'] -> (14 + 71) / 20 mod 79
[625] ['2', '15', '70'] -> 15 - (2 / 70) mod 79
[626] ['14', '20', '72'] -> (20 + 72) * 14 mod 79
[627] ['14', '20', '73'] -> (20 * 73) - 14 mod 79
[628] ['14', '20', '75'] -> (14 - 20) * 75 mod 79
[629] ['14', '20', '76'] -> (14 - 76) * 20 mod 79
[630] ['14', '20', '77'] -> 14 - (20 / 77) mod 79
[631] ['14', '21', '21'] -> (14 + 21) * 21 mod 79
[632] ['14', '21', '23'] -> 21 / (14 - 23) mod 79
[633] ['14', '21', '26'] -> (21 - 14) * 26 mod 79
[634] ['14', '21', '28'] -> 21 - (14 * 28) mod 79
[635] ['14', '21', '33'] -> (14 * 21) - 33 mod 79
[636] ['2', '15', '71'] -> 71 - (15 / 2) mod 79
[637] ['14', '21', '34'] -> (34 - 21) * 14 mod 79
[638] ['14', '21', '37'] -> 21 - (37 / 14) mod 79
[639] ['14', '21', '41'] -> (41 - 21) / 14 mod 79
[640] ['14', '21', '44'] -> (44 - 14) / 21 mod 79
[641] ['14', '21', '46'] -> (14 * 21) + 46 mod 79
[642] ['14', '21', '49'] -> (49 - 14) * 21 mod 79
[643] ['14', '21', '50'] -> 50 / (14 + 21) mod 79
[644] ['14', '21', '53'] -> (14 - 21) * 53 mod 79
[645] ['14', '21', '54'] -> (14 * 54) - 21 mod 79
[646] ['14', '21', '56'] -> 21 / (14 + 56) mod 79
[647] ['2', '15', '73'] -> (15 * 2) + 73 mod 79
[648] ['14', '21', '58'] -> (14 - 58) * 21 mod 79
[649] ['14', '21', '60'] -> (14 / 60) - 21 mod 79
[650] ['14', '21', '63'] -> (14 - 63) / 21 mod 79
[651] ['14', '21', '64'] -> (14 + 21) / 64 mod 79
[652] ['14', '21', '77'] -> (77 / 14) - 21 mod 79
[653] ['14', '21', '78'] -> (21 + 78) / 14 mod 79
[654] ['14', '22', '22'] -> (22 * 22) + 14 mod 79
[655] ['14', '22', '23'] -> (14 + 23) * 22 mod 79
[656] ['14', '22', '27'] -> (14 + 22) * 27 mod 79
[657] ['14', '22', '33'] -> 22 / (14 + 33) mod 79
[658] ['2', '15', '74'] -> (74 / 15) - 2 mod 79
[659] ['14', '22', '35'] -> (35 - 22) * 14 mod 79
[660] ['14', '22', '38'] -> (22 / 38) - 14 mod 79
[661] ['14', '22', '40'] -> (14 + 40) / 22 mod 79
[662] ['14', '22', '41'] -> (14 + 22) / 41 mod 79
[663] ['14', '22', '42'] -> (42 - 22) / 14 mod 79
[664] ['14', '22', '52'] -> (22 * 52) - 14 mod 79
[665] ['14', '22', '53'] -> (22 - 14) / 53 mod 79
[666] ['14', '22', '56'] -> (14 - 56) * 22 mod 79
[667] ['14', '22', '57'] -> 14 - (22 * 57) mod 79
[668] ['14', '22', '62'] -> (62 / 22) + 14 mod 79
[669] ['1', '6', '59'] -> (59 / 6) + 1 mod 79
[670] ['2', '15', '76'] -> (15 + 76) * 2 mod 79
[671] ['14', '22', '68'] -> (68 - 14) / 22 mod 79
[672] ['14', '22', '69'] -> (14 / 69) - 22 mod 79
[673] ['14', '22', '71'] -> (14 * 71) - 22 mod 79
[674] ['14', '22', '72'] -> 22 - (14 / 72) mod 79
[675] ['14', '22', '74'] -> 74 / (14 + 22) mod 79
[676] ['14', '22', '77'] -> (22 + 77) / 14 mod 79
[677] ['14', '23', '28'] -> (23 / 14) + 28 mod 79
[678] ['14', '23', '35'] -> (14 / 23) - 35 mod 79
[679] ['14', '23', '37'] -> (14 - 37) * 23 mod 79
[680] ['14', '23', '38'] -> 23 / (38 - 14) mod 79
[681] ['2', '15', '78'] -> (78 / 2) - 15 mod 79
[682] ['14', '23', '42'] -> (14 + 42) * 23 mod 79
[683] ['14', '23', '43'] -> (43 - 23) / 14 mod 79
[684] ['14', '23', '49'] -> (14 - 23) / 49 mod 79
[685] ['14', '23', '51'] -> (23 / 14) - 51 mod 79
[686] ['14', '23', '53'] -> 14 - (23 / 53) mod 79
[687] ['14', '23', '58'] -> 58 / (23 - 14) mod 79
[688] ['14', '23', '70'] -> (70 - 14) * 23 mod 79
[689] ['14', '23', '72'] -> (72 / 23) + 14 mod 79
[690] ['14', '24', '26'] -> (14 * 26) - 24 mod 79
[691] ['14', '24', '40'] -> (40 / 14) - 24 mod 79
[692] ['2', '16', '16'] -> (16 / 2) + 16 mod 79
[693] ['14', '24', '70'] -> (14 - 70) / 24 mod 79
[694] ['14', '25', '27'] -> 27 / (25 - 14) mod 79
[695] ['14', '25', '33'] -> (14 + 33) / 25 mod 79
[696] ['14', '25', '37'] -> 14 - (25 / 37) mod 79
[697] ['14', '25', '38'] -> (38 - 25) * 14 mod 79
[698] ['14', '25', '42'] -> (25 / 42) + 14 mod 79
[699] ['14', '25', '45'] -> (45 - 25) / 14 mod 79
[700] ['14', '25', '46'] -> (14 - 46) / 25 mod 79
[701] ['14', '25', '48'] -> 14 / (25 + 48) mod 79
[702] ['14', '25', '51'] -> (14 + 25) / 51 mod 79
[703] ['2', '16', '17'] -> 2 / (16 + 17) mod 79
[704] ['14', '25', '52'] -> 52 / (14 - 25) mod 79
[705] ['14', '25', '53'] -> 53 - (14 / 25) mod 79
[706] ['14', '25', '58'] -> 58 - (14 * 25) mod 79
[707] ['14', '25', '61'] -> (61 - 14) / 25 mod 79
[708] ['14', '25', '62'] -> (14 * 62) + 25 mod 79
[709] ['14', '25', '68'] -> (14 / 68) - 25 mod 79
[710] ['14', '25', '69'] -> (14 * 25) + 69 mod 79
[711] ['14', '25', '71'] -> 25 / (71 - 14) mod 79
[712] ['14', '25', '73'] -> (25 / 14) + 73 mod 79
[713] ['14', '25', '75'] -> (75 - 14) * 25 mod 79
[714] ['2', '16', '21'] -> (21 / 16) - 2 mod 79
[715] ['14', '26', '29'] -> 14 - (26 / 29) mod 79
[716] ['14', '26', '30'] -> 14 - (26 * 30) mod 79
[717] ['14', '26', '32'] -> 14 / (26 - 32) mod 79
[718] ['14', '26', '34'] -> 26 - (14 * 34) mod 79
[719] ['14', '26', '44'] -> (26 * 44) - 14 mod 79
[720] ['14', '26', '45'] -> (14 * 45) + 26 mod 79
[721] ['14', '26', '47'] -> 14 / (26 + 47) mod 79
[722] ['14', '26', '49'] -> (26 * 49) + 14 mod 79
[723] ['14', '26', '50'] -> (26 / 50) + 14 mod 79
[724] ['14', '26', '54'] -> (14 / 54) - 26 mod 79
[725] ['2', '16', '25'] -> 16 / (2 + 25) mod 79
[726] ['14', '26', '55'] -> (14 * 26) + 55 mod 79
[727] ['14', '26', '57'] -> (14 + 57) / 26 mod 79
[728] ['14', '26', '59'] -> 26 / (14 - 59) mod 79
[729] ['14', '26', '60'] -> (14 * 60) - 26 mod 79
[730] ['14', '26', '61'] -> 61 - (14 / 26) mod 79
[731] ['14', '26', '68'] -> (68 / 14) - 26 mod 79
[732] ['14', '26', '71'] -> 71 - (26 / 14) mod 79
[733] ['14', '26', '73'] -> (26 + 73) / 14 mod 79
[734] ['14', '26', '77'] -> (14 - 26) * 77 mod 79
[735] ['14', '27', '28'] -> (14 * 28) + 27 mod 79
[736] ['2', '16', '29'] -> 16 / (29 - 2) mod 79
[737] ['14', '27', '31'] -> 27 - (14 / 31) mod 79
[738] ['14', '27', '36'] -> 36 / (14 + 27) mod 79
[739] ['14', '27', '38'] -> (14 * 27) - 38 mod 79
[740] ['14', '27', '41'] -> (14 * 27) + 41 mod 79
[741] ['14', '27', '45'] -> 45 - (14 / 27) mod 79
[742] ['14', '27', '47'] -> (47 - 27) / 14 mod 79
[743] ['14', '27', '48'] -> (14 / 48) + 27 mod 79
[744] ['14', '27', '50'] -> (50 - 14) * 27 mod 79
[745] ['14', '27', '51'] -> 27 - (14 * 51) mod 79
[746] ['14', '27', '58'] -> (27 / 58) + 14 mod 79
[747] ['2', '16', '36'] -> (36 / 16) + 2 mod 79
[748] ['14', '27', '61'] -> (27 / 61) - 14 mod 79
[749] ['14', '27', '64'] -> 14 - (27 * 64) mod 79
[750] ['14', '27', '72'] -> (27 + 72) / 14 mod 79
[751] ['14', '27', '78'] -> (78 / 27) - 14 mod 79
[752] ['14', '28', '32'] -> (14 + 32) * 28 mod 79
[753] ['14', '28', '37'] -> (37 / 28) - 14 mod 79
[754] ['14', '28', '45'] -> 14 / (28 + 45) mod 79
[755] ['14', '28', '47'] -> (14 - 47) * 28 mod 79
[756] ['14', '28', '52'] -> (14 * 28) - 52 mod 79
[757] ['14', '28', '54'] -> (54 - 14) / 28 mod 79
[758] ['2', '16', '37'] -> 37 / (16 + 2) mod 79
[759] ['14', '28', '56'] -> 28 - (56 / 14) mod 79
[760] ['14', '28', '58'] -> (14 / 58) - 28 mod 79
[761] ['14', '28', '59'] -> 59 / (14 - 28) mod 79
[762] ['14', '28', '63'] -> (14 / 28) + 63 mod 79
[763] ['14', '28', '68'] -> 28 - (14 * 68) mod 79
[764] ['14', '29', '29'] -> (14 - 29) / 29 mod 79
[765] ['14', '29', '31'] -> (31 / 14) - 29 mod 79
[766] ['14', '29', '32'] -> (14 * 32) - 29 mod 79
[767] ['14', '29', '34'] -> (29 * 34) - 14 mod 79
[768] ['14', '29', '38'] -> (14 + 29) / 38 mod 79
[769] ['2', '16', '39'] -> (2 + 39) * 16 mod 79
[770] ['14', '29', '43'] -> 43 - (29 / 14) mod 79
[771] ['14', '29', '52'] -> (14 + 29) * 52 mod 79
[772] ['14', '29', '53'] -> (53 / 29) + 14 mod 79
[773] ['14', '29', '58'] -> 29 / (58 - 14) mod 79
[774] ['14', '29', '73'] -> (14 * 73) + 29 mod 79
[775] ['14', '29', '75'] -> (75 / 29) - 14 mod 79
[776] ['14', '30', '34'] -> (34 / 30) - 14 mod 79
[777] ['14', '30', '36'] -> 14 / (30 - 36) mod 79
[778] ['14', '30', '38'] -> (14 - 30) * 38 mod 79
[779] ['14', '30', '45'] -> (45 / 14) - 30 mod 79
[780] ['1', '6', '64'] -> (1 + 64) / 6 mod 79
[781] ['2', '16', '40'] -> (2 - 40) * 16 mod 79
[782] ['14', '30', '52'] -> (14 - 30) / 52 mod 79
[783] ['14', '30', '53'] -> (30 * 53) + 14 mod 79
[784] ['14', '30', '55'] -> 30 - (14 / 55) mod 79
[785] ['14', '30', '56'] -> (14 * 56) + 30 mod 79
[786] ['14', '30', '58'] -> (14 + 30) * 58 mod 79
[787] ['14', '30', '60'] -> 60 - (30 / 14) mod 79
[788] ['14', '30', '62'] -> (30 + 62) * 14 mod 79
[789] ['14', '30', '66'] -> (14 / 30) - 66 mod 79
[790] ['14', '30', '67'] -> (30 / 14) + 67 mod 79
[791] ['14', '30', '69'] -> (30 + 69) / 14 mod 79
[792] ['2', '16', '47'] -> (16 - 47) / 2 mod 79
[793] ['14', '30', '72'] -> 30 / (14 - 72) mod 79
[794] ['14', '30', '75'] -> (30 * 75) - 14 mod 79
[795] ['14', '30', '76'] -> 14 - (30 / 76) mod 79
[796] ['14', '31', '32'] -> (31 / 32) - 14 mod 79
[797] ['14', '31', '36'] -> (31 * 36) + 14 mod 79
[798] ['14', '31', '37'] -> 14 / (31 - 37) mod 79
[799] ['14', '31', '39'] -> (14 * 39) + 31 mod 79
[800] ['14', '31', '40'] -> 31 - (14 * 40) mod 79
[801] ['14', '31', '43'] -> 14 - (31 * 43) mod 79
[802] ['14', '31', '44'] -> (44 - 31) * 14 mod 79
[803] ['2', '16', '48'] -> 2 - (16 * 48) mod 79
[804] ['14', '31', '47'] -> (47 - 14) / 31 mod 79
[805] ['14', '31', '50'] -> (31 / 14) + 50 mod 79
[806] ['14', '31', '54'] -> (14 - 54) * 31 mod 79
[807] ['14', '31', '61'] -> (31 + 61) * 14 mod 79
[808] ['14', '31', '64'] -> (14 * 31) + 64 mod 79
[809] ['14', '31', '71'] -> (14 + 31) / 71 mod 79
[810] ['14', '31', '73'] -> (73 / 31) + 14 mod 79
[811] ['14', '31', '75'] -> (14 - 31) / 75 mod 79
[812] ['14', '32', '36'] -> (14 - 36) / 32 mod 79
[813] ['14', '32', '38'] -> 14 / (32 - 38) mod 79
[814] ['2', '16', '49'] -> 2 / (49 - 16) mod 79
[815] ['14', '32', '39'] -> 32 / (14 - 39) mod 79
[816] ['14', '32', '40'] -> 32 / (14 + 40) mod 79
[817] ['14', '32', '41'] -> 14 / (32 + 41) mod 79
[818] ['14', '32', '43'] -> (14 + 43) / 32 mod 79
[819] ['14', '32', '48'] -> (14 + 32) / 48 mod 79
[820] ['14', '32', '52'] -> (52 - 32) / 14 mod 79
[821] ['14', '32', '59'] -> 59 - (14 / 32) mod 79
[822] ['14', '32', '61'] -> 32 - (14 / 61) mod 79
[823] ['14', '32', '67'] -> (32 + 67) / 14 mod 79
[824] ['14', '32', '71'] -> (71 - 14) / 32 mod 79
[825] ['2', '16', '56'] -> 56 - (16 * 2) mod 79
[826] ['14', '32', '74'] -> (74 - 14) * 32 mod 79
[827] ['14', '32', '75'] -> 14 - (75 / 32) mod 79
[828] ['14', '33', '38'] -> 14 - (33 * 38) mod 79
[829] ['14', '33', '40'] -> 14 / (33 + 40) mod 79
[830] ['14', '33', '41'] -> (33 * 41) + 14 mod 79
[831] ['14', '33', '45'] -> 33 / (45 - 14) mod 79
[832] ['14', '33', '46'] -> (46 - 33) * 14 mod 79
[833] ['14', '33', '52'] -> 14 - (33 / 52) mod 79
[834] ['14', '33', '57'] -> (33 / 57) - 14 mod 79
[835] ['14', '33', '59'] -> (33 + 59) * 14 mod 79
[836] ['2', '16', '62'] -> 2 / (16 - 62) mod 79
[837] ['14', '33', '62'] -> 33 / (14 - 62) mod 79
[838] ['14', '33', '64'] -> (14 / 64) - 33 mod 79
[839] ['14', '33', '66'] -> (33 + 66) / 14 mod 79
[840] ['14', '33', '67'] -> (14 + 67) / 33 mod 79
[841] ['14', '33', '69'] -> (69 / 33) - 14 mod 79
[842] ['14', '34', '38'] -> (14 * 38) - 34 mod 79
[843] ['14', '34', '39'] -> 14 / (34 + 39) mod 79
[844] ['14', '34', '43'] -> 43 - (14 / 34) mod 79
[845] ['14', '34', '49'] -> 49 - (34 / 14) mod 79
[846] ['14', '34', '52'] -> (14 / 52) - 34 mod 79
[847] ['2', '16', '64'] -> (64 - 16) / 2 mod 79
[848] ['14', '34', '54'] -> (54 - 34) / 14 mod 79
[849] ['14', '34', '58'] -> (34 + 58) * 14 mod 79
[850] ['14', '34', '62'] -> (14 - 34) * 62 mod 79
[851] ['14', '34', '70'] -> (34 * 70) + 14 mod 79
[852] ['14', '34', '74'] -> (14 / 34) - 74 mod 79
[853] ['14', '34', '78'] -> (34 / 14) + 78 mod 79
[854] ['14', '35', '35'] -> (35 - 14) * 35 mod 79
[855] ['14', '35', '38'] -> 14 / (35 + 38) mod 79
[856] ['14', '35', '40'] -> 40 - (14 * 35) mod 79
[857] ['14', '35', '44'] -> (14 - 35) * 44 mod 79
[858] ['2', '16', '65'] -> (2 / 16) - 65 mod 79
[859] ['14', '35', '48'] -> (48 - 35) * 14 mod 79
[860] ['14', '35', '53'] -> (35 * 53) - 14 mod 79
[861] ['14', '35', '56'] -> 56 - (14 / 35) mod 79
[862] ['14', '35', '58'] -> (14 + 35) / 58 mod 79
[863] ['14', '35', '72'] -> (14 - 72) * 35 mod 79
[864] ['14', '35', '75'] -> 35 - (75 / 14) mod 79
[865] ['14', '35', '78'] -> 35 / (78 - 14) mod 79
[866] ['14', '36', '41'] -> (41 - 14) * 36 mod 79
[867] ['14', '36', '45'] -> (14 / 45) - 36 mod 79
[868] ['14', '36', '47'] -> (36 - 14) / 47 mod 79
[869] ['2', '16', '70'] -> (70 - 2) / 16 mod 79
[870] ['14', '36', '48'] -> 14 - (36 * 48) mod 79
[871] ['14', '36', '49'] -> (49 - 36) * 14 mod 79
[872] ['14', '36', '50'] -> (50 / 14) - 36 mod 79
