[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 89
[7913] ['19', '24', '61'] -> (61 - 19) / 24 mod 89
[7914] ['2', '34', '83'] -> (83 / 34) - 2 mod 89
[7915] ['19', '24', '66'] -> (19 - 66) / 24 mod 89
[7916] ['19', '24', '69'] -> (19 / 69) - 24 mod 89
[7917] ['19', '25', '26'] -> (19 * 26) - 25 mod 89
[7918] ['19', '25', '39'] -> 39 - (19 / 25) mod 89
[7919] ['19', '25', '42'] -> (19 - 42) / 25 mod 89
[7920] ['19', '25', '45'] -> (45 - 25) * 19 mod 89
[7921] ['19', '25', '46'] -> 25 / (46 - 19) mod 89
[7922] ['19', '25', '47'] -> (19 + 47) / 25 mod 89
[7923] ['19', '25', '48'] -> (25 * 48) - 19 mod 89
[7924] ['19', '25', '52'] -> (52 - 19) * 25 mod 89
[7925] ['2', '34', '84'] -> (2 * 84) + 34 mod 89
[7926] ['19', '25', '53'] -> 19 - (53 / 25) mod 89
[7927] ['19', '25', '54'] -> 54 - (19 * 25) mod 89
[7928] ['19', '25', '65'] -> 19 / (25 - 65) mod 89
[7929] ['19', '25', '74'] -> 19 / (74 - 25) mod 89
[7930] ['19', '25', '76'] -> (19 + 25) / 76 mod 89
[7931] ['19', '25', '77'] -> 77 / (19 + 25) mod 89
[7932] ['19', '25', '80'] -> (19 / 25) - 80 mod 89
[7933] ['19', '25', '81'] -> 25 / (19 - 81) mod 89
[7934] ['19', '25', '83'] -> (19 * 25) + 83 mod 89
[7935] ['19', '26', '32'] -> (26 / 19) + 32 mod 89
[7936] ['2', '34', '85'] -> 34 / (85 - 2) mod 89
[7937] ['19', '26', '34'] -> 26 / (19 + 34) mod 89
[7938] ['19', '26', '37'] -> (37 - 26) / 19 mod 89
[7939] ['19', '26', '38'] -> 26 - (38 / 19) mod 89
[7940] ['19', '26', '41'] -> (41 / 26) + 19 mod 89
[7941] ['19', '26', '42'] -> (26 / 42) - 19 mod 89
[7942] ['19', '26', '46'] -> (46 - 26) * 19 mod 89
[7943] ['19', '26', '50'] -> (50 / 26) - 19 mod 89
[7944] ['19', '26', '51'] -> (51 / 19) + 26 mod 89
[7945] ['19', '26', '52'] -> (19 / 52) - 26 mod 89
[7946] ['19', '26', '53'] -> (26 * 53) - 19 mod 89
[7947] ['2', '35', '37'] -> (2 + 37) / 35 mod 89
[7948] ['19', '26', '54'] -> 26 - (19 / 54) mod 89
[7949] ['19', '26', '55'] -> 26 / (19 - 55) mod 89
[7950] ['19', '26', '57'] -> (26 / 19) - 57 mod 89
[7951] ['19', '26', '60'] -> (60 / 19) - 26 mod 89
[7952] ['19', '26', '64'] -> (19 * 26) + 64 mod 89
[7953] ['19', '26', '67'] -> (26 - 19) * 67 mod 89
[7954] ['19', '26', '71'] -> (19 + 71) / 26 mod 89
[7955] ['19', '26', '73'] -> 73 - (19 * 26) mod 89
[7956] ['19', '26', '74'] -> (26 + 74) / 19 mod 89
[7957] ['19', '26', '76'] -> (19 / 26) - 76 mod 89
[7958] ['2', '35', '41'] -> (41 - 2) / 35 mod 89
[7959] ['19', '26', '79'] -> 79 / (26 - 19) mod 89
[7960] ['19', '26', '83'] -> (26 + 83) * 19 mod 89
[7961] ['19', '26', '85'] -> (19 - 26) / 85 mod 89
[7962] ['19', '27', '29'] -> 27 / (19 - 29) mod 89
[7963] ['19', '27', '38'] -> (38 - 27) / 19 mod 89
[7964] ['19', '27', '39'] -> (19 + 27) / 39 mod 89
[7965] ['19', '27', '41'] -> (27 / 41) + 19 mod 89
[7966] ['19', '27', '42'] -> (19 * 42) + 27 mod 89
[7967] ['19', '27', '45'] -> (19 * 27) + 45 mod 89
[7968] ['19', '27', '48'] -> 19 - (27 / 48) mod 89
[7969] ['2', '35', '42'] -> (2 - 42) * 35 mod 89
[7970] ['19', '27', '53'] -> (19 / 53) + 27 mod 89
[7971] ['19', '27', '59'] -> (19 - 27) / 59 mod 89
[7972] ['19', '27', '60'] -> 27 / (19 + 60) mod 89
[7973] ['19', '27', '61'] -> (19 + 61) * 27 mod 89
[7974] ['19', '27', '69'] -> (19 / 27) - 69 mod 89
[7975] ['19', '27', '71'] -> (27 / 71) - 19 mod 89
[7976] ['19', '27', '75'] -> 75 / (19 - 27) mod 89
[7977] ['19', '27', '79'] -> (79 / 19) - 27 mod 89
[7978] ['19', '27', '82'] -> (27 + 82) * 19 mod 89
[7979] ['19', '27', '83'] -> (19 - 83) / 27 mod 89
[7980] ['2', '35', '43'] -> (2 * 35) + 43 mod 89
[7981] ['19', '27', '84'] -> (27 * 84) - 19 mod 89
[7982] ['19', '27', '86'] -> (19 - 27) * 86 mod 89
[7983] ['19', '27', '87'] -> (19 * 87) - 27 mod 89
[7984] ['19', '28', '35'] -> 28 / (35 - 19) mod 89
[7985] ['19', '28', '39'] -> (39 - 28) / 19 mod 89
[7986] ['19', '28', '47'] -> (47 / 28) - 19 mod 89
[7987] ['19', '28', '48'] -> (48 - 28) * 19 mod 89
[7988] ['19', '28', '50'] -> (19 / 50) - 28 mod 89
[7989] ['19', '28', '58'] -> (58 - 19) * 28 mod 89
[7990] ['19', '28', '65'] -> (19 + 28) / 65 mod 89
[7991] ['2', '35', '46'] -> (2 * 35) - 46 mod 89
[7992] ['19', '28', '69'] -> (19 - 69) * 28 mod 89
[7993] ['19', '28', '72'] -> (28 + 72) / 19 mod 89
[7994] ['19', '28', '73'] -> (19 * 73) - 28 mod 89
[7995] ['19', '28', '76'] -> 28 - (76 / 19) mod 89
[7996] ['19', '29', '33'] -> 19 - (33 / 29) mod 89
[7997] ['19', '29', '37'] -> (29 * 37) + 19 mod 89
[7998] ['19', '29', '38'] -> (29 - 19) * 38 mod 89
[7999] ['19', '29', '41'] -> 41 - (19 * 29) mod 89
[8000] ['19', '29', '45'] -> (19 + 29) * 45 mod 89
[8001] ['19', '29', '49'] -> (49 - 29) * 19 mod 89
[8002] ['1', '9', '30'] -> (9 - 1) / 30 mod 89
[8003] ['2', '35', '50'] -> 35 - (2 * 50) mod 89
[8004] ['19', '29', '51'] -> (19 - 29) * 51 mod 89
[8005] ['19', '29', '54'] -> (19 + 54) / 29 mod 89
[8006] ['19', '29', '56'] -> (56 / 29) + 19 mod 89
[8007] ['19', '29', '61'] -> 29 / (61 - 19) mod 89
[8008] ['19', '29', '62'] -> 62 / (29 - 19) mod 89
[8009] ['19', '29', '63'] -> 63 - (29 / 19) mod 89
[8010] ['19', '29', '66'] -> 29 / (19 - 66) mod 89
[8011] ['19', '29', '70'] -> (19 * 70) + 29 mod 89
[8012] ['19', '29', '71'] -> (29 + 71) / 19 mod 89
[8013] ['19', '29', '74'] -> (29 / 19) + 74 mod 89
[8014] ['2', '35', '52'] -> (2 - 52) / 35 mod 89
[8015] ['19', '29', '77'] -> (29 / 77) + 19 mod 89
[8016] ['19', '29', '78'] -> 19 / (78 - 29) mod 89
[8017] ['19', '29', '80'] -> (29 + 80) * 19 mod 89
[8018] ['19', '29', '81'] -> (19 / 29) - 81 mod 89
[8019] ['19', '29', '83'] -> (83 / 19) + 29 mod 89
[8020] ['19', '29', '84'] -> 84 / (19 + 29) mod 89
[8021] ['19', '30', '36'] -> (19 - 36) * 30 mod 89
[8022] ['19', '30', '41'] -> (41 - 30) / 19 mod 89
[8023] ['19', '30', '44'] -> (44 / 30) - 19 mod 89
[8024] ['19', '30', '45'] -> (19 * 45) - 30 mod 89
[8025] ['2', '35', '58'] -> (58 / 35) + 2 mod 89
[8026] ['19', '30', '47'] -> (47 / 19) - 30 mod 89
[8027] ['19', '30', '50'] -> (50 - 30) * 19 mod 89
[8028] ['19', '30', '53'] -> (19 + 53) * 30 mod 89
[8029] ['19', '30', '56'] -> (19 / 30) + 56 mod 89
[8030] ['19', '30', '61'] -> (61 / 30) + 19 mod 89
[8031] ['19', '30', '69'] -> (30 / 69) - 19 mod 89
[8032] ['19', '30', '71'] -> (19 / 71) + 30 mod 89
[8033] ['19', '30', '74'] -> 19 - (30 * 74) mod 89
[8034] ['19', '30', '75'] -> (30 - 19) * 75 mod 89
[8035] ['19', '30', '77'] -> (19 * 30) + 77 mod 89
[8036] ['2', '35', '66'] -> (35 + 66) * 2 mod 89
[8037] ['19', '30', '78'] -> (19 + 78) / 30 mod 89
[8038] ['19', '30', '81'] -> 81 - (19 / 30) mod 89
[8039] ['19', '30', '83'] -> 19 - (30 / 83) mod 89
[8040] ['19', '30', '84'] -> (19 * 84) + 30 mod 89
[8041] ['19', '30', '86'] -> 86 / (30 - 19) mod 89
[8042] ['19', '30', '87'] -> 30 / (87 - 19) mod 89
[8043] ['19', '30', '88'] -> (30 / 19) + 88 mod 89
[8044] ['19', '31', '31'] -> (19 * 31) - 31 mod 89
[8045] ['19', '31', '32'] -> (19 / 31) + 32 mod 89
[8046] ['19', '31', '35'] -> 35 - (31 / 19) mod 89
[8047] ['2', '35', '67'] -> (67 / 2) + 35 mod 89
[8048] ['19', '31', '37'] -> (37 - 19) * 31 mod 89
[8049] ['19', '31', '42'] -> (42 - 31) / 19 mod 89
[8050] ['19', '31', '43'] -> 43 / (19 + 31) mod 89
[8051] ['19', '31', '54'] -> (19 + 31) / 54 mod 89
[8052] ['19', '31', '57'] -> (19 / 31) - 57 mod 89
[8053] ['19', '31', '58'] -> (19 * 31) + 58 mod 89
[8054] ['19', '31', '61'] -> (19 + 31) * 61 mod 89
[8055] ['19', '31', '65'] -> 19 - (31 / 65) mod 89
[8056] ['19', '31', '68'] -> 68 / (19 - 31) mod 89
[8057] ['19', '31', '69'] -> (31 + 69) / 19 mod 89
[8058] ['2', '35', '68'] -> (2 + 35) * 68 mod 89
[8059] ['19', '31', '71'] -> 19 / (31 - 71) mod 89
[8060] ['19', '31', '78'] -> (31 + 78) * 19 mod 89
[8061] ['19', '31', '88'] -> (19 + 88) * 31 mod 89
[8062] ['19', '32', '35'] -> (19 / 32) - 35 mod 89
[8063] ['19', '32', '36'] -> 19 - (32 * 36) mod 89
[8064] ['19', '32', '38'] -> (32 / 38) - 19 mod 89
[8065] ['19', '32', '39'] -> (19 * 32) + 39 mod 89
[8066] ['19', '32', '41'] -> (41 / 32) - 19 mod 89
[8067] ['19', '32', '43'] -> (43 - 32) / 19 mod 89
[8068] ['19', '32', '44'] -> 44 / (19 - 32) mod 89
[8069] ['2', '35', '71'] -> 35 / (2 - 71) mod 89
[8070] ['19', '32', '45'] -> 45 / (32 - 19) mod 89
[8071] ['19', '32', '47'] -> 19 - (32 / 47) mod 89
[8072] ['19', '32', '53'] -> (32 * 53) + 19 mod 89
[8073] ['19', '32', '54'] -> (19 / 32) + 54 mod 89
[8074] ['19', '32', '58'] -> 32 - (19 / 58) mod 89
[8075] ['19', '32', '63'] -> 32 - (63 / 19) mod 89
[8076] ['19', '32', '66'] -> 32 - (19 * 66) mod 89
[8077] ['19', '32', '67'] -> 67 / (19 + 32) mod 89
[8078] ['19', '32', '68'] -> (32 + 68) / 19 mod 89
[8079] ['19', '32', '72'] -> 19 / (32 - 72) mod 89
[8080] ['2', '35', '73'] -> 35 - (2 / 73) mod 89
[8081] ['19', '32', '79'] -> (19 + 32) * 79 mod 89
[8082] ['19', '32', '80'] -> (19 + 32) / 80 mod 89
[8083] ['19', '32', '82'] -> (32 * 82) - 19 mod 89
[8084] ['19', '32', '83'] -> 83 - (19 / 32) mod 89
[8085] ['19', '32', '84'] -> (32 - 19) * 84 mod 89
[8086] ['19', '33', '41'] -> (33 / 19) + 41 mod 89
[8087] ['19', '33', '43'] -> 19 - (33 * 43) mod 89
[8088] ['19', '33', '45'] -> (19 / 33) + 45 mod 89
[8089] ['19', '33', '46'] -> (33 * 46) + 19 mod 89
[8090] ['19', '33', '48'] -> (33 / 19) - 48 mod 89
[8091] ['2', '35', '74'] -> (2 * 74) - 35 mod 89
[8092] ['19', '33', '52'] -> 33 - (19 * 52) mod 89
[8093] ['19', '33', '53'] -> (53 - 33) * 19 mod 89
[8094] ['19', '33', '60'] -> (33 / 60) + 19 mod 89
[8095] ['19', '33', '73'] -> 19 / (33 - 73) mod 89
[8096] ['19', '33', '78'] -> (33 - 19) * 78 mod 89
[8097] ['19', '33', '81'] -> (19 - 33) / 81 mod 89
[8098] ['19', '33', '83'] -> (19 - 83) * 33 mod 89
[8099] ['19', '33', '84'] -> (84 / 33) - 19 mod 89
[8100] ['19', '34', '42'] -> (19 / 34) - 42 mod 89
[8101] ['19', '34', '43'] -> (19 + 34) / 43 mod 89
[8102] ['2', '35', '82'] -> (35 * 82) + 2 mod 89
[8103] ['19', '34', '45'] -> (45 - 34) / 19 mod 89
[8104] ['19', '34', '54'] -> (54 - 34) * 19 mod 89
[8105] ['19', '34', '66'] -> (34 + 66) / 19 mod 89
[8106] ['19', '34', '74'] -> 19 / (34 - 74) mod 89
[8107] ['19', '34', '75'] -> (34 + 75) * 19 mod 89
[8108] ['19', '34', '83'] -> 19 / (83 - 34) mod 89
[8109] ['19', '34', '88'] -> (19 * 34) - 88 mod 89
[8110] ['19', '35', '36'] -> (35 / 36) - 19 mod 89
[8111] ['19', '35', '38'] -> 19 - (35 * 38) mod 89
[8112] ['19', '35', '39'] -> 35 / (39 - 19) mod 89
[8113] ['1', '9', '35'] -> 1 / (35 - 9) mod 89
[8114] ['2', '35', '86'] -> 86 - (35 / 2) mod 89
[8115] ['19', '35', '43'] -> (19 - 35) * 43 mod 89
[8116] ['19', '35', '47'] -> (35 * 47) - 19 mod 89
[8117] ['19', '35', '50'] -> 50 / (19 + 35) mod 89
[8118] ['19', '35', '51'] -> (35 * 51) + 19 mod 89
[8119] ['19', '35', '53'] -> (53 / 19) - 35 mod 89
[8120] ['19', '35', '55'] -> (55 - 35) * 19 mod 89
[8121] ['19', '35', '60'] -> (35 - 19) / 60 mod 89
[8122] ['19', '35', '61'] -> 61 / (19 - 35) mod 89
[8123] ['19', '35', '64'] -> (19 * 64) - 35 mod 89
[8124] ['19', '35', '66'] -> 66 - (19 * 35) mod 89
[8125] ['2', '36', '42'] -> 42 - (36 / 2) mod 89
[8126] ['19', '35', '71'] -> (19 * 35) + 71 mod 89
[8127] ['19', '35', '74'] -> (35 + 74) * 19 mod 89
[8128] ['19', '35', '75'] -> 19 / (35 - 75) mod 89
[8129] ['19', '35', '82'] -> 19 - (35 / 82) mod 89
[8130] ['19', '35', '84'] -> 19 / (84 - 35) mod 89
[8131] ['19', '35', '86'] -> (86 / 35) + 19 mod 89
[8132] ['19', '35', '88'] -> 35 / (19 - 88) mod 89
[8133] ['19', '36', '39'] -> (39 / 19) + 36 mod 89
[8134] ['19', '36', '44'] -> (19 + 44) / 36 mod 89
[8135] ['19', '36', '45'] -> (19 - 45) / 36 mod 89
[8136] ['2', '36', '44'] -> 36 / (2 + 44) mod 89
[8137] ['19', '36', '47'] -> (47 - 36) / 19 mod 89
[8138] ['19', '36', '54'] -> 54 - (36 / 19) mod 89
[8139] ['19', '36', '56'] -> (56 - 36) * 19 mod 89
[8140] ['19', '36', '57'] -> (36 * 57) + 19 mod 89
[8141] ['19', '36', '59'] -> (36 - 19) * 59 mod 89
[8142] ['19', '36', '62'] -> 36 / (19 - 62) mod 89
[8143] ['19', '36', '63'] -> (36 * 63) - 19 mod 89
[8144] ['19', '36', '74'] -> 74 / (19 + 36) mod 89
[8145] ['19', '36', '76'] -> 19 / (36 - 76) mod 89
[8146] ['19', '36', '80'] -> (19 / 80) + 36 mod 89
[8147] ['2', '36', '45'] -> 36 / (2 - 45) mod 89
[8148] ['19', '36', '83'] -> (36 / 19) + 83 mod 89
[8149] ['19', '36', '86'] -> (36 - 19) / 86 mod 89
[8150] ['19', '36', '87'] -> 19 - (87 / 36) mod 89
[8151] ['19', '37', '43'] -> (37 / 43) + 19 mod 89
[8152] ['19', '37', '48'] -> (48 - 37) / 19 mod 89
[8153] ['19', '37', '49'] -> (19 + 49) * 37 mod 89
[8154] ['19', '37', '53'] -> 37 / (19 + 53) mod 89
[8155] ['19', '37', '56'] -> (19 * 37) - 56 mod 89
[8156] ['19', '37', '58'] -> (19 - 37) * 58 mod 89
[8157] ['19', '37', '64'] -> (19 + 37) * 64 mod 89
[8158] ['2', '36', '46'] -> (46 / 36) - 2 mod 89
[8159] ['19', '37', '66'] -> (19 - 37) / 66 mod 89
[8160] ['19', '37', '67'] -> (19 / 67) + 37 mod 89
[8161] ['19', '37', '68'] -> (19 + 68) / 37 mod 89
[8162] ['19', '37', '69'] -> 37 - (69 / 19) mod 89
[8163] ['19', '37', '72'] -> (37 + 72) * 19 mod 89
[8164] ['19', '37', '74'] -> (19 / 37) + 74 mod 89
[8165] ['19', '37', '76'] -> 76 / (37 - 19) mod 89
[8166] ['19', '37', '77'] -> 19 / (37 - 77) mod 89
[8167] ['19', '37', '78'] -> (78 / 37) - 19 mod 89
[8168] ['19', '37', '81'] -> (37 / 19) - 81 mod 89
[8169] ['2', '36', '61'] -> (2 + 61) / 36 mod 89
[8170] ['19', '37', '82'] -> 19 - (82 / 37) mod 89
[8171] ['19', '37', '85'] -> 37 - (19 * 85) mod 89
[8172] ['19', '37', '86'] -> 19 / (86 - 37) mod 89
[8173] ['19', '37', '87'] -> (87 - 19) * 37 mod 89
[8174] ['19', '38', '40'] -> (19 - 38) / 40 mod 89
[8175] ['19', '38', '41'] -> (41 - 19) / 38 mod 89
[8176] ['19', '38', '54'] -> (38 * 54) + 19 mod 89
[8177] ['19', '38', '55'] -> (38 * 55) - 19 mod 89
[8178] ['19', '38', '61'] -> (38 / 61) + 19 mod 89
[8179] ['19', '38', '66'] -> (19 + 38) * 66 mod 89
[8180] ['2', '36', '63'] -> (36 / 63) - 2 mod 89
[8181] ['19', '38', '67'] -> (38 / 19) - 67 mod 89
[8182] ['19', '38', '68'] -> (19 / 38) + 68 mod 89
[8183] ['19', '38', '75'] -> (19 * 38) - 75 mod 89
[8184] ['19', '38', '77'] -> 19 - (77 / 38) mod 89
[8185] ['19', '38', '79'] -> 38 / (19 + 79) mod 89
[8186] ['19', '38', '80'] -> (19 + 80) * 38 mod 89
[8187] ['19', '38', '85'] -> (19 / 85) - 38 mod 89
[8188] ['19', '38', '86'] -> (19 - 86) / 38 mod 89
[8189] ['19', '38', '87'] -> 19 / (87 - 38) mod 89
[8190] ['19', '38', '88'] -> 38 - (88 / 19) mod 89
[8191] ['2', '36', '70'] -> (2 / 36) - 70 mod 89
[8192] ['19', '39', '40'] -> (40 / 19) - 39 mod 89
[8193] ['19', '39', '47'] -> (47 - 19) * 39 mod 89
[8194] ['19', '39', '50'] -> (50 - 39) / 19 mod 89
[8195] ['19', '39', '59'] -> (59 - 39) * 19 mod 89
[8196] ['19', '39', '62'] -> (19 - 62) / 39 mod 89
[8197] ['19', '39', '63'] -> (39 / 63) - 19 mod 89
[8198] ['19', '39', '64'] -> (19 / 64) + 39 mod 89
[8199] ['19', '39', '76'] -> (19 / 39) + 76 mod 89
[8200] ['19', '39', '78'] -> (19 / 78) - 39 mod 89
[8201] ['19', '39', '88'] -> 19 / (88 - 39) mod 89
[8202] ['2', '36', '73'] -> 2 / (36 - 73) mod 89
[8203] ['19', '40', '41'] -> (19 / 40) - 41 mod 89
[8204] ['19', '40', '42'] -> 40 / (19 + 42) mod 89
[8205] ['19', '40', '43'] -> 40 - (19 * 43) mod 89
[8206] ['19', '40', '46'] -> (19 * 46) + 40 mod 89
[8207] ['19', '40', '48'] -> (19 / 40) + 48 mod 89
[8208] ['19', '40', '50'] -> (40 / 19) + 50 mod 89
[8209] ['19', '40', '65'] -> (19 * 40) + 65 mod 89
[8210] ['19', '40', '67'] -> 19 - (67 / 40) mod 89
[8211] ['19', '40', '69'] -> (40 + 69) * 19 mod 89
[8212] ['19', '40', '72'] -> 72 - (19 * 40) mod 89
[8213] ['2', '36', '77'] -> (36 - 77) / 2 mod 89
[8214] ['19', '40', '73'] -> (73 - 19) * 40 mod 89
[8215] ['19', '40', '74'] -> (19 / 74) - 40 mod 89
[8216] ['19', '40', '77'] -> (19 - 40) / 77 mod 89
[8217] ['19', '40', '78'] -> (40 * 78) + 19 mod 89
[8218] ['19', '40', '87'] -> 87 - (40 / 19) mod 89
[8219] ['19', '41', '44'] -> 44 - (19 / 41) mod 89
[8220] ['19', '41', '47'] -> (19 + 41) / 47 mod 89
[8221] ['19', '41', '52'] -> (52 - 41) / 19 mod 89
[8222] ['19', '41', '56'] -> 41 - (56 / 19) mod 89
[8223] ['19', '41', '59'] -> (41 + 59) / 19 mod 89
[8224] ['1', '9', '39'] -> (39 - 1) / 9 mod 89
[8225] ['2', '36', '80'] -> (80 / 36) + 2 mod 89
[8226] ['19', '41', '60'] -> (19 * 60) + 41 mod 89
[8227] ['19', '41', '61'] -> (61 - 41) * 19 mod 89
[8228] ['19', '41', '62'] -> 19 - (62 / 41) mod 89
[8229] ['19', '41', '65'] -> 19 - (41 * 65) mod 89
[8230] ['19', '41', '69'] -> (19 * 69) - 41 mod 89
[8231] ['19', '41', '72'] -> (72 / 41) - 19 mod 89
[8232] ['19', '41', '73'] -> 73 - (41 / 19) mod 89
[8233] ['19', '41', '78'] -> (78 / 19) - 41 mod 89
[8234] ['19', '41', '81'] -> 19 / (41 - 81) mod 89
[8235] ['19', '41', '82'] -> (41 - 19) * 82 mod 89
[8236] ['2', '36', '84'] -> (84 - 36) / 2 mod 89
[8237] ['19', '41', '83'] -> 83 / (41 - 19) mod 89
[8238] ['19', '41', '85'] -> (19 / 41) - 85 mod 89
[8239] ['19', '42', '43'] -> 42 / (43 - 19) mod 89
[8240] ['19', '42', '44'] -> (42 / 44) + 19 mod 89
[8241] ['19', '42', '48'] -> (48 - 19) / 42 mod 89
[8242] ['19', '42', '50'] -> (19 + 42) * 50 mod 89
[8243] ['19', '42', '53'] -> (53 - 42) / 19 mod 89
[8244] ['19', '42', '54'] -> (42 * 54) - 19 mod 89
[8245] ['19', '42', '55'] -> (19 * 55) - 42 mod 89
[8246] ['19', '42', '58'] -> (42 + 58) / 19 mod 89
[8247] ['2', '36', '88'] -> 2 / (88 - 36) mod 89
[8248] ['19', '42', '59'] -> 59 - (42 / 19) mod 89
[8249] ['19', '42', '61'] -> (42 / 61) - 19 mod 89
[8250] ['19', '42', '64'] -> (42 - 19) / 64 mod 89
[8251] ['19', '42', '67'] -> (42 + 67) * 19 mod 89
[8252] ['19', '42', '71'] -> 71 / (19 - 42) mod 89
[8253] ['19', '42', '73'] -> (19 + 42) / 73 mod 89
[8254] ['19', '42', '74'] -> (19 * 74) + 42 mod 89
[8255] ['19', '42', '75'] -> 42 - (75 / 19) mod 89
[8256] ['19', '42', '78'] -> (42 / 19) + 78 mod 89
[8257] ['19', '42', '79'] -> (19 - 79) / 42 mod 89
[8258] ['2', '37', '38'] -> (2 * 38) + 37 mod 89
[8259] ['19', '42', '83'] -> (19 / 83) + 42 mod 89
[8260] ['19', '42', '84'] -> 42 / (19 - 84) mod 89
[8261] ['19', '42', '87'] -> (42 * 87) + 19 mod 89
[8262] ['19', '43', '45'] -> 45 - (43 / 19) mod 89
[8263] ['19', '43', '47'] -> 47 / (19 - 43) mod 89
[8264] ['19', '43', '55'] -> (19 - 55) / 43 mod 89
[8265] ['19', '43', '56'] -> (43 * 56) + 19 mod 89
[8266] ['19', '43', '57'] -> (43 + 57) / 19 mod 89
[8267] ['19', '43', '58'] -> 43 / (19 - 58) mod 89
[8268] ['19', '43', '62'] -> (43 / 62) + 19 mod 89
[8269] ['2', '37', '40'] -> (2 - 37) * 40 mod 89
[8270] ['19', '43', '63'] -> (63 - 43) * 19 mod 89
[8271] ['19', '43', '64'] -> 64 / (19 + 43) mod 89
[8272] ['19', '43', '66'] -> (43 + 66) * 19 mod 89
[8273] ['19', '43', '72'] -> (72 - 19) / 43 mod 89
[8274] ['19', '43', '76'] -> (19 / 76) - 43 mod 89
[8275] ['19', '43', '81'] -> (19 * 43) - 81 mod 89
[8276] ['19', '43', '82'] -> (19 / 43) - 82 mod 89
[8277] ['19', '43', '83'] -> 19 / (43 - 83) mod 89
[8278] ['19', '43', '84'] -> (84 / 19) + 43 mod 89
[8279] ['19', '44', '46'] -> (46 / 19) - 44 mod 89
[8280] ['2', '37', '41'] -> (2 / 37) - 41 mod 89
[8281] ['19', '44', '48'] -> (19 / 48) + 44 mod 89
[8282] ['19', '44', '55'] -> (55 - 44) / 19 mod 89
[8283] ['19', '44', '57'] -> 44 / (19 + 57) mod 89
[8284] ['19', '44', '58'] -> (19 + 58) / 44 mod 89
[8285] ['19', '44', '59'] -> 59 - (19 * 44) mod 89
[8286] ['19', '44', '60'] -> (60 - 19) * 44 mod 89
[8287] ['19', '44', '64'] -> (64 - 44) * 19 mod 89
[8288] ['19', '44', '66'] -> 66 / (44 - 19) mod 89
[8289] ['19', '44', '72'] -> (44 / 19) - 72 mod 89
[8290] ['19', '44', '75'] -> 75 - (19 / 44) mod 89
[8291] ['2', '37', '44'] -> (37 * 44) - 2 mod 89
[8292] ['19', '44', '76'] -> 44 - (19 * 76) mod 89
[8293] ['19', '44', '78'] -> (19 * 44) + 78 mod 89
[8294] ['19', '44', '84'] -> 19 / (44 - 84) mod 89
[8295] ['19', '45', '46'] -> (46 / 19) + 45 mod 89
[8296] ['19', '45', '48'] -> (19 / 48) - 45 mod 89
[8297] ['19', '45', '53'] -> (45 - 19) / 53 mod 89
[8298] ['19', '45', '55'] -> (45 + 55) / 19 mod 89
[8299] ['19', '45', '58'] -> (45 / 19) - 58 mod 89
[8300] ['19', '45', '60'] -> (19 - 60) * 45 mod 89
[8301] ['19', '45', '64'] -> (45 + 64) * 19 mod 89
[8302] ['2', '37', '46'] -> 46 / (2 + 37) mod 89
[8303] ['19', '45', '66'] -> (66 / 45) - 19 mod 89
[8304] ['19', '45', '67'] -> (67 - 19) * 45 mod 89
[8305] ['19', '45', '75'] -> (19 / 45) + 75 mod 89
[8306] ['19', '45', '78'] -> 78 - (19 * 45) mod 89
[8307] ['19', '45', '79'] -> 19 - (45 * 79) mod 89
[8308] ['19', '45', '80'] -> 19 - (45 / 80) mod 89
[8309] ['19', '45', '82'] -> (19 + 82) / 45 mod 89
[8310] ['19', '45', '83'] -> 45 / (19 + 83) mod 89
[8311] ['19', '45', '86'] -> (45 * 86) - 19 mod 89
[8312] ['19', '46', '47'] -> 47 / (19 + 46) mod 89
[8313] ['2', '37', '48'] -> (2 / 37) + 48 mod 89
[8314] ['19', '46', '49'] -> (19 * 46) - 49 mod 89
[8315] ['19', '46', '52'] -> (52 / 46) + 19 mod 89
[8316] ['19', '46', '54'] -> (46 + 54) / 19 mod 89
[8317] ['19', '46', '55'] -> (55 - 19) / 46 mod 89
[8318] ['19', '46', '56'] -> 19 - (46 * 56) mod 89
[8319] ['19', '46', '57'] -> (57 - 46) / 19 mod 89
[8320] ['19', '46', '58'] -> 46 / (58 - 19) mod 89
[8321] ['19', '46', '63'] -> (46 + 63) * 19 mod 89
[8322] ['19', '46', '64'] -> 64 / (19 - 46) mod 89
[8323] ['19', '46', '66'] -> (66 - 46) * 19 mod 89
[8324] ['2', '37', '51'] -> 37 - (2 * 51) mod 89
[8325] ['19', '46', '69'] -> 46 / (19 - 69) mod 89
[8326] ['19', '46', '72'] -> (19 - 72) / 46 mod 89
[8327] ['19', '46', '76'] -> (19 / 76) + 46 mod 89
[8328] ['19', '46', '79'] -> (46 - 19) / 79 mod 89
[8329] ['19', '46', '80'] -> (46 - 19) * 80 mod 89
[8330] ['19', '46', '84'] -> (84 / 19) - 46 mod 89
[8331] ['19', '47', '48'] -> (19 - 48) / 47 mod 89
[8332] ['19', '47', '49'] -> 49 / (47 - 19) mod 89
[8333] ['19', '47', '53'] -> (47 + 53) / 19 mod 89
[8334] ['19', '47', '58'] -> (58 - 47) / 19 mod 89
[8335] ['1', '9', '47'] -> (47 / 9) - 1 mod 89
