[1] ['1', '1', '5'] -> 1 / (1 - 5) mod 97
[437] ['9', '34', '43'] -> 9 - (34 / 43) mod 97
[438] ['9', '34', '51'] -> (34 / 51) - 9 mod 97
[439] ['9', '34', '54'] -> (34 / 54) + 9 mod 97
[440] ['9', '34', '59'] -> (9 / 34) - 59 mod 97
[441] ['9', '34', '62'] -> 62 / (34 + 9) mod 97
[442] ['9', '34', '65'] -> (9 - 34) * 65 mod 97
[443] ['9', '34', '70'] -> 9 / (34 - 70) mod 97
[444] ['9', '34', '72'] -> 9 - (72 / 34) mod 97
[445] ['9', '34', '75'] -> (34 + 9) * 75 mod 97
[446] ['9', '34', '79'] -> 79 / (9 - 34) mod 97
[447] ['1', '6', '55'] -> (1 / 55) - 6 mod 97
[448] ['1', '69', '73'] -> 1 / (69 - 73) mod 97
[449] ['9', '34', '83'] -> (83 + 9) * 34 mod 97
[450] ['9', '34', '85'] -> (34 + 85) / 9 mod 97
[451] ['9', '34', '90'] -> 34 - (90 / 9) mod 97
[452] ['9', '34', '94'] -> (34 - 9) / 94 mod 97
[453] ['9', '34', '95'] -> 9 / (95 - 34) mod 97
[454] ['9', '35', '45'] -> 35 / (45 + 9) mod 97
[455] ['9', '35', '46'] -> (46 / 9) - 35 mod 97
[456] ['9', '35', '48'] -> 48 - (35 * 9) mod 97
[457] ['9', '35', '52'] -> 35 / (9 - 52) mod 97
[458] ['9', '35', '63'] -> 35 / (63 - 9) mod 97
[459] ['1', '69', '78'] -> (1 - 69) / 78 mod 97
[460] ['9', '35', '67'] -> (35 / 67) + 9 mod 97
[461] ['9', '35', '70'] -> (70 - 35) * 9 mod 97
[462] ['9', '35', '74'] -> (35 / 9) + 74 mod 97
[463] ['9', '35', '82'] -> (82 * 9) - 35 mod 97
[464] ['9', '35', '83'] -> (35 - 9) * 83 mod 97
[465] ['9', '35', '85'] -> (85 * 9) + 35 mod 97
[466] ['9', '35', '86'] -> 86 / (35 + 9) mod 97
[467] ['9', '35', '89'] -> 35 - (9 / 89) mod 97
[468] ['9', '35', '90'] -> (35 - 9) / 90 mod 97
[469] ['9', '35', '96'] -> 9 / (96 - 35) mod 97
[470] ['1', '69', '80'] -> 80 / (69 - 1) mod 97
[471] ['9', '36', '39'] -> (39 * 9) - 36 mod 97
[472] ['9', '36', '40'] -> 9 - (36 * 40) mod 97
[473] ['9', '36', '41'] -> 36 / (41 + 9) mod 97
[474] ['9', '36', '44'] -> (36 - 9) * 44 mod 97
[475] ['9', '36', '48'] -> (9 / 36) + 48 mod 97
[476] ['9', '36', '49'] -> (9 / 36) - 49 mod 97
[477] ['9', '36', '53'] -> (9 - 36) * 53 mod 97
[478] ['9', '36', '54'] -> (36 / 54) - 9 mod 97
[479] ['9', '36', '56'] -> 36 / (9 - 56) mod 97
[480] ['9', '36', '58'] -> (58 - 36) / 9 mod 97
[481] ['1', '69', '83'] -> 69 / (1 - 83) mod 97
[482] ['9', '36', '59'] -> 36 / (59 - 9) mod 97
[483] ['9', '36', '71'] -> (71 - 36) * 9 mod 97
[484] ['9', '36', '73'] -> (9 - 73) * 36 mod 97
[485] ['9', '36', '77'] -> (36 / 9) - 77 mod 97
[486] ['9', '36', '79'] -> (79 + 9) / 36 mod 97
[487] ['9', '36', '80'] -> (36 / 80) + 9 mod 97
[488] ['9', '36', '83'] -> (36 + 83) / 9 mod 97
[489] ['9', '36', '88'] -> (36 * 9) + 88 mod 97
[490] ['9', '37', '37'] -> 37 / (37 + 9) mod 97
[491] ['9', '37', '55'] -> 37 / (55 - 9) mod 97
[492] ['1', '69', '85'] -> (1 - 85) * 69 mod 97
[493] ['9', '37', '57'] -> (57 / 37) - 9 mod 97
[494] ['9', '37', '60'] -> 37 / (9 - 60) mod 97
[495] ['9', '37', '63'] -> (37 / 9) + 63 mod 97
[496] ['9', '37', '64'] -> (64 / 9) - 37 mod 97
[497] ['9', '37', '66'] -> 66 - (37 * 9) mod 97
[498] ['9', '37', '72'] -> (72 - 37) * 9 mod 97
[499] ['9', '37', '77'] -> (77 / 9) + 37 mod 97
[500] ['9', '37', '79'] -> (37 * 9) + 79 mod 97
[501] ['9', '37', '84'] -> (37 - 9) * 84 mod 97
[502] ['9', '37', '87'] -> (9 - 87) * 37 mod 97
[503] ['1', '69', '91'] -> (1 - 91) / 69 mod 97
[504] ['9', '37', '90'] -> 90 / (37 - 9) mod 97
[505] ['9', '37', '91'] -> (9 - 91) / 37 mod 97
[506] ['9', '37', '95'] -> (37 + 95) * 9 mod 97
[507] ['9', '38', '43'] -> 9 - (38 * 43) mod 97
[508] ['9', '38', '46'] -> (9 - 38) * 46 mod 97
[509] ['9', '38', '48'] -> (48 - 9) / 38 mod 97
[510] ['9', '38', '50'] -> (50 * 9) - 38 mod 97
[511] ['9', '38', '54'] -> (38 * 54) + 9 mod 97
[512] ['9', '38', '57'] -> (38 / 57) - 9 mod 97
[513] ['9', '38', '58'] -> (58 + 9) * 38 mod 97
[514] ['1', '70', '71'] -> (70 * 71) + 1 mod 97
[515] ['9', '38', '61'] -> 61 / (38 + 9) mod 97
[516] ['9', '38', '63'] -> 38 - (9 / 63) mod 97
[517] ['9', '38', '64'] -> 38 / (9 - 64) mod 97
[518] ['9', '38', '67'] -> (9 - 67) / 38 mod 97
[519] ['9', '38', '68'] -> (68 / 9) + 38 mod 97
[520] ['9', '38', '70'] -> (38 * 9) + 70 mod 97
[521] ['9', '38', '75'] -> 75 - (38 * 9) mod 97
[522] ['9', '38', '76'] -> (76 - 9) * 38 mod 97
[523] ['9', '38', '77'] -> 38 - (77 * 9) mod 97
[524] ['9', '38', '78'] -> (38 - 9) / 78 mod 97
[525] ['1', '70', '74'] -> 1 / (70 - 74) mod 97
[526] ['9', '38', '85'] -> (85 / 38) + 9 mod 97
[527] ['9', '38', '86'] -> (9 / 38) - 86 mod 97
[528] ['9', '38', '90'] -> (90 / 38) - 9 mod 97
[529] ['9', '38', '94'] -> (38 + 94) * 9 mod 97
[530] ['9', '39', '41'] -> 41 / (39 - 9) mod 97
[531] ['9', '39', '45'] -> (39 / 9) - 45 mod 97
[532] ['9', '39', '47'] -> 39 / (47 - 9) mod 97
[533] ['9', '39', '49'] -> (39 + 9) * 49 mod 97
[534] ['9', '39', '52'] -> (39 / 9) + 52 mod 97
[535] ['9', '39', '56'] -> 56 / (9 - 39) mod 97
[536] ['1', '70', '78'] -> (1 / 78) + 70 mod 97
[537] ['9', '39', '63'] -> (63 * 9) + 39 mod 97
[538] ['9', '39', '69'] -> 69 - (9 / 39) mod 97
[539] ['9', '39', '76'] -> (9 / 39) + 76 mod 97
[540] ['9', '39', '77'] -> (9 / 77) + 39 mod 97
[541] ['9', '39', '80'] -> (39 + 80) / 9 mod 97
[542] ['9', '39', '83'] -> (9 - 83) * 39 mod 97
[543] ['9', '39', '84'] -> 84 - (39 * 9) mod 97
[544] ['9', '39', '85'] -> 85 / (39 + 9) mod 97
[545] ['9', '39', '94'] -> 9 - (94 / 39) mod 97
[546] ['9', '40', '45'] -> (40 * 9) - 45 mod 97
[547] ['1', '70', '82'] -> (1 - 70) / 82 mod 97
[548] ['9', '40', '47'] -> 40 - (47 / 9) mod 97
[549] ['9', '40', '48'] -> (40 + 9) * 48 mod 97
[550] ['9', '40', '52'] -> (40 * 9) + 52 mod 97
[551] ['9', '40', '54'] -> (9 / 54) + 40 mod 97
[552] ['9', '40', '59'] -> (59 / 40) - 9 mod 97
[553] ['9', '40', '60'] -> (40 / 60) - 9 mod 97
[554] ['9', '40', '70'] -> (40 - 9) / 70 mod 97
[555] ['9', '40', '75'] -> (75 - 40) * 9 mod 97
[556] ['9', '40', '78'] -> (78 + 9) / 40 mod 97
[557] ['9', '40', '80'] -> 80 - (9 / 40) mod 97
[558] ['1', '6', '56'] -> 1 - (56 / 6) mod 97
[559] ['1', '70', '84'] -> (1 - 70) * 84 mod 97
[560] ['9', '40', '86'] -> (9 - 86) * 40 mod 97
[561] ['9', '40', '88'] -> 40 - (88 * 9) mod 97
[562] ['9', '40', '91'] -> (91 / 9) - 40 mod 97
[563] ['9', '40', '92'] -> (40 + 92) * 9 mod 97
[564] ['9', '40', '93'] -> 93 - (40 * 9) mod 97
[565] ['9', '40', '96'] -> (96 - 9) / 40 mod 97
[566] ['9', '41', '43'] -> (41 * 9) + 43 mod 97
[567] ['9', '41', '45'] -> 41 - (45 * 9) mod 97
[568] ['9', '41', '46'] -> (46 + 9) * 41 mod 97
[569] ['9', '41', '48'] -> (41 / 48) + 9 mod 97
[570] ['1', '70', '87'] -> 70 / (1 - 87) mod 97
[571] ['9', '41', '49'] -> 9 - (41 / 49) mod 97
[572] ['9', '41', '51'] -> (9 - 51) * 41 mod 97
[573] ['9', '41', '52'] -> (52 * 9) + 41 mod 97
[574] ['9', '41', '54'] -> (41 * 9) - 54 mod 97
[575] ['9', '41', '66'] -> (41 - 9) / 66 mod 97
[576] ['9', '41', '69'] -> 41 - (9 / 69) mod 97
[577] ['9', '41', '72'] -> (9 - 41) * 72 mod 97
[578] ['9', '41', '78'] -> (41 + 78) / 9 mod 97
[579] ['9', '41', '81'] -> 81 - (9 / 41) mod 97
[580] ['9', '41', '95'] -> (41 * 95) + 9 mod 97
[581] ['1', '70', '90'] -> 90 / (1 - 70) mod 97
[582] ['9', '42', '45'] -> 45 - (9 / 42) mod 97
[583] ['9', '42', '50'] -> (9 - 50) * 42 mod 97
[584] ['9', '42', '60'] -> 60 / (42 + 9) mod 97
[585] ['9', '42', '64'] -> (64 - 42) / 9 mod 97
[586] ['9', '42', '68'] -> (9 - 68) / 42 mod 97
[587] ['9', '42', '72'] -> (72 * 9) - 42 mod 97
[588] ['9', '42', '78'] -> 9 / (42 - 78) mod 97
[589] ['9', '42', '80'] -> 42 / (9 - 80) mod 97
[590] ['9', '42', '81'] -> 81 / (9 - 42) mod 97
[591] ['9', '42', '84'] -> (42 / 9) + 84 mod 97
[592] ['1', '71', '75'] -> 1 / (71 - 75) mod 97
[593] ['9', '42', '87'] -> (42 + 9) / 87 mod 97
[594] ['9', '42', '90'] -> (42 + 90) * 9 mod 97
[595] ['9', '42', '94'] -> (9 / 42) - 94 mod 97
[596] ['9', '42', '95'] -> (9 * 95) + 42 mod 97
[597] ['9', '43', '44'] -> (9 - 44) / 43 mod 97
[598] ['9', '43', '53'] -> (53 + 9) / 43 mod 97
[599] ['9', '43', '56'] -> 43 - (56 * 9) mod 97
[600] ['9', '43', '57'] -> 57 / (9 - 43) mod 97
[601] ['9', '43', '59'] -> (43 * 59) + 9 mod 97
[602] ['9', '43', '61'] -> (61 / 43) - 9 mod 97
[603] ['1', '71', '80'] -> (1 / 71) + 80 mod 97
[604] ['9', '43', '63'] -> (63 / 43) + 9 mod 97
[605] ['9', '43', '65'] -> (65 - 43) / 9 mod 97
[606] ['9', '43', '66'] -> (66 + 9) * 43 mod 97
[607] ['9', '43', '67'] -> (43 / 9) - 67 mod 97
[608] ['9', '43', '72'] -> (43 * 9) - 72 mod 97
[609] ['9', '43', '78'] -> (78 - 43) * 9 mod 97
[610] ['9', '43', '79'] -> 9 / (43 - 79) mod 97
[611] ['9', '43', '83'] -> (43 + 9) / 83 mod 97
[612] ['9', '43', '90'] -> (43 + 9) * 90 mod 97
[613] ['9', '43', '91'] -> (43 * 91) - 9 mod 97
[614] ['1', '71', '81'] -> (81 / 71) + 1 mod 97
[615] ['9', '43', '92'] -> (43 - 9) * 92 mod 97
[616] ['9', '44', '54'] -> (44 - 9) / 54 mod 97
[617] ['9', '44', '64'] -> 64 / (44 - 9) mod 97
[618] ['9', '44', '70'] -> (44 + 9) * 70 mod 97
[619] ['9', '44', '71'] -> (9 / 44) - 71 mod 97
[620] ['9', '44', '72'] -> 72 - (44 / 9) mod 97
[621] ['9', '44', '73'] -> (44 / 9) + 73 mod 97
[622] ['9', '44', '75'] -> (44 + 75) / 9 mod 97
[623] ['9', '44', '78'] -> (78 / 44) + 9 mod 97
[624] ['9', '44', '80'] -> 9 / (44 - 80) mod 97
[625] ['1', '71', '84'] -> (1 - 84) * 71 mod 97
[626] ['9', '44', '81'] -> (44 * 9) - 81 mod 97
[627] ['9', '44', '82'] -> (9 / 82) + 44 mod 97
[628] ['9', '44', '84'] -> (84 * 9) + 44 mod 97
[629] ['9', '44', '87'] -> (44 / 87) + 9 mod 97
[630] ['9', '44', '90'] -> (9 / 90) - 44 mod 97
[631] ['9', '44', '94'] -> (94 / 44) - 9 mod 97
[632] ['9', '45', '46'] -> (45 * 46) - 9 mod 97
[633] ['9', '45', '47'] -> (9 - 45) / 47 mod 97
[634] ['9', '45', '50'] -> (45 - 9) / 50 mod 97
[635] ['9', '45', '55'] -> (9 / 55) + 45 mod 97
[636] ['1', '71', '86'] -> (1 - 71) / 86 mod 97
[637] ['9', '45', '64'] -> (9 - 45) * 64 mod 97
[638] ['9', '45', '65'] -> (45 * 65) + 9 mod 97
[639] ['9', '45', '74'] -> (45 + 74) / 9 mod 97
[640] ['9', '45', '75'] -> (45 + 9) / 75 mod 97
[641] ['9', '45', '80'] -> (80 - 45) * 9 mod 97
[642] ['9', '45', '81'] -> 9 / (45 - 81) mod 97
[643] ['9', '45', '82'] -> (9 / 45) + 82 mod 97
[644] ['9', '45', '88'] -> 88 / (45 - 9) mod 97
[645] ['9', '45', '90'] -> (45 * 9) - 90 mod 97
[646] ['9', '45', '94'] -> 9 - (45 / 94) mod 97
[647] ['1', '71', '91'] -> 71 / (1 - 91) mod 97
[648] ['9', '45', '95'] -> (9 + 95) * 45 mod 97
[649] ['9', '46', '46'] -> (46 - 9) / 46 mod 97
[650] ['9', '46', '47'] -> (9 / 46) + 47 mod 97
[651] ['9', '46', '48'] -> (48 / 9) - 46 mod 97
[652] ['9', '46', '51'] -> (9 - 46) / 51 mod 97
[653] ['9', '46', '62'] -> (46 / 9) + 62 mod 97
[654] ['9', '46', '63'] -> (63 / 46) - 9 mod 97
[655] ['9', '46', '68'] -> (68 - 46) / 9 mod 97
[656] ['9', '46', '71'] -> (46 + 9) / 71 mod 97
[657] ['9', '46', '77'] -> (77 - 9) * 46 mod 97
[658] ['1', '72', '76'] -> 1 / (72 - 76) mod 97
[659] ['9', '46', '78'] -> (9 - 46) * 78 mod 97
[660] ['9', '46', '91'] -> (46 * 91) + 9 mod 97
[661] ['9', '46', '94'] -> (9 * 94) - 46 mod 97
[662] ['9', '46', '95'] -> (46 * 9) + 95 mod 97
[663] ['9', '46', '96'] -> 46 / (9 - 96) mod 97
[664] ['9', '47', '52'] -> (52 + 9) / 47 mod 97
[665] ['9', '47', '55'] -> (9 - 47) / 55 mod 97
[666] ['9', '47', '57'] -> (57 / 9) - 47 mod 97
[667] ['9', '47', '58'] -> 58 / (9 - 47) mod 97
[668] ['9', '47', '59'] -> 59 - (47 * 9) mod 97
[669] ['1', '6', '57'] -> (1 / 6) - 57 mod 97
[670] ['1', '72', '77'] -> 1 - (72 / 77) mod 97
[671] ['9', '47', '68'] -> 9 - (47 / 68) mod 97
[672] ['9', '47', '69'] -> (69 - 47) / 9 mod 97
[673] ['9', '47', '70'] -> (70 - 9) / 47 mod 97
[674] ['9', '47', '71'] -> 9 - (71 / 47) mod 97
[675] ['9', '47', '75'] -> (47 * 75) - 9 mod 97
[676] ['9', '47', '82'] -> (82 - 47) * 9 mod 97
[677] ['9', '47', '84'] -> (84 / 9) + 47 mod 97
[678] ['9', '47', '85'] -> (47 + 85) * 9 mod 97
[679] ['9', '47', '86'] -> (47 * 9) + 86 mod 97
[680] ['9', '47', '87'] -> (47 * 87) + 9 mod 97
[681] ['1', '72', '78'] -> (1 + 78) / 72 mod 97
[682] ['9', '47', '89'] -> (47 / 9) - 89 mod 97
[683] ['9', '47', '90'] -> (90 - 9) * 47 mod 97
[684] ['9', '47', '94'] -> 47 / (9 + 94) mod 97
[685] ['9', '47', '96'] -> (96 / 47) - 9 mod 97
[686] ['9', '48', '51'] -> (48 / 9) + 51 mod 97
[687] ['9', '48', '56'] -> 9 - (56 / 48) mod 97
[688] ['9', '48', '57'] -> (9 - 57) * 48 mod 97
[689] ['9', '48', '58'] -> (58 - 9) * 48 mod 97
[690] ['9', '48', '59'] -> (9 - 48) / 59 mod 97
[691] ['9', '48', '61'] -> 48 - (9 / 61) mod 97
[692] ['1', '72', '80'] -> (80 - 1) / 72 mod 97
[693] ['9', '48', '62'] -> (62 * 9) + 48 mod 97
[694] ['9', '48', '66'] -> (66 / 9) - 48 mod 97
[695] ['9', '48', '67'] -> (48 * 67) + 9 mod 97
[696] ['9', '48', '68'] -> 68 - (48 * 9) mod 97
[697] ['9', '48', '70'] -> (70 - 48) / 9 mod 97
[698] ['9', '48', '71'] -> (48 + 71) / 9 mod 97
[699] ['9', '48', '74'] -> (9 - 48) * 74 mod 97
[700] ['9', '48', '75'] -> (75 / 9) + 48 mod 97
[701] ['9', '48', '76'] -> (76 + 9) / 48 mod 97
[702] ['9', '48', '83'] -> (83 - 48) * 9 mod 97
[703] ['1', '72', '83'] -> (1 - 72) * 83 mod 97
[704] ['9', '48', '85'] -> (9 / 85) - 48 mod 97
[705] ['9', '48', '90'] -> 48 / (9 + 90) mod 97
[706] ['9', '49', '51'] -> 51 - (49 / 9) mod 97
[707] ['9', '49', '55'] -> (49 / 55) + 9 mod 97
[708] ['9', '49', '56'] -> (56 / 49) + 9 mod 97
[709] ['9', '49', '57'] -> (57 - 9) * 49 mod 97
[710] ['9', '49', '58'] -> (9 - 58) * 49 mod 97
[711] ['9', '49', '59'] -> (49 + 9) / 59 mod 97
[712] ['9', '49', '62'] -> (62 * 9) - 49 mod 97
[713] ['9', '49', '65'] -> (65 / 49) - 9 mod 97
[714] ['1', '73', '94'] -> (1 - 73) / 94 mod 97
[715] ['9', '49', '67'] -> 9 - (49 * 67) mod 97
[716] ['9', '49', '68'] -> (49 * 9) + 68 mod 97
[717] ['9', '49', '71'] -> (71 - 49) / 9 mod 97
[718] ['9', '49', '74'] -> (49 + 9) * 74 mod 97
[719] ['9', '49', '75'] -> (75 / 9) - 49 mod 97
[720] ['9', '49', '83'] -> (49 + 83) * 9 mod 97
[721] ['9', '49', '84'] -> (84 - 49) * 9 mod 97
[722] ['9', '49', '87'] -> 87 / (49 - 9) mod 97
[723] ['9', '49', '89'] -> 49 - (89 * 9) mod 97
[724] ['9', '49', '91'] -> (9 / 49) - 91 mod 97
[725] ['1', '74', '78'] -> 1 / (74 - 78) mod 97
[726] ['9', '50', '51'] -> (51 * 9) + 50 mod 97
[727] ['9', '50', '58'] -> 58 / (50 + 9) mod 97
[728] ['9', '50', '59'] -> (50 * 9) + 59 mod 97
[729] ['9', '50', '67'] -> (9 - 50) / 67 mod 97
[730] ['9', '50', '68'] -> (50 / 68) + 9 mod 97
[731] ['9', '50', '69'] -> (50 + 69) / 9 mod 97
[732] ['9', '50', '70'] -> (9 - 70) / 50 mod 97
[733] ['9', '50', '71'] -> (71 / 50) + 9 mod 97
[734] ['9', '50', '72'] -> (72 - 50) / 9 mod 97
[735] ['9', '50', '75'] -> (50 / 75) - 9 mod 97
[736] ['1', '74', '83'] -> 83 - (1 / 74) mod 97
[737] ['9', '50', '78'] -> (9 / 78) + 50 mod 97
[738] ['9', '50', '79'] -> (9 / 50) - 79 mod 97
[739] ['9', '50', '84'] -> (84 / 9) - 50 mod 97
[740] ['9', '50', '85'] -> (85 - 50) * 9 mod 97
[741] ['9', '50', '87'] -> 9 - (50 * 87) mod 97
[742] ['9', '50', '90'] -> (9 - 90) * 50 mod 97
[743] ['9', '51', '51'] -> (51 + 9) / 51 mod 97
[744] ['9', '51', '52'] -> (51 * 52) - 9 mod 97
[745] ['9', '51', '56'] -> (51 - 9) * 56 mod 97
[746] ['9', '51', '59'] -> 59 / (9 - 51) mod 97
[747] ['1', '74', '88'] -> (1 + 74) / 88 mod 97
[748] ['9', '51', '62'] -> 62 - (51 / 9) mod 97
[749] ['9', '51', '65'] -> 51 - (9 / 65) mod 97
[750] ['9', '51', '68'] -> (51 + 68) / 9 mod 97
[751] ['9', '51', '69'] -> (69 - 9) / 51 mod 97
[752] ['9', '51', '71'] -> (9 - 51) / 71 mod 97
[753] ['9', '51', '77'] -> (9 - 77) * 51 mod 97
[754] ['9', '51', '82'] -> 82 / (51 + 9) mod 97
[755] ['9', '51', '83'] -> (51 / 9) + 83 mod 97
[756] ['9', '51', '87'] -> 9 / (51 - 87) mod 97
[757] ['9', '51', '91'] -> 9 - (51 * 91) mod 97
[758] ['1', '74', '93'] -> 74 / (93 - 1) mod 97
[759] ['9', '51', '93'] -> (93 / 9) - 51 mod 97
[760] ['9', '51', '94'] -> (9 * 94) + 51 mod 97
[761] ['9', '51', '95'] -> 95 - (51 * 9) mod 97
[762] ['9', '52', '55'] -> (9 / 55) - 52 mod 97
[763] ['9', '52', '56'] -> (52 * 9) - 56 mod 97
[764] ['9', '52', '57'] -> 52 - (57 * 9) mod 97
[765] ['9', '52', '58'] -> 52 - (58 / 9) mod 97
[766] ['9', '52', '62'] -> 62 / (52 - 9) mod 97
[767] ['9', '52', '63'] -> (9 / 52) + 63 mod 97
[768] ['9', '52', '64'] -> (52 + 9) * 64 mod 97
[769] ['1', '75', '79'] -> 1 / (75 - 79) mod 97
[770] ['9', '52', '65'] -> 9 - (52 * 65) mod 97
[771] ['9', '52', '81'] -> (81 + 9) * 52 mod 97
[772] ['9', '52', '82'] -> 82 - (9 / 52) mod 97
[773] ['9', '52', '87'] -> (87 - 52) * 9 mod 97
[774] ['9', '52', '88'] -> 9 / (52 - 88) mod 97
[775] ['9', '52', '92'] -> 52 / (92 - 9) mod 97
[776] ['9', '52', '94'] -> (52 / 94) + 9 mod 97
[777] ['9', '53', '61'] -> (61 + 9) * 53 mod 97
[778] ['9', '53', '65'] -> (53 * 9) - 65 mod 97
[779] ['9', '53', '66'] -> (53 + 66) / 9 mod 97
[780] ['1', '6', '69'] -> (1 + 6) / 69 mod 97
[781] ['1', '75', '82'] -> (1 + 75) * 82 mod 97
[782] ['9', '53', '67'] -> 53 - (67 / 9) mod 97
[783] ['9', '53', '73'] -> 73 - (53 / 9) mod 97
[784] ['9', '53', '78'] -> 9 - (78 / 53) mod 97
[785] ['9', '53', '82'] -> (9 / 82) - 53 mod 97
[786] ['9', '53', '83'] -> (83 * 9) + 53 mod 97
[787] ['9', '53', '84'] -> (84 * 9) - 53 mod 97
[788] ['9', '53', '87'] -> 9 - (53 / 87) mod 97
[789] ['9', '53', '90'] -> (9 / 90) + 53 mod 97
[790] ['9', '54', '59'] -> 9 - (54 * 59) mod 97
[791] ['9', '54', '63'] -> 9 - (63 / 54) mod 97
[792] ['1', '75', '84'] -> (1 + 75) / 84 mod 97
[793] ['9', '54', '65'] -> (54 + 65) / 9 mod 97
[794] ['9', '54', '66'] -> 54 / (66 + 9) mod 97
[795] ['9', '54', '68'] -> 54 - (68 * 9) mod 97
[796] ['9', '54', '78'] -> (54 + 78) * 9 mod 97
[797] ['9', '54', '79'] -> (54 / 9) - 79 mod 97
[798] ['9', '54', '81'] -> (54 / 81) - 9 mod 97
[799] ['9', '54', '83'] -> (9 - 54) / 83 mod 97
[800] ['9', '54', '89'] -> (89 - 54) * 9 mod 97
[801] ['9', '55', '60'] -> 60 / (9 - 55) mod 97
[802] ['9', '55', '64'] -> (55 + 64) / 9 mod 97
[803] ['1', '75', '87'] -> 75 / (1 + 87) mod 97
[804] ['9', '55', '65'] -> (9 - 65) * 55 mod 97
[805] ['9', '55', '66'] -> 55 - (9 / 66) mod 97
[806] ['9', '55', '69'] -> (69 / 55) - 9 mod 97
[807] ['9', '55', '72'] -> (72 * 9) + 55 mod 97
[808] ['9', '55', '81'] -> 81 / (55 + 9) mod 97
[809] ['9', '55', '83'] -> (55 * 9) - 83 mod 97
[810] ['9', '55', '85'] -> 55 - (85 / 9) mod 97
[811] ['9', '55', '87'] -> (9 - 55) / 87 mod 97
[812] ['9', '55', '90'] -> (90 - 55) * 9 mod 97
[813] ['9', '55', '91'] -> 9 / (55 - 91) mod 97
[814] ['1', '75', '89'] -> 75 / (89 - 1) mod 97
[815] ['9', '55', '95'] -> (9 * 95) - 55 mod 97
[816] ['9', '56', '58'] -> 56 / (58 + 9) mod 97
[817] ['9', '56', '61'] -> 61 / (56 - 9) mod 97
[818] ['9', '56', '63'] -> (56 + 63) / 9 mod 97
[819] ['9', '56', '70'] -> 56 - (9 / 70) mod 97
[820] ['9', '56', '72'] -> (56 + 9) * 72 mod 97
[821] ['9', '56', '78'] -> (78 - 56) / 9 mod 97
[822] ['9', '56', '79'] -> 56 - (79 * 9) mod 97
[823] ['9', '56', '82'] -> (56 * 82) - 9 mod 97
[824] ['9', '56', '84'] -> (56 / 84) - 9 mod 97
[825] ['1', '75', '92'] -> (75 - 1) / 92 mod 97
[826] ['9', '56', '90'] -> (56 / 9) - 90 mod 97
[827] ['9', '56', '94'] -> 56 - (94 / 9) mod 97
[828] ['9', '56', '95'] -> 9 - (56 * 95) mod 97
[829] ['9', '57', '65'] -> 65 - (9 / 57) mod 97
[830] ['9', '57', '68'] -> (68 + 9) * 57 mod 97
[831] ['9', '57', '75'] -> (57 + 75) * 9 mod 97
[832] ['9', '57', '80'] -> (9 / 57) + 80 mod 97
[833] ['9', '57', '85'] -> 85 / (57 - 9) mod 97
[834] ['9', '57', '86'] -> (86 - 9) * 57 mod 97
[835] ['9', '57', '91'] -> (91 / 9) + 57 mod 97
[836] ['1', '75', '95'] -> (1 / 75) - 95 mod 97
[837] ['9', '57', '92'] -> (92 - 57) * 9 mod 97
[838] ['9', '57', '96'] -> (9 - 96) / 57 mod 97
[839] ['9', '58', '59'] -> (59 / 9) - 58 mod 97
[840] ['9', '58', '63'] -> (63 * 9) - 58 mod 97
[841] ['9', '58', '65'] -> (65 + 9) * 58 mod 97
[842] ['9', '58', '68'] -> 58 / (68 - 9) mod 97
[843] ['9', '58', '69'] -> (9 / 58) + 69 mod 97
[844] ['9', '58', '71'] -> (71 / 58) - 9 mod 97
[845] ['9', '58', '74'] -> (58 + 74) * 9 mod 97
[846] ['9', '58', '76'] -> 76 - (9 / 58) mod 97
[847] ['1', '76', '77'] -> (1 + 77) / 76 mod 97
[848] ['9', '58', '77'] -> (9 / 77) - 58 mod 97
[849] ['9', '58', '80'] -> (80 - 58) / 9 mod 97
[850] ['9', '58', '85'] -> 85 / (9 - 58) mod 97
[851] ['9', '58', '87'] -> (58 / 87) - 9 mod 97
[852] ['9', '58', '95'] -> (58 - 9) / 95 mod 97
[853] ['9', '59', '61'] -> 61 / (9 - 59) mod 97
[854] ['9', '59', '67'] -> (67 - 9) / 59 mod 97
[855] ['9', '59', '70'] -> 70 - (59 * 9) mod 97
[856] ['9', '59', '75'] -> (59 * 9) + 75 mod 97
[857] ['9', '59', '80'] -> 80 / (59 + 9) mod 97
[858] ['1', '76', '79'] -> (79 - 1) / 76 mod 97
[859] ['9', '59', '85'] -> 9 - (85 / 59) mod 97
[860] ['9', '59', '88'] -> (59 / 88) + 9 mod 97
[861] ['9', '59', '91'] -> (59 - 9) / 91 mod 97
[862] ['9', '59', '94'] -> (94 - 59) * 9 mod 97
[863] ['9', '59', '95'] -> 9 / (59 - 95) mod 97
[864] ['9', '60', '60'] -> 60 / (60 - 9) mod 97
[865] ['9', '60', '64'] -> (64 / 9) + 60 mod 97
[866] ['9', '60', '66'] -> (60 * 9) + 66 mod 97
[867] ['9', '60', '68'] -> (9 - 60) * 68 mod 97
[868] ['9', '60', '69'] -> (69 + 9) * 60 mod 97
[869] ['1', '76', '81'] -> (1 + 81) * 76 mod 97
[870] ['9', '60', '72'] -> (60 + 72) * 9 mod 97
[871] ['9', '60', '74'] -> (74 * 9) - 60 mod 97
[872] ['9', '60', '78'] -> (9 / 60) - 78 mod 97
