[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 9
[360] ['16', '17', '41', '42'] -> (17 * 41) - (16 * 42) base 9
[361] ['16', '17', '42', '46'] -> (16 * 46) - (17 * 42) base 9
[362] ['16', '17', '45', '54'] -> ((45 + 54) / 16) + 17 base 9
[363] ['16', '17', '46', '53'] -> ((46 + 53) / 16) + 17 base 9
[364] ['16', '17', '47', '52'] -> ((47 + 52) / 16) + 17 base 9
[365] ['16', '17', '50', '50'] -> ((50 + 50) / 16) + 17 base 9
[366] ['16', '18', '20', '22'] -> ((18 - 16) * 22) - 20 base 9
[367] ['16', '18', '20', '26'] -> ((18 * 20) + 26) / 16 base 9
[368] ['16', '18', '20', '28'] -> (20 + 28) / (18 - 16) base 9
[369] ['16', '18', '20', '47'] -> ((18 + 47) / 16) + 20 base 9
[370] ['1', '32', '34', '51'] -> (51 / (34 - 32)) - 1 base 9
[371] ['16', '18', '20', '54'] -> (18 + 54) / (20 - 16) base 9
[372] ['16', '18', '21', '25'] -> (16 * 25) - (18 * 21) base 9
[373] ['16', '18', '21', '26'] -> 26 - ((16 + 21) / 18) base 9
[374] ['16', '18', '21', '27'] -> (21 + 27) / (18 - 16) base 9
[375] ['16', '18', '21', '31'] -> ((18 + 31) / 16) + 21 base 9
[376] ['16', '18', '21', '40'] -> ((16 + 40) / 18) + 21 base 9
[377] ['16', '18', '21', '51'] -> ((21 - 16) * 18) - 51 base 9
[378] ['16', '18', '22', '26'] -> (22 + 26) / (18 - 16) base 9
[379] ['16', '18', '23', '25'] -> (23 + 25) / (18 - 16) base 9
[380] ['16', '18', '23', '30'] -> ((18 * 23) - 30) / 16 base 9
[381] ['1', '33', '33', '48'] -> 48 / ((33 / 33) + 1) base 9
[382] ['16', '18', '23', '42'] -> ((23 - 18) * 16) - 42 base 9
[383] ['16', '18', '25', '26'] -> ((18 - 16) * 25) - 26 base 9
[384] ['16', '18', '25', '32'] -> ((16 * 25) + 32) / 18 base 9
[385] ['16', '18', '26', '28'] -> ((18 - 16) * 26) - 28 base 9
[386] ['16', '18', '28', '33'] -> ((18 - 16) * 28) - 33 base 9
[387] ['16', '18', '28', '47'] -> 28 - ((18 + 47) / 16) base 9
[388] ['16', '18', '28', '54'] -> ((28 + 54) / 16) + 18 base 9
[389] ['16', '18', '30', '34'] -> ((16 * 30) - 34) / 18 base 9
[390] ['16', '18', '30', '35'] -> ((18 - 16) * 30) - 35 base 9
[391] ['16', '18', '30', '53'] -> ((30 + 53) / 16) + 18 base 9
[392] ['1', '33', '35', '47'] -> (1 + 47) / (35 - 33) base 9
[393] ['16', '18', '31', '37'] -> ((18 - 16) * 31) - 37 base 9
[394] ['16', '18', '31', '51'] -> ((16 * 31) - 51) / 18 base 9
[395] ['16', '18', '31', '52'] -> ((31 + 52) / 16) + 18 base 9
[396] ['16', '18', '32', '40'] -> ((18 - 16) * 32) - 40 base 9
[397] ['16', '18', '32', '51'] -> ((32 + 51) / 16) + 18 base 9
[398] ['16', '18', '33', '42'] -> ((18 - 16) * 33) - 42 base 9
[399] ['16', '18', '33', '50'] -> ((33 + 50) / 16) + 18 base 9
[400] ['16', '18', '34', '44'] -> ((18 - 16) * 34) - 44 base 9
[401] ['16', '18', '34', '48'] -> ((34 + 48) / 16) + 18 base 9
[402] ['16', '18', '36', '46'] -> ((36 + 46) / 16) + 18 base 9
[403] ['1', '33', '35', '51'] -> (51 / (35 - 33)) - 1 base 9
[404] ['16', '18', '37', '44'] -> (16 * 44) - (18 * 37) base 9
[405] ['16', '18', '37', '45'] -> ((37 + 45) / 16) + 18 base 9
[406] ['16', '18', '37', '51'] -> ((18 - 16) * 37) - 51 base 9
[407] ['16', '18', '38', '44'] -> ((38 + 44) / 16) + 18 base 9
[408] ['16', '18', '38', '53'] -> ((18 - 16) * 38) - 53 base 9
[409] ['16', '18', '41', '42'] -> ((41 + 42) / 16) + 18 base 9
[410] ['16', '18', '45', '50'] -> (18 * 45) - (16 * 50) base 9
[411] ['16', '20', '20', '35'] -> ((20 - 16) * 20) - 35 base 9
[412] ['16', '20', '20', '46'] -> ((20 + 46) / 16) + 20 base 9
[413] ['16', '20', '21', '30'] -> ((20 + 30) / 16) + 21 base 9
[414] ['1', '33', '48', '50'] -> ((50 / 33) - 1) * 48 base 9
[415] ['16', '20', '21', '38'] -> ((20 - 16) * 21) - 38 base 9
[416] ['16', '20', '21', '43'] -> ((16 + 43) / 20) + 21 base 9
[417] ['16', '20', '21', '45'] -> ((21 + 45) / 16) + 20 base 9
[418] ['16', '20', '21', '52'] -> (21 + 52) / (20 - 16) base 9
[419] ['16', '20', '22', '23'] -> ((16 + 23) / 20) + 22 base 9
[420] ['16', '20', '22', '32'] -> (16 + 32) / (22 - 20) base 9
[421] ['16', '20', '22', '42'] -> ((20 - 16) * 22) - 42 base 9
[422] ['16', '20', '22', '44'] -> ((22 + 44) / 16) + 20 base 9
[423] ['16', '20', '23', '25'] -> ((23 - 20) * 16) - 25 base 9
[424] ['16', '20', '23', '43'] -> ((23 + 43) / 16) + 20 base 9
[425] ['1', '34', '34', '48'] -> 48 / ((34 / 34) + 1) base 9
[426] ['16', '20', '23', '45'] -> ((20 - 16) * 23) - 45 base 9
[427] ['16', '20', '23', '50'] -> (23 + 50) / (20 - 16) base 9
[428] ['16', '20', '23', '53'] -> ((20 * 23) - 53) / 16 base 9
[429] ['16', '20', '25', '41'] -> ((25 + 41) / 16) + 20 base 9
[430] ['16', '20', '25', '47'] -> (25 + 47) / (20 - 16) base 9
[431] ['16', '20', '25', '52'] -> ((20 - 16) * 25) - 52 base 9
[432] ['16', '20', '26', '31'] -> ((16 * 31) - 26) / 20 base 9
[433] ['16', '20', '26', '37'] -> ((16 * 37) + 20) / 26 base 9
[434] ['16', '20', '27', '30'] -> 27 - ((20 + 30) / 16) base 9
[435] ['16', '20', '27', '38'] -> ((27 + 38) / 16) + 20 base 9
[436] ['1', '34', '36', '51'] -> (51 / (36 - 34)) - 1 base 9
[437] ['16', '20', '27', '43'] -> 27 - ((16 + 43) / 20) base 9
[438] ['16', '20', '27', '45'] -> (27 + 45) / (20 - 16) base 9
[439] ['16', '20', '28', '37'] -> ((28 + 37) / 16) + 20 base 9
[440] ['16', '20', '28', '46'] -> 28 - ((20 + 46) / 16) base 9
[441] ['16', '20', '30', '43'] -> (30 + 43) / (20 - 16) base 9
[442] ['16', '20', '31', '35'] -> ((31 + 35) / 16) + 20 base 9
[443] ['16', '20', '31', '42'] -> (31 + 42) / (20 - 16) base 9
[444] ['16', '20', '32', '34'] -> ((32 + 34) / 16) + 20 base 9
[445] ['16', '20', '32', '41'] -> (32 + 41) / (20 - 16) base 9
[446] ['16', '20', '32', '43'] -> ((16 * 32) - 43) / 20 base 9
[447] ['1', '1', '25', '26'] -> ((1 + 1) * 25) - 26 base 9
[448] ['1', '35', '35', '48'] -> 48 / ((35 / 35) + 1) base 9
[449] ['16', '20', '33', '33'] -> ((33 + 33) / 16) + 20 base 9
[450] ['16', '20', '33', '40'] -> (33 + 40) / (20 - 16) base 9
[451] ['16', '20', '34', '38'] -> (34 + 38) / (20 - 16) base 9
[452] ['16', '20', '35', '37'] -> (35 + 37) / (20 - 16) base 9
[453] ['16', '21', '21', '28'] -> ((21 + 28) / 16) + 21 base 9
[454] ['16', '21', '21', '46'] -> ((16 + 46) / 21) + 21 base 9
[455] ['16', '21', '22', '25'] -> ((16 + 25) / 21) + 22 base 9
[456] ['16', '21', '22', '50'] -> ((16 + 50) / 22) + 21 base 9
[457] ['16', '21', '23', '26'] -> ((23 + 26) / 16) + 21 base 9
[458] ['16', '21', '23', '32'] -> (16 + 32) / (23 - 21) base 9
[459] ['1', '35', '37', '51'] -> (51 / (37 - 35)) - 1 base 9
[460] ['16', '21', '23', '53'] -> ((16 + 53) / 23) + 21 base 9
[461] ['16', '21', '24', '34'] -> ((16 * 34) + 21) / 24 base 9
[462] ['16', '21', '25', '42'] -> ((25 - 21) * 16) - 42 base 9
[463] ['16', '21', '27', '28'] -> 27 - ((21 + 28) / 16) base 9
[464] ['16', '21', '28', '31'] -> ((16 * 28) + 31) / 21 base 9
[465] ['16', '21', '28', '45'] -> 28 - ((21 + 45) / 16) base 9
[466] ['16', '21', '31', '37'] -> (21 * 31) - (16 * 37) base 9
[467] ['16', '21', '34', '52'] -> ((16 * 34) - 52) / 21 base 9
[468] ['16', '21', '35', '46'] -> (16 * 46) - (21 * 35) base 9
[469] ['16', '21', '36', '43'] -> ((21 * 43) - 16) / 36 base 9
[470] ['1', '35', '42', '48'] -> 42 / ((35 / 48) + 1) base 9
[471] ['16', '21', '43', '54'] -> (43 + 54) / (21 - 16) base 9
[472] ['16', '21', '44', '53'] -> (44 + 53) / (21 - 16) base 9
[473] ['16', '21', '45', '52'] -> (45 + 52) / (21 - 16) base 9
[474] ['16', '21', '46', '51'] -> (46 + 51) / (21 - 16) base 9
[475] ['16', '21', '47', '50'] -> (47 + 50) / (21 - 16) base 9
[476] ['16', '21', '47', '54'] -> ((21 * 54) + 16) / 47 base 9
[477] ['16', '21', '48', '48'] -> (48 + 48) / (21 - 16) base 9
[478] ['16', '22', '22', '31'] -> ((16 * 31) + 22) / 22 base 9
[479] ['16', '22', '23', '30'] -> ((16 + 30) / 23) + 22 base 9
[480] ['16', '22', '25', '25'] -> ((25 - 22) * 16) - 25 base 9
[481] ['1', '35', '48', '53'] -> ((53 / 35) - 1) * 48 base 9
[482] ['16', '22', '25', '34'] -> ((16 + 34) / 25) + 22 base 9
[483] ['16', '22', '26', '42'] -> ((26 - 22) * 16) - 42 base 9
[484] ['16', '22', '27', '34'] -> ((16 * 34) - 27) / 22 base 9
[485] ['16', '22', '27', '50'] -> 27 - ((16 + 50) / 22) base 9
[486] ['16', '22', '28', '41'] -> ((16 + 41) / 28) + 22 base 9
[487] ['16', '22', '30', '38'] -> ((16 * 30) + 38) / 22 base 9
[488] ['16', '22', '30', '43'] -> ((16 + 43) / 30) + 22 base 9
[489] ['16', '22', '32', '47'] -> ((16 + 47) / 32) + 22 base 9
[490] ['16', '22', '33', '50'] -> ((16 + 50) / 33) + 22 base 9
[491] ['16', '22', '34', '52'] -> ((16 + 52) / 34) + 22 base 9
[492] ['1', '36', '38', '47'] -> (1 + 47) / (38 - 36) base 9
[493] ['16', '22', '35', '44'] -> ((16 * 35) - 44) / 22 base 9
[494] ['16', '23', '25', '26'] -> ((26 - 23) * 16) - 25 base 9
[495] ['16', '23', '25', '32'] -> (16 + 32) / (25 - 23) base 9
[496] ['16', '23', '26', '27'] -> 27 - ((23 + 26) / 16) base 9
[497] ['16', '23', '27', '42'] -> ((27 - 23) * 16) - 42 base 9
[498] ['16', '23', '27', '53'] -> 27 - ((16 + 53) / 23) base 9
[499] ['16', '23', '28', '43'] -> 28 - ((23 + 43) / 16) base 9
[500] ['16', '23', '36', '36'] -> ((16 * 36) - 36) / 23 base 9
[501] ['16', '23', '40', '41'] -> ((23 * 41) + 16) / 40 base 9
[502] ['16', '24', '28', '37'] -> ((16 * 37) - 28) / 24 base 9
[503] ['1', '36', '43', '53'] -> 53 / ((43 / 36) + 1) base 9
[504] ['16', '24', '33', '37'] -> ((16 * 33) + 37) / 24 base 9
[505] ['16', '24', '38', '45'] -> ((16 * 38) - 45) / 24 base 9
[506] ['16', '25', '25', '28'] -> ((28 - 25) * 16) - 25 base 9
[507] ['16', '25', '26', '30'] -> ((30 - 26) * 16) - 25 base 9
[508] ['16', '25', '26', '34'] -> 26 - ((16 + 34) / 25) base 9
[509] ['16', '25', '27', '32'] -> (16 + 32) / (27 - 25) base 9
[510] ['16', '25', '28', '32'] -> ((32 - 28) * 16) - 25 base 9
[511] ['16', '25', '28', '41'] -> 28 - ((25 + 41) / 16) base 9
[512] ['16', '25', '30', '33'] -> ((33 - 30) * 16) - 25 base 9
[513] ['16', '25', '30', '42'] -> ((30 - 25) * 16) - 42 base 9
[514] ['1', '37', '37', '48'] -> 48 / ((37 / 37) + 1) base 9
[515] ['16', '25', '31', '34'] -> ((34 - 31) * 16) - 25 base 9
[516] ['16', '25', '32', '35'] -> ((35 - 32) * 16) - 25 base 9
[517] ['16', '25', '32', '45'] -> ((16 * 45) + 25) / 32 base 9
[518] ['16', '25', '33', '36'] -> ((36 - 33) * 16) - 25 base 9
[519] ['16', '25', '34', '37'] -> ((37 - 34) * 16) - 25 base 9
[520] ['16', '25', '34', '45'] -> ((16 * 34) + 45) / 25 base 9
[521] ['16', '25', '34', '54'] -> (16 * 54) - (25 * 34) base 9
[522] ['16', '25', '35', '38'] -> ((38 - 35) * 16) - 25 base 9
[523] ['16', '25', '36', '40'] -> ((40 - 36) * 16) - 25 base 9
[524] ['16', '25', '37', '40'] -> ((16 * 40) - 37) / 25 base 9
[525] ['1', '37', '40', '47'] -> (1 + 47) / (40 - 37) base 9
[526] ['16', '25', '37', '41'] -> ((41 - 37) * 16) - 25 base 9
[527] ['16', '25', '38', '42'] -> ((42 - 38) * 16) - 25 base 9
[528] ['16', '25', '40', '43'] -> ((43 - 40) * 16) - 25 base 9
[529] ['16', '25', '41', '42'] -> ((25 * 41) - 16) / 42 base 9
[530] ['16', '25', '41', '44'] -> ((44 - 41) * 16) - 25 base 9
[531] ['16', '25', '41', '54'] -> ((16 * 41) - 54) / 25 base 9
[532] ['16', '25', '42', '45'] -> ((45 - 42) * 16) - 25 base 9
[533] ['16', '25', '43', '46'] -> ((46 - 43) * 16) - 25 base 9
[534] ['16', '25', '44', '47'] -> ((47 - 44) * 16) - 25 base 9
[535] ['16', '25', '45', '48'] -> ((48 - 45) * 16) - 25 base 9
[536] ['1', '37', '40', '51'] -> (51 / (40 - 37)) - 1 base 9
[537] ['16', '25', '47', '51'] -> ((51 - 47) * 16) - 25 base 9
[538] ['16', '25', '48', '52'] -> ((52 - 48) * 16) - 25 base 9
[539] ['16', '25', '51', '54'] -> ((54 - 51) * 16) - 25 base 9
[540] ['16', '26', '26', '36'] -> 26 - ((16 + 36) / 26) base 9
[541] ['16', '26', '27', '38'] -> 26 - ((16 + 38) / 27) base 9
[542] ['16', '26', '28', '32'] -> (16 + 32) / (28 - 26) base 9
[543] ['16', '26', '28', '41'] -> 26 - ((16 + 41) / 28) base 9
[544] ['16', '26', '30', '41'] -> ((16 * 41) - 30) / 26 base 9
[545] ['16', '26', '30', '42'] -> ((16 * 42) + 26) / 30 base 9
[546] ['16', '26', '30', '43'] -> 26 - ((16 + 43) / 30) base 9
[547] ['1', '37', '43', '48'] -> 43 / ((37 / 48) + 1) base 9
[548] ['16', '26', '31', '42'] -> ((31 - 26) * 16) - 42 base 9
[549] ['16', '26', '32', '47'] -> 26 - ((16 + 47) / 32) base 9
[550] ['16', '26', '34', '52'] -> 26 - ((16 + 52) / 34) base 9
[551] ['16', '26', '35', '53'] -> ((16 * 35) + 53) / 26 base 9
[552] ['16', '26', '36', '36'] -> ((16 * 36) + 36) / 26 base 9
[553] ['16', '26', '42', '46'] -> ((16 * 42) - 46) / 26 base 9
[554] ['16', '27', '27', '38'] -> ((16 * 38) + 27) / 27 base 9
[555] ['16', '27', '28', '38'] -> 28 - ((27 + 38) / 16) base 9
[556] ['16', '27', '30', '32'] -> (16 + 32) / (30 - 27) base 9
[557] ['16', '27', '30', '33'] -> ((27 * 30) - 16) / 33 base 9
[558] ['1', '1', '25', '37'] -> (1 + 1) * (37 - 25) base 9
[559] ['1', '38', '38', '48'] -> 48 / ((38 / 38) + 1) base 9
[560] ['16', '27', '32', '42'] -> ((32 - 27) * 16) - 42 base 9
[561] ['16', '27', '37', '44'] -> ((16 * 37) + 44) / 27 base 9
[562] ['16', '27', '38', '43'] -> ((16 * 43) - 38) / 27 base 9
[563] ['16', '27', '43', '50'] -> ((27 * 43) + 16) / 50 base 9
[564] ['16', '28', '28', '37'] -> 28 - ((28 + 37) / 16) base 9
[565] ['16', '28', '30', '36'] -> 28 - ((30 + 36) / 16) base 9
[566] ['16', '28', '30', '54'] -> 30 - ((28 + 54) / 16) base 9
[567] ['16', '28', '31', '32'] -> (16 + 32) / (31 - 28) base 9
[568] ['16', '28', '31', '35'] -> 28 - ((31 + 35) / 16) base 9
[569] ['16', '28', '31', '44'] -> ((16 * 44) - 31) / 28 base 9
[570] ['1', '38', '41', '47'] -> (1 + 47) / (41 - 38) base 9
[571] ['16', '28', '33', '42'] -> ((33 - 28) * 16) - 42 base 9
[572] ['16', '28', '35', '40'] -> ((16 * 40) + 35) / 28 base 9
[573] ['16', '28', '38', '52'] -> ((16 * 38) + 52) / 28 base 9
[574] ['16', '30', '30', '53'] -> 30 - ((30 + 53) / 16) base 9
[575] ['16', '30', '31', '52'] -> 30 - ((31 + 52) / 16) base 9
[576] ['16', '30', '32', '32'] -> (16 + 32) / (32 - 30) base 9
[577] ['16', '30', '32', '51'] -> 30 - ((32 + 51) / 16) base 9
[578] ['16', '30', '33', '50'] -> 30 - ((33 + 50) / 16) base 9
[579] ['16', '30', '34', '42'] -> ((34 - 30) * 16) - 42 base 9
[580] ['16', '30', '34', '48'] -> 30 - ((34 + 48) / 16) base 9
[581] ['1', '38', '41', '51'] -> (51 / (41 - 38)) - 1 base 9
[582] ['16', '30', '35', '47'] -> 30 - ((35 + 47) / 16) base 9
[583] ['16', '30', '37', '45'] -> 30 - ((37 + 45) / 16) base 9
[584] ['16', '30', '38', '44'] -> 30 - ((38 + 44) / 16) base 9
[585] ['16', '30', '41', '42'] -> 30 - ((41 + 42) / 16) base 9
[586] ['16', '30', '41', '43'] -> ((16 * 41) + 43) / 30 base 9
[587] ['16', '31', '32', '33'] -> (16 + 32) / (33 - 31) base 9
[588] ['16', '31', '32', '47'] -> ((16 * 47) - 32) / 31 base 9
[589] ['16', '31', '34', '43'] -> ((16 * 43) + 34) / 31 base 9
[590] ['16', '31', '35', '42'] -> ((35 - 31) * 16) - 42 base 9
[591] ['16', '31', '37', '53'] -> ((16 * 53) + 31) / 37 base 9
[592] ['1', '40', '40', '48'] -> 48 / ((40 / 40) + 1) base 9
[593] ['16', '31', '42', '51'] -> ((16 * 42) + 51) / 31 base 9
[594] ['16', '31', '45', '54'] -> 31 - ((45 + 54) / 16) base 9
[595] ['16', '31', '48', '48'] -> ((16 * 48) - 48) / 31 base 9
[596] ['16', '31', '48', '51'] -> 31 - ((48 + 51) / 16) base 9
[597] ['16', '31', '50', '50'] -> 31 - ((50 + 50) / 16) base 9
[598] ['16', '32', '32', '34'] -> (16 + 32) / (34 - 32) base 9
[599] ['16', '32', '33', '35'] -> (16 + 32) / (35 - 33) base 9
[600] ['16', '32', '34', '36'] -> (16 + 32) / (36 - 34) base 9
[601] ['16', '32', '35', '50'] -> ((16 * 50) + 32) / 35 base 9
[602] ['16', '32', '36', '38'] -> (16 + 32) / (38 - 36) base 9
[603] ['1', '40', '42', '47'] -> (1 + 47) / (42 - 40) base 9
[604] ['16', '32', '36', '42'] -> ((36 - 32) * 16) - 42 base 9
[605] ['16', '32', '37', '40'] -> (16 + 32) / (40 - 37) base 9
[606] ['16', '32', '38', '41'] -> (16 + 32) / (41 - 38) base 9
[607] ['16', '32', '40', '42'] -> (16 + 32) / (42 - 40) base 9
[608] ['16', '32', '41', '43'] -> (16 + 32) / (43 - 41) base 9
[609] ['16', '32', '43', '45'] -> (16 + 32) / (45 - 43) base 9
[610] ['16', '32', '44', '46'] -> (16 + 32) / (46 - 44) base 9
[611] ['16', '32', '45', '47'] -> (16 + 32) / (47 - 45) base 9
[612] ['16', '32', '47', '50'] -> (16 + 32) / (50 - 47) base 9
[613] ['16', '32', '50', '52'] -> (16 + 32) / (52 - 50) base 9
[614] ['1', '40', '42', '51'] -> (51 / (42 - 40)) - 1 base 9
[615] ['16', '32', '51', '53'] -> (16 + 32) / (53 - 51) base 9
[616] ['16', '32', '52', '54'] -> (16 + 32) / (54 - 52) base 9
[617] ['16', '33', '33', '46'] -> ((16 * 46) + 33) / 33 base 9
[618] ['16', '33', '33', '51'] -> ((16 * 51) - 33) / 33 base 9
[619] ['16', '33', '37', '42'] -> ((37 - 33) * 16) - 42 base 9
[620] ['16', '33', '45', '50'] -> ((16 * 45) + 50) / 33 base 9
[621] ['16', '33', '50', '52'] -> ((16 * 52) - 50) / 33 base 9
[622] ['16', '34', '34', '47'] -> ((34 * 34) - 16) / 47 base 9
[623] ['16', '34', '35', '54'] -> ((16 * 54) - 34) / 35 base 9
[624] ['16', '34', '38', '42'] -> ((38 - 34) * 16) - 42 base 9
[625] ['1', '40', '44', '48'] -> 44 / ((40 / 48) + 1) base 9
[626] ['16', '34', '42', '53'] -> ((16 * 53) - 42) / 34 base 9
[627] ['16', '35', '40', '42'] -> ((40 - 35) * 16) - 42 base 9
[628] ['16', '35', '48', '48'] -> ((16 * 48) + 48) / 35 base 9
[629] ['16', '36', '41', '42'] -> ((41 - 36) * 16) - 42 base 9
[630] ['16', '37', '42', '42'] -> ((42 - 37) * 16) - 42 base 9
[631] ['16', '37', '47', '52'] -> ((16 * 52) + 47) / 37 base 9
[632] ['16', '38', '38', '54'] -> ((16 * 54) + 38) / 38 base 9
[633] ['16', '38', '42', '43'] -> ((43 - 38) * 16) - 42 base 9
[634] ['16', '40', '42', '44'] -> ((44 - 40) * 16) - 42 base 9
[635] ['16', '41', '42', '45'] -> ((45 - 41) * 16) - 42 base 9
[636] ['1', '41', '41', '48'] -> 48 / ((41 / 41) + 1) base 9
[637] ['16', '42', '42', '46'] -> ((46 - 42) * 16) - 42 base 9
[638] ['16', '42', '43', '47'] -> ((47 - 43) * 16) - 42 base 9
[639] ['16', '42', '44', '48'] -> ((48 - 44) * 16) - 42 base 9
[640] ['16', '42', '45', '50'] -> ((50 - 45) * 16) - 42 base 9
[641] ['16', '42', '46', '51'] -> ((51 - 46) * 16) - 42 base 9
[642] ['16', '42', '47', '52'] -> ((52 - 47) * 16) - 42 base 9
[643] ['16', '42', '48', '53'] -> ((53 - 48) * 16) - 42 base 9
[644] ['17', '17', '17', '22'] -> ((17 + 17) / 17) + 22 base 9
[645] ['17', '17', '17', '23'] -> ((17 * 23) + 17) / 17 base 9
[646] ['17', '17', '17', '25'] -> ((17 * 25) - 17) / 17 base 9
[647] ['1', '41', '43', '47'] -> (1 + 47) / (43 - 41) base 9
[648] ['17', '17', '17', '26'] -> 26 - ((17 + 17) / 17) base 9
[649] ['17', '17', '21', '28'] -> ((21 - 17) * 17) - 28 base 9
[650] ['17', '17', '21', '53'] -> ((17 * 21) + 53) / 17 base 9
[651] ['17', '17', '22', '35'] -> ((17 * 22) + 35) / 17 base 9
[652] ['17', '17', '27', '35'] -> 27 - ((17 + 35) / 17) base 9
[653] ['17', '17', '35', '47'] -> ((17 * 47) + 17) / 35 base 9
[654] ['17', '17', '35', '50'] -> ((17 * 50) - 17) / 35 base 9
[655] ['17', '17', '52', '54'] -> ((52 + 54) / 17) + 17 base 9
[656] ['17', '17', '53', '53'] -> ((53 + 53) / 17) + 17 base 9
[657] ['17', '18', '20', '26'] -> 26 - ((17 + 20) / 18) base 9
[658] ['1', '41', '43', '51'] -> (51 / (43 - 41)) - 1 base 9
[659] ['17', '18', '20', '51'] -> ((18 * 20) + 51) / 17 base 9
[660] ['17', '18', '20', '52'] -> ((18 + 52) / 17) + 20 base 9
[661] ['17', '18', '21', '21'] -> ((21 - 18) * 21) - 17 base 9
[662] ['17', '18', '21', '31'] -> (17 + 31) / (21 - 18) base 9
[663] ['17', '18', '21', '34'] -> ((18 + 34) / 17) + 21 base 9
[664] ['17', '18', '21', '38'] -> ((17 + 38) / 18) + 21 base 9
[665] ['17', '18', '21', '54'] -> (18 + 54) / (21 - 17) base 9
[666] ['17', '18', '22', '28'] -> ((22 - 18) * 17) - 28 base 9
[667] ['17', '18', '22', '51'] -> ((22 - 17) * 18) - 51 base 9
[668] ['17', '18', '23', '42'] -> ((17 * 23) + 42) / 18 base 9
[669] ['1', '1', '26', '28'] -> ((1 + 1) * 26) - 28 base 9
[670] ['1', '42', '42', '48'] -> 48 / ((42 / 42) + 1) base 9
[671] ['17', '18', '25', '43'] -> ((18 * 25) - 43) / 17 base 9
[672] ['17', '18', '26', '35'] -> ((18 * 35) - 17) / 26 base 9
[673] ['17', '18', '27', '28'] -> ((17 * 27) - 28) / 18 base 9
[674] ['17', '18', '27', '34'] -> 27 - ((18 + 34) / 17) base 9
[675] ['17', '18', '27', '38'] -> 27 - ((17 + 38) / 18) base 9
[676] ['17', '18', '28', '46'] -> ((17 * 28) - 46) / 18 base 9
[677] ['17', '18', '34', '54'] -> ((34 + 54) / 17) + 18 base 9
[678] ['17', '18', '36', '52'] -> ((36 + 52) / 17) + 18 base 9
[679] ['17', '18', '37', '51'] -> ((37 + 51) / 17) + 18 base 9
[680] ['17', '18', '38', '50'] -> ((38 + 50) / 17) + 18 base 9
[681] ['1', '42', '44', '47'] -> (1 + 47) / (44 - 42) base 9
[682] ['17', '18', '40', '48'] -> ((40 + 48) / 17) + 18 base 9
[683] ['17', '18', '41', '47'] -> ((41 + 47) / 17) + 18 base 9
[684] ['17', '18', '42', '43'] -> (18 * 42) - (17 * 43) base 9
[685] ['17', '18', '42', '46'] -> ((42 + 46) / 17) + 18 base 9
[686] ['17', '18', '43', '45'] -> ((43 + 45) / 17) + 18 base 9
[687] ['17', '18', '44', '44'] -> ((44 + 44) / 17) + 18 base 9
[688] ['17', '18', '46', '51'] -> (17 * 51) - (18 * 46) base 9
[689] ['17', '20', '20', '22'] -> ((20 - 17) * 22) - 20 base 9
[690] ['17', '20', '20', '28'] -> (20 + 28) / (20 - 17) base 9
[691] ['17', '20', '20', '31'] -> ((20 * 20) + 31) / 17 base 9
[692] ['1', '42', '44', '51'] -> (51 / (44 - 42)) - 1 base 9
[693] ['17', '20', '20', '51'] -> ((20 + 51) / 17) + 20 base 9
[694] ['17', '20', '21', '35'] -> ((21 - 17) * 20) - 35 base 9
[695] ['17', '20', '21', '50'] -> ((21 + 50) / 17) + 20 base 9
[696] ['17', '20', '21', '53'] -> (20 + 53) / (21 - 17) base 9
[697] ['17', '20', '22', '22'] -> ((17 + 22) / 20) + 22 base 9
[698] ['17', '20', '22', '31'] -> (17 + 31) / (22 - 20) base 9
[699] ['17', '20', '23', '25'] -> (23 + 25) / (20 - 17) base 9
[700] ['17', '20', '23', '33'] -> ((17 * 33) - 20) / 23 base 9
[701] ['17', '20', '23', '47'] -> ((23 + 47) / 17) + 20 base 9
[702] ['17', '20', '25', '26'] -> ((20 - 17) * 25) - 26 base 9
[703] ['1', '43', '43', '48'] -> 48 / ((43 / 43) + 1) base 9
[704] ['17', '20', '25', '32'] -> ((20 * 32) - 17) / 25 base 9
[705] ['17', '20', '25', '45'] -> ((25 + 45) / 17) + 20 base 9
[706] ['17', '20', '26', '44'] -> ((26 + 44) / 17) + 20 base 9
[707] ['17', '20', '27', '33'] -> 27 - ((20 + 33) / 17) base 9
[708] ['17', '20', '27', '42'] -> 27 - ((17 + 42) / 20) base 9
[709] ['17', '20', '27', '43'] -> ((27 + 43) / 17) + 20 base 9
[710] ['17', '20', '30', '35'] -> ((20 - 17) * 30) - 35 base 9
[711] ['17', '20', '30', '41'] -> ((30 + 41) / 17) + 20 base 9
[712] ['17', '20', '31', '37'] -> ((20 - 17) * 31) - 37 base 9
[713] ['17', '20', '32', '37'] -> (17 * 37) - (20 * 32) base 9
[714] ['1', '43', '45', '47'] -> (1 + 47) / (45 - 43) base 9
[715] ['17', '20', '32', '38'] -> ((32 + 38) / 17) + 20 base 9
[716] ['17', '20', '32', '40'] -> ((20 - 17) * 32) - 40 base 9
[717] ['17', '20', '33', '42'] -> ((20 - 17) * 33) - 42 base 9
[718] ['17', '20', '34', '36'] -> ((34 + 36) / 17) + 20 base 9
