[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 8
[9250] ['7', '11', '46', '51'] -> ((51 - 46) * 11) - 7 base 8
[9251] ['7', '11', '46', '56'] -> (11 * 46) - (56 * 7) base 8
[9252] ['7', '11', '47', '52'] -> ((52 - 47) * 11) - 7 base 8
[9253] ['7', '11', '50', '55'] -> 50 / (7 - (55 / 11)) base 8
[9254] ['7', '11', '50', '61'] -> 50 / (11 - (61 / 7)) base 8
[9255] ['7', '11', '51', '54'] -> ((54 - 51) * 11) - 7 base 8
[9256] ['7', '11', '52', '55'] -> ((55 - 52) * 11) - 7 base 8
[9257] ['7', '11', '54', '57'] -> ((57 - 54) * 11) - 7 base 8
[9258] ['7', '11', '55', '60'] -> ((60 - 55) * 11) - 7 base 8
[9259] ['1', '10', '31', '47'] -> 31 - ((1 + 47) / 10) base 8
[9260] ['7', '11', '56', '61'] -> ((61 - 56) * 11) - 7 base 8
[9261] ['7', '12', '12', '12'] -> ((12 - 7) * 12) - 12 base 8
[9262] ['7', '12', '13', '21'] -> ((12 + 13) / 7) + 21 base 8
[9263] ['7', '12', '13', '27'] -> 27 - ((12 + 13) / 7) base 8
[9264] ['7', '12', '13', '61'] -> (13 + 61) / (12 - 7) base 8
[9265] ['7', '12', '14', '36'] -> ((14 - 7) * 12) - 36 base 8
[9266] ['7', '12', '14', '41'] -> (41 + 7) / (14 - 12) base 8
[9267] ['7', '12', '14', '56'] -> ((12 + 56) / 7) + 14 base 8
[9268] ['7', '12', '14', '60'] -> (14 + 60) / (12 - 7) base 8
[9269] ['7', '12', '15', '57'] -> (15 + 57) / (12 - 7) base 8
[9270] ['1', '10', '31', '55'] -> 31 - (55 / (1 + 10)) base 8
[9271] ['7', '12', '16', '26'] -> ((12 - 7) * 16) - 26 base 8
[9272] ['7', '12', '16', '56'] -> (16 + 56) / (12 - 7) base 8
[9273] ['7', '12', '17', '53'] -> ((53 + 7) / 12) + 17 base 8
[9274] ['7', '12', '20', '26'] -> ((20 - 12) * 7) - 26 base 8
[9275] ['7', '12', '20', '34'] -> ((12 - 7) * 20) - 34 base 8
[9276] ['7', '12', '20', '54'] -> (20 + 54) / (12 - 7) base 8
[9277] ['7', '12', '21', '27'] -> ((27 + 7) / 12) + 21 base 8
[9278] ['7', '12', '21', '35'] -> ((21 - 12) * 7) - 35 base 8
[9279] ['7', '12', '21', '36'] -> ((12 * 21) - 36) / 7 base 8
[9280] ['7', '12', '21', '53'] -> (21 + 53) / (12 - 7) base 8
[9281] ['1', '10', '32', '55'] -> 55 / ((32 / 10) - 1) base 8
[9282] ['7', '12', '22', '44'] -> ((22 - 12) * 7) - 44 base 8
[9283] ['7', '12', '22', '50'] -> ((12 * 22) - 50) / 7 base 8
[9284] ['7', '12', '22', '52'] -> (22 + 52) / (12 - 7) base 8
[9285] ['7', '12', '23', '36'] -> (36 * 7) - (12 * 23) base 8
[9286] ['7', '12', '23', '45'] -> ((12 - 7) * 23) - 45 base 8
[9287] ['7', '12', '23', '51'] -> (23 + 51) / (12 - 7) base 8
[9288] ['7', '12', '23', '53'] -> ((23 - 12) * 7) - 53 base 8
[9289] ['7', '12', '25', '47'] -> (25 + 47) / (12 - 7) base 8
[9290] ['7', '12', '25', '53'] -> ((12 - 7) * 25) - 53 base 8
[9291] ['7', '12', '26', '42'] -> 26 - (42 / (12 + 7)) base 8
[9292] ['1', '10', '32', '57'] -> 32 - ((1 + 57) / 10) base 8
[9293] ['7', '12', '26', '46'] -> (26 + 46) / (12 - 7) base 8
[9294] ['7', '12', '26', '60'] -> ((26 + 60) / 7) + 12 base 8
[9295] ['7', '12', '27', '27'] -> 27 - ((27 + 7) / 12) base 8
[9296] ['7', '12', '27', '36'] -> (12 * 27) - (36 * 7) base 8
[9297] ['7', '12', '27', '57'] -> ((27 + 57) / 7) + 12 base 8
[9298] ['7', '12', '30', '44'] -> (30 + 44) / (12 - 7) base 8
[9299] ['7', '12', '30', '56'] -> ((30 + 56) / 7) + 12 base 8
[9300] ['7', '12', '32', '40'] -> 32 - ((12 + 40) / 7) base 8
[9301] ['7', '12', '32', '42'] -> (32 + 42) / (12 - 7) base 8
[9302] ['7', '12', '32', '54'] -> ((32 + 54) / 7) + 12 base 8
[9303] ['1', '10', '33', '55'] -> 10 / (1 - (33 / 55)) base 8
[9304] ['7', '12', '33', '41'] -> (33 + 41) / (12 - 7) base 8
[9305] ['7', '12', '33', '47'] -> 33 - ((12 + 47) / 7) base 8
[9306] ['7', '12', '33', '53'] -> ((33 + 53) / 7) + 12 base 8
[9307] ['7', '12', '34', '40'] -> (34 + 40) / (12 - 7) base 8
[9308] ['7', '12', '34', '56'] -> 34 - ((12 + 56) / 7) base 8
[9309] ['7', '12', '35', '37'] -> (35 + 37) / (12 - 7) base 8
[9310] ['7', '12', '35', '51'] -> ((35 + 51) / 7) + 12 base 8
[9311] ['7', '12', '37', '47'] -> ((37 + 47) / 7) + 12 base 8
[9312] ['7', '12', '40', '46'] -> ((40 + 46) / 7) + 12 base 8
[9313] ['7', '12', '41', '45'] -> ((41 + 45) / 7) + 12 base 8
[9314] ['1', '10', '34', '34'] -> (1 - (10 / 34)) * 34 base 8
[9315] ['7', '12', '42', '44'] -> ((42 + 44) / 7) + 12 base 8
[9316] ['7', '12', '42', '46'] -> ((42 * 7) - 46) / 12 base 8
[9317] ['7', '12', '52', '61'] -> 52 / (7 - (61 / 12)) base 8
[9318] ['7', '12', '54', '60'] -> 54 / (7 - (60 / 12)) base 8
[9319] ['7', '12', '56', '57'] -> 56 / (7 - (57 / 12)) base 8
[9320] ['7', '12', '56', '60'] -> 60 / (7 - (56 / 12)) base 8
[9321] ['7', '13', '13', '23'] -> ((13 * 13) + 23) / 7 base 8
[9322] ['7', '13', '13', '30'] -> ((13 - 7) * 13) - 30 base 8
[9323] ['7', '13', '13', '41'] -> ((41 * 7) - 13) / 13 base 8
[9324] ['7', '13', '14', '20'] -> (13 * 14) - (20 * 7) base 8
[9325] ['1', '10', '34', '52'] -> ((52 / 34) + 1) * 10 base 8
[9326] ['7', '13', '14', '43'] -> ((14 - 7) * 13) - 43 base 8
[9327] ['7', '13', '15', '27'] -> ((13 * 27) + 7) / 15 base 8
[9328] ['7', '13', '15', '40'] -> ((13 - 7) * 15) - 40 base 8
[9329] ['7', '13', '15', '41'] -> (41 + 7) / (15 - 13) base 8
[9330] ['7', '13', '15', '46'] -> ((13 + 46) / 7) + 15 base 8
[9331] ['7', '13', '15', '56'] -> ((15 - 7) * 13) - 56 base 8
[9332] ['7', '13', '16', '16'] -> ((13 * 16) - 16) / 7 base 8
[9333] ['7', '13', '16', '37'] -> ((13 + 37) / 7) + 16 base 8
[9334] ['7', '13', '16', '44'] -> ((13 - 7) * 16) - 44 base 8
[9335] ['7', '13', '16', '61'] -> ((16 + 61) / 7) + 13 base 8
[9336] ['1', '10', '36', '55'] -> ((55 / 36) + 1) * 10 base 8
[9337] ['7', '13', '17', '20'] -> ((20 - 13) * 7) - 17 base 8
[9338] ['7', '13', '17', '22'] -> ((17 + 7) / 13) + 22 base 8
[9339] ['7', '13', '17', '31'] -> ((13 * 17) - 31) / 7 base 8
[9340] ['7', '13', '20', '21'] -> ((13 + 21) / 7) + 20 base 8
[9341] ['7', '13', '20', '44'] -> ((13 * 20) - 44) / 7 base 8
[9342] ['7', '13', '20', '45'] -> ((45 + 7) / 13) + 20 base 8
[9343] ['7', '13', '20', '54'] -> ((13 - 7) * 20) - 54 base 8
[9344] ['7', '13', '20', '57'] -> ((20 + 57) / 7) + 13 base 8
[9345] ['7', '13', '21', '30'] -> 30 - ((13 + 21) / 7) base 8
[9346] ['7', '13', '21', '32'] -> ((32 + 7) / 13) + 21 base 8
[9347] ['1', '1', '15', '56'] -> 56 - ((1 + 1) * 15) base 8
[9348] ['1', '10', '40', '60'] -> ((60 / 40) + 1) * 10 base 8
[9349] ['7', '13', '21', '35'] -> ((35 * 7) + 21) / 13 base 8
[9350] ['7', '13', '21', '56'] -> ((21 + 56) / 7) + 13 base 8
[9351] ['7', '13', '21', '60'] -> ((13 - 7) * 21) - 60 base 8
[9352] ['7', '13', '22', '55'] -> ((22 + 55) / 7) + 13 base 8
[9353] ['7', '13', '23', '33'] -> (13 * 23) - (33 * 7) base 8
[9354] ['7', '13', '23', '44'] -> ((23 - 13) * 7) - 44 base 8
[9355] ['7', '13', '23', '54'] -> ((23 + 54) / 7) + 13 base 8
[9356] ['7', '13', '26', '44'] -> 26 - (44 / (13 + 7)) base 8
[9357] ['7', '13', '26', '51'] -> ((26 + 51) / 7) + 13 base 8
[9358] ['7', '13', '27', '32'] -> 27 - ((32 + 7) / 13) base 8
[9359] ['1', '10', '43', '61'] -> 10 / ((61 / 43) - 1) base 8
[9360] ['7', '13', '30', '31'] -> 31 - ((13 + 30) / 7) base 8
[9361] ['7', '13', '30', '45'] -> 30 - ((45 + 7) / 13) base 8
[9362] ['7', '13', '30', '53'] -> ((13 * 53) + 7) / 30 base 8
[9363] ['7', '13', '31', '43'] -> ((43 * 7) - 31) / 13 base 8
[9364] ['7', '13', '31', '46'] -> ((31 + 46) / 7) + 13 base 8
[9365] ['7', '13', '31', '55'] -> ((31 * 7) + 55) / 13 base 8
[9366] ['7', '13', '31', '60'] -> 31 - ((60 + 7) / 13) base 8
[9367] ['7', '13', '32', '45'] -> ((32 + 45) / 7) + 13 base 8
[9368] ['7', '13', '33', '37'] -> ((33 * 7) + 37) / 13 base 8
[9369] ['7', '13', '33', '44'] -> ((33 + 44) / 7) + 13 base 8
[9370] ['1', '11', '11', '12'] -> ((11 / 11) + 1) * 12 base 8
[9371] ['7', '13', '33', '46'] -> 33 - ((13 + 46) / 7) base 8
[9372] ['7', '13', '34', '55'] -> 34 - ((13 + 55) / 7) base 8
[9373] ['7', '13', '37', '40'] -> ((37 + 40) / 7) + 13 base 8
[9374] ['7', '13', '37', '61'] -> (37 + 61) / (13 - 7) base 8
[9375] ['7', '13', '40', '44'] -> ((44 * 7) - 40) / 13 base 8
[9376] ['7', '13', '41', '57'] -> (41 + 57) / (13 - 7) base 8
[9377] ['7', '13', '42', '56'] -> (42 + 56) / (13 - 7) base 8
[9378] ['7', '13', '44', '54'] -> (44 + 54) / (13 - 7) base 8
[9379] ['7', '13', '45', '53'] -> (45 + 53) / (13 - 7) base 8
[9380] ['7', '13', '46', '52'] -> (46 + 52) / (13 - 7) base 8
[9381] ['1', '11', '11', '35'] -> ((35 / 11) - 1) * 11 base 8
[9382] ['7', '13', '46', '56'] -> ((46 * 7) - 56) / 13 base 8
[9383] ['7', '13', '50', '50'] -> (50 + 50) / (13 - 7) base 8
[9384] ['7', '14', '14', '44'] -> ((44 * 7) - 14) / 14 base 8
[9385] ['7', '14', '14', '54'] -> ((14 + 54) / 7) + 14 base 8
[9386] ['7', '14', '15', '20'] -> ((14 * 15) - 20) / 7 base 8
[9387] ['7', '14', '15', '23'] -> ((15 * 23) - 7) / 14 base 8
[9388] ['7', '14', '15', '45'] -> ((14 + 45) / 7) + 15 base 8
[9389] ['7', '14', '15', '53'] -> ((15 + 53) / 7) + 14 base 8
[9390] ['7', '14', '15', '55'] -> ((14 - 7) * 15) - 55 base 8
[9391] ['7', '14', '16', '41'] -> (41 + 7) / (16 - 14) base 8
[9392] ['1', '11', '11', '50'] -> 50 / ((11 / 11) + 1) base 8
[9393] ['7', '14', '20', '30'] -> 30 - ((14 + 20) / 7) base 8
[9394] ['7', '14', '20', '40'] -> ((40 * 7) + 20) / 14 base 8
[9395] ['7', '14', '20', '54'] -> ((54 * 7) + 14) / 20 base 8
[9396] ['7', '14', '21', '35'] -> ((35 + 7) / 14) + 21 base 8
[9397] ['7', '14', '21', '47'] -> ((21 + 47) / 7) + 14 base 8
[9398] ['7', '14', '22', '34'] -> (14 * 22) - (34 * 7) base 8
[9399] ['7', '14', '23', '35'] -> ((23 - 14) * 7) - 35 base 8
[9400] ['7', '14', '26', '42'] -> ((26 + 42) / 7) + 14 base 8
[9401] ['7', '14', '26', '46'] -> 26 - (46 / (14 + 7)) base 8
[9402] ['7', '14', '27', '31'] -> 31 - ((14 + 27) / 7) base 8
[9403] ['1', '11', '12', '33'] -> ((33 / 11) - 1) * 12 base 8
[9404] ['7', '14', '27', '35'] -> 27 - ((35 + 7) / 14) base 8
[9405] ['7', '14', '27', '37'] -> ((37 * 7) + 27) / 14 base 8
[9406] ['7', '14', '30', '40'] -> ((30 + 40) / 7) + 14 base 8
[9407] ['7', '14', '30', '51'] -> 30 - ((51 + 7) / 14) base 8
[9408] ['7', '14', '30', '54'] -> (54 * 7) - (14 * 30) base 8
[9409] ['7', '14', '31', '37'] -> ((31 + 37) / 7) + 14 base 8
[9410] ['7', '14', '33', '35'] -> ((33 + 35) / 7) + 14 base 8
[9411] ['7', '14', '35', '45'] -> ((35 * 7) + 45) / 14 base 8
[9412] ['7', '14', '41', '47'] -> ((47 * 7) - 41) / 14 base 8
[9413] ['7', '14', '51', '57'] -> ((51 * 7) - 57) / 14 base 8
[9414] ['1', '11', '13', '15'] -> (1 + 11) * (15 - 13) base 8
[9415] ['7', '15', '15', '35'] -> ((15 * 15) - 35) / 7 base 8
[9416] ['7', '15', '15', '44'] -> ((15 + 44) / 7) + 15 base 8
[9417] ['7', '15', '16', '25'] -> ((15 * 25) + 7) / 16 base 8
[9418] ['7', '15', '16', '35'] -> ((15 + 35) / 7) + 16 base 8
[9419] ['7', '15', '16', '52'] -> ((15 * 16) - 52) / 7 base 8
[9420] ['7', '15', '17', '22'] -> ((22 - 15) * 7) - 17 base 8
[9421] ['7', '15', '17', '26'] -> ((15 + 26) / 7) + 17 base 8
[9422] ['7', '15', '17', '30'] -> 30 - ((15 + 17) / 7) base 8
[9423] ['7', '15', '17', '41'] -> (41 + 7) / (17 - 15) base 8
[9424] ['7', '15', '17', '43'] -> ((43 * 7) + 17) / 15 base 8
[9425] ['1', '11', '13', '52'] -> (52 / (13 - 11)) - 1 base 8
[9426] ['7', '15', '20', '41'] -> ((20 + 41) / 7) + 15 base 8
[9427] ['7', '15', '20', '55'] -> ((55 + 7) / 15) + 20 base 8
[9428] ['7', '15', '22', '37'] -> ((22 + 37) / 7) + 15 base 8
[9429] ['7', '15', '23', '36'] -> ((23 + 36) / 7) + 15 base 8
[9430] ['7', '15', '25', '34'] -> ((25 + 34) / 7) + 15 base 8
[9431] ['7', '15', '26', '31'] -> 31 - ((15 + 26) / 7) base 8
[9432] ['7', '15', '26', '42'] -> ((42 * 7) + 26) / 15 base 8
[9433] ['7', '15', '26', '46'] -> (15 * 26) - (46 * 7) base 8
[9434] ['7', '15', '26', '53'] -> ((26 - 15) * 7) - 53 base 8
[9435] ['7', '15', '27', '32'] -> ((27 + 32) / 7) + 15 base 8
[9436] ['1', '11', '14', '43'] -> 43 / ((11 / 14) + 1) base 8
[9437] ['7', '15', '27', '40'] -> 27 - ((40 + 7) / 15) base 8
[9438] ['7', '15', '30', '55'] -> 30 - ((55 + 7) / 15) base 8
[9439] ['7', '15', '33', '44'] -> 33 - ((15 + 44) / 7) base 8
[9440] ['7', '15', '35', '41'] -> ((41 * 7) + 35) / 15 base 8
[9441] ['7', '15', '37', '53'] -> ((37 * 7) + 53) / 15 base 8
[9442] ['7', '15', '40', '44'] -> ((40 * 7) + 44) / 15 base 8
[9443] ['7', '15', '42', '52'] -> ((52 * 7) - 42) / 15 base 8
[9444] ['7', '15', '51', '53'] -> ((53 * 7) - 51) / 15 base 8
[9445] ['7', '15', '54', '60'] -> ((54 * 7) - 60) / 15 base 8
[9446] ['7', '16', '16', '20'] -> ((16 + 16) / 7) + 20 base 8
[9447] ['1', '11', '15', '35'] -> ((11 * 35) - 1) / 15 base 8
[9448] ['7', '16', '16', '46'] -> ((46 * 7) + 16) / 16 base 8
[9449] ['7', '16', '17', '23'] -> ((23 - 16) * 7) - 17 base 8
[9450] ['7', '16', '17', '25'] -> ((16 + 25) / 7) + 17 base 8
[9451] ['7', '16', '20', '41'] -> (41 + 7) / (20 - 16) base 8
[9452] ['7', '16', '20', '61'] -> ((61 + 7) / 16) + 20 base 8
[9453] ['7', '16', '21', '31'] -> ((21 + 31) / 7) + 16 base 8
[9454] ['7', '16', '22', '30'] -> ((22 + 30) / 7) + 16 base 8
[9455] ['7', '16', '22', '52'] -> (52 / (16 + 7)) + 22 base 8
[9456] ['7', '16', '23', '27'] -> ((23 + 27) / 7) + 16 base 8
[9457] ['7', '16', '25', '31'] -> 31 - ((16 + 25) / 7) base 8
[9458] ['1', '1', '16', '21'] -> ((1 + 1) * 21) - 16 base 8
[9459] ['1', '11', '15', '55'] -> ((15 / 11) - 1) * 55 base 8
[9460] ['7', '16', '25', '35'] -> ((25 - 16) * 7) - 35 base 8
[9461] ['7', '16', '26', '44'] -> ((26 - 16) * 7) - 44 base 8
[9462] ['7', '16', '26', '52'] -> 26 - (52 / (16 + 7)) base 8
[9463] ['7', '16', '27', '53'] -> ((27 - 16) * 7) - 53 base 8
[9464] ['7', '16', '30', '61'] -> 30 - ((61 + 7) / 16) base 8
[9465] ['7', '16', '33', '43'] -> 33 - ((16 + 43) / 7) base 8
[9466] ['7', '16', '34', '54'] -> ((54 * 7) - 34) / 16 base 8
[9467] ['7', '16', '41', '61'] -> ((41 * 7) + 61) / 16 base 8
[9468] ['7', '16', '42', '52'] -> ((42 * 7) + 52) / 16 base 8
[9469] ['7', '16', '52', '56'] -> ((56 * 7) - 52) / 16 base 8
[9470] ['1', '11', '16', '25'] -> ((11 / 25) + 1) * 16 base 8
[9471] ['7', '16', '57', '61'] -> ((57 * 7) - 61) / 16 base 8
[9472] ['7', '17', '17', '43'] -> (43 * 7) - (17 * 17) base 8
[9473] ['7', '17', '17', '55'] -> ((55 * 7) - 17) / 17 base 8
[9474] ['7', '17', '20', '25'] -> ((25 - 20) * 7) - 17 base 8
[9475] ['7', '17', '21', '26'] -> ((26 - 21) * 7) - 17 base 8
[9476] ['7', '17', '21', '41'] -> (41 + 7) / (21 - 17) base 8
[9477] ['7', '17', '21', '46'] -> ((46 + 7) / 17) + 21 base 8
[9478] ['7', '17', '22', '54'] -> (54 / (17 + 7)) + 22 base 8
[9479] ['7', '17', '23', '30'] -> ((30 - 23) * 7) - 17 base 8
[9480] ['7', '17', '25', '32'] -> ((32 - 25) * 7) - 17 base 8
[9481] ['1', '11', '16', '36'] -> 16 / (1 - (11 / 36)) base 8
[9482] ['7', '17', '26', '27'] -> 26 - ((27 + 7) / 17) base 8
[9483] ['7', '17', '26', '33'] -> ((33 - 26) * 7) - 17 base 8
[9484] ['7', '17', '26', '56'] -> ((56 * 7) - 26) / 17 base 8
[9485] ['7', '17', '27', '34'] -> ((34 - 27) * 7) - 17 base 8
[9486] ['7', '17', '27', '46'] -> 27 - ((46 + 7) / 17) base 8
[9487] ['7', '17', '30', '35'] -> ((35 - 30) * 7) - 17 base 8
[9488] ['7', '17', '32', '33'] -> 32 - ((17 + 33) / 7) base 8
[9489] ['7', '17', '32', '37'] -> ((37 - 32) * 7) - 17 base 8
[9490] ['7', '17', '33', '40'] -> ((40 - 33) * 7) - 17 base 8
[9491] ['7', '17', '33', '42'] -> 33 - ((17 + 42) / 7) base 8
[9492] ['1', '11', '16', '37'] -> ((11 * 37) + 1) / 16 base 8
[9493] ['7', '17', '34', '41'] -> ((41 - 34) * 7) - 17 base 8
[9494] ['7', '17', '34', '51'] -> 34 - ((17 + 51) / 7) base 8
[9495] ['7', '17', '35', '42'] -> ((42 - 35) * 7) - 17 base 8
[9496] ['7', '17', '35', '57'] -> ((57 * 7) - 35) / 17 base 8
[9497] ['7', '17', '37', '44'] -> ((44 - 37) * 7) - 17 base 8
[9498] ['7', '17', '40', '45'] -> ((45 - 40) * 7) - 17 base 8
[9499] ['7', '17', '41', '46'] -> ((46 - 41) * 7) - 17 base 8
[9500] ['7', '17', '42', '46'] -> ((46 * 7) + 42) / 17 base 8
[9501] ['7', '17', '42', '47'] -> ((47 - 42) * 7) - 17 base 8
[9502] ['7', '17', '45', '51'] -> ((45 * 7) + 51) / 17 base 8
[9503] ['1', '11', '16', '44'] -> ((16 / 11) - 1) * 44 base 8
[9504] ['7', '17', '45', '52'] -> ((52 - 45) * 7) - 17 base 8
[9505] ['7', '17', '46', '53'] -> ((53 - 46) * 7) - 17 base 8
[9506] ['7', '17', '47', '54'] -> ((54 - 47) * 7) - 17 base 8
[9507] ['7', '17', '51', '56'] -> ((56 - 51) * 7) - 17 base 8
[9508] ['7', '17', '52', '57'] -> ((57 - 52) * 7) - 17 base 8
[9509] ['7', '17', '53', '61'] -> ((61 * 7) - 53) / 17 base 8
[9510] ['7', '17', '54', '61'] -> ((61 - 54) * 7) - 17 base 8
[9511] ['7', '20', '21', '44'] -> (20 * 21) - (44 * 7) base 8
[9512] ['7', '20', '21', '51'] -> ((51 + 7) / 20) + 21 base 8
[9513] ['7', '20', '22', '41'] -> (41 + 7) / (22 - 20) base 8
[9514] ['1', '11', '17', '21'] -> (1 + 11) * (21 - 17) base 8
[9515] ['7', '20', '23', '31'] -> 31 - ((20 + 23) / 7) base 8
[9516] ['7', '20', '23', '53'] -> ((53 * 7) + 23) / 20 base 8
[9517] ['7', '20', '26', '26'] -> ((26 - 20) * 7) - 26 base 8
[9518] ['7', '20', '26', '56'] -> 26 - (56 / (20 + 7)) base 8
[9519] ['7', '20', '27', '35'] -> ((27 - 20) * 7) - 35 base 8
[9520] ['7', '20', '27', '51'] -> 27 - ((51 + 7) / 20) base 8
[9521] ['7', '20', '27', '61'] -> ((61 * 7) - 27) / 20 base 8
[9522] ['7', '20', '31', '53'] -> ((31 - 20) * 7) - 53 base 8
[9523] ['7', '20', '32', '32'] -> 32 - ((20 + 32) / 7) base 8
[9524] ['7', '20', '32', '52'] -> ((52 * 7) + 32) / 20 base 8
[9525] ['1', '11', '17', '25'] -> ((25 / 11) - 1) * 17 base 8
[9526] ['7', '20', '33', '41'] -> 33 - ((20 + 41) / 7) base 8
[9527] ['7', '20', '35', '57'] -> 35 - ((20 + 57) / 7) base 8
[9528] ['7', '20', '41', '51'] -> ((51 * 7) + 41) / 20 base 8
[9529] ['7', '20', '47', '57'] -> ((47 * 7) + 57) / 20 base 8
[9530] ['7', '20', '50', '50'] -> ((50 * 7) + 50) / 20 base 8
[9531] ['7', '21', '21', '54'] -> ((54 + 7) / 21) + 21 base 8
[9532] ['7', '21', '22', '31'] -> 31 - ((21 + 22) / 7) base 8
[9533] ['7', '21', '22', '56'] -> ((56 * 7) + 22) / 21 base 8
[9534] ['7', '21', '22', '57'] -> ((57 + 7) / 22) + 21 base 8
[9535] ['7', '21', '22', '61'] -> ((61 * 7) + 21) / 22 base 8
[9536] ['1', '11', '17', '40'] -> 40 / ((11 / 17) + 1) base 8
[9537] ['7', '21', '23', '41'] -> (41 + 7) / (23 - 21) base 8
[9538] ['7', '21', '26', '27'] -> ((27 - 21) * 7) - 26 base 8
[9539] ['7', '21', '26', '33'] -> 26 - ((33 + 7) / 21) base 8
[9540] ['7', '21', '26', '60'] -> 26 - (60 / (21 + 7)) base 8
[9541] ['7', '21', '30', '35'] -> ((30 - 21) * 7) - 35 base 8
[9542] ['7', '21', '31', '32'] -> 32 - ((21 + 31) / 7) base 8
[9543] ['7', '21', '31', '44'] -> ((31 - 21) * 7) - 44 base 8
[9544] ['7', '21', '31', '55'] -> ((55 * 7) + 31) / 21 base 8
[9545] ['7', '21', '32', '37'] -> ((21 * 37) - 7) / 32 base 8
[9546] ['7', '21', '32', '53'] -> ((32 - 21) * 7) - 53 base 8
[9547] ['1', '11', '20', '43'] -> ((1 + 43) / 11) + 20 base 8
[9548] ['7', '21', '33', '40'] -> 33 - ((21 + 40) / 7) base 8
[9549] ['7', '21', '34', '47'] -> 34 - ((21 + 47) / 7) base 8
[9550] ['7', '21', '35', '56'] -> 35 - ((21 + 56) / 7) base 8
[9551] ['7', '21', '40', '54'] -> ((54 * 7) + 40) / 21 base 8
[9552] ['7', '21', '52', '61'] -> ((21 * 61) + 7) / 52 base 8
[9553] ['7', '22', '22', '35'] -> ((35 + 7) / 22) + 22 base 8
[9554] ['7', '22', '23', '37'] -> ((37 + 7) / 23) + 22 base 8
[9555] ['7', '22', '23', '56'] -> (22 * 23) - (56 * 7) base 8
[9556] ['7', '22', '26', '35'] -> 26 - ((35 + 7) / 22) base 8
[9557] ['7', '22', '26', '45'] -> ((45 + 7) / 26) + 22 base 8
[9558] ['1', '11', '21', '23'] -> (1 + 11) * (23 - 21) base 8
[9559] ['7', '22', '27', '57'] -> 27 - ((57 + 7) / 22) base 8
[9560] ['7', '22', '30', '32'] -> 32 - ((22 + 30) / 7) base 8
[9561] ['7', '22', '30', '51'] -> ((51 + 7) / 30) + 22 base 8
[9562] ['7', '22', '30', '60'] -> ((60 * 7) + 30) / 22 base 8
[9563] ['7', '22', '31', '35'] -> ((31 - 22) * 7) - 35 base 8
[9564] ['7', '22', '31', '53'] -> ((53 + 7) / 31) + 22 base 8
[9565] ['7', '22', '32', '55'] -> ((55 + 7) / 32) + 22 base 8
[9566] ['7', '22', '33', '37'] -> 33 - ((22 + 37) / 7) base 8
[9567] ['7', '22', '33', '53'] -> ((33 - 22) * 7) - 53 base 8
[9568] ['7', '22', '33', '57'] -> ((57 + 7) / 33) + 22 base 8
[9569] ['1', '1', '2', '7'] -> ((1 + 2) * 7) - 1 base 8
[9570] ['1', '1', '16', '30'] -> (1 + 1) * (30 - 16) base 8
[9571] ['1', '11', '21', '26'] -> 26 - ((1 + 21) / 11) base 8
[9572] ['7', '22', '34', '46'] -> 34 - ((22 + 46) / 7) base 8
[9573] ['7', '22', '34', '61'] -> ((61 + 7) / 34) + 22 base 8
[9574] ['7', '22', '35', '55'] -> 35 - ((22 + 55) / 7) base 8
[9575] ['7', '22', '37', '57'] -> ((57 * 7) + 37) / 22 base 8
[9576] ['7', '22', '46', '56'] -> ((56 * 7) + 46) / 22 base 8
[9577] ['7', '22', '55', '55'] -> ((55 * 7) + 55) / 22 base 8
[9578] ['7', '23', '25', '41'] -> (41 + 7) / (25 - 23) base 8
[9579] ['7', '23', '26', '31'] -> ((31 - 23) * 7) - 26 base 8
[9580] ['7', '23', '26', '37'] -> 26 - ((37 + 7) / 23) base 8
[9581] ['7', '23', '27', '32'] -> 32 - ((23 + 27) / 7) base 8
[9582] ['1', '11', '21', '32'] -> ((1 + 32) / 11) + 21 base 8
[9583] ['7', '23', '32', '33'] -> ((23 * 33) + 7) / 32 base 8
[9584] ['7', '23', '32', '35'] -> ((32 - 23) * 7) - 35 base 8
[9585] ['7', '23', '33', '36'] -> 33 - ((23 + 36) / 7) base 8
[9586] ['7', '23', '33', '44'] -> ((33 - 23) * 7) - 44 base 8
[9587] ['7', '23', '34', '45'] -> 34 - ((23 + 45) / 7) base 8
[9588] ['7', '23', '35', '54'] -> 35 - ((23 + 54) / 7) base 8
[9589] ['7', '23', '37', '41'] -> ((23 * 41) - 7) / 37 base 8
[9590] ['7', '23', '45', '61'] -> ((61 * 7) + 45) / 23 base 8
[9591] ['7', '23', '54', '60'] -> ((60 * 7) + 54) / 23 base 8
[9592] ['7', '23', '55', '57'] -> ((23 * 57) + 7) / 55 base 8
[9593] ['1', '11', '21', '36'] -> (36 / (1 + 11)) + 21 base 8
[9594] ['7', '25', '27', '41'] -> (41 + 7) / (27 - 25) base 8
[9595] ['7', '25', '34', '35'] -> ((34 - 25) * 7) - 35 base 8
[9596] ['7', '25', '36', '53'] -> ((36 - 25) * 7) - 53 base 8
[9597] ['7', '25', '36', '61'] -> 36 - ((25 + 61) / 7) base 8
[9598] ['7', '25', '41', '43'] -> ((25 * 41) + 7) / 43 base 8
[9599] ['7', '25', '57', '61'] -> ((25 * 57) - 7) / 61 base 8
