[1] ['1', '1', '1', 'A'] -> (1 + 1 + 1) * A base 13
[9935] ['9', '1B', '25', '2B'] -> ((2B - 25) * 9) - 1B base 13
[9936] ['9', '1B', '26', '2C'] -> ((2C - 26) * 9) - 1B base 13
[9937] ['9', '1B', '26', '30'] -> 26 - ((30 + 9) / 1B) base 13
[9938] ['9', '1B', '27', '30'] -> ((30 - 27) * 9) - 1B base 13
[9939] ['1', 'C', '11', '11'] -> (1 + 11) * (11 - C) base 13
[9940] ['9', '1B', '28', '31'] -> ((31 - 28) * 9) - 1B base 13
[9941] ['9', '1B', '29', '32'] -> ((32 - 29) * 9) - 1B base 13
[9942] ['9', '1B', '2A', '33'] -> ((33 - 2A) * 9) - 1B base 13
[9943] ['9', '1B', '2C', '35'] -> ((35 - 2C) * 9) - 1B base 13
[9944] ['9', '1B', '2C', '39'] -> 2C - ((1B + 39) / 9) base 13
[9945] ['9', '1B', '30', '36'] -> ((36 - 30) * 9) - 1B base 13
[9946] ['9', '1B', '31', '37'] -> ((37 - 31) * 9) - 1B base 13
[9947] ['9', '1B', '32', '38'] -> ((38 - 32) * 9) - 1B base 13
[9948] ['9', '1B', '34', '3A'] -> ((3A - 34) * 9) - 1B base 13
[9949] ['9', '1C', '22', '32'] -> ((32 + 9) / 1C) + 22 base 13
[9950] ['1', '1', '15', '27'] -> (1 + 1) * (27 - 15) base 13
[9951] ['1', 'C', '11', '18'] -> ((18 / 11) + 1) * C base 13
[9952] ['9', '1C', '23', '2A'] -> 2A - ((1C + 23) / 9) base 13
[9953] ['9', '1C', '26', '27'] -> ((26 - 1C) * 9) - 27 base 13
[9954] ['9', '1C', '26', '32'] -> 26 - ((32 + 9) / 1C) base 13
[9955] ['9', '1C', '27', '33'] -> ((27 - 1C) * 9) - 33 base 13
[9956] ['9', '1C', '2B', '2C'] -> 2B - ((1C + 2C) / 9) base 13
[9957] ['9', '1C', '2C', '38'] -> 2C - ((1C + 38) / 9) base 13
[9958] ['9', '20', '22', '2A'] -> 2A - ((20 + 22) / 9) base 13
[9959] ['9', '20', '22', '34'] -> ((34 + 9) / 20) + 22 base 13
[9960] ['9', '20', '26', '34'] -> 26 - ((34 + 9) / 20) base 13
[9961] ['9', '20', '27', '27'] -> ((27 - 20) * 9) - 27 base 13
[9962] ['1', 'C', '11', '3A'] -> ((3A / 11) - 1) * C base 13
[9963] ['9', '20', '28', '33'] -> ((28 - 20) * 9) - 33 base 13
[9964] ['9', '20', '2B', '2B'] -> 2B - ((20 + 2B) / 9) base 13
[9965] ['9', '20', '2C', '37'] -> 2C - ((20 + 37) / 9) base 13
[9966] ['9', '21', '21', '2A'] -> 2A - ((21 + 21) / 9) base 13
[9967] ['9', '21', '27', '28'] -> ((28 - 21) * 9) - 27 base 13
[9968] ['9', '21', '27', '2B'] -> ((21 * 2B) - 9) / 27 base 13
[9969] ['9', '21', '2A', '2B'] -> 2B - ((21 + 2A) / 9) base 13
[9970] ['9', '21', '2C', '36'] -> 2C - ((21 + 36) / 9) base 13
[9971] ['9', '21', '33', '38'] -> ((21 * 38) - 9) / 33 base 13
[9972] ['9', '22', '22', '38'] -> ((38 + 9) / 22) + 22 base 13
[9973] ['1', 'C', '12', '15'] -> 12 / ((15 / C) - 1) base 13
[9974] ['9', '22', '23', '3A'] -> ((3A + 9) / 23) + 22 base 13
[9975] ['9', '22', '26', '38'] -> 26 - ((38 + 9) / 22) base 13
[9976] ['9', '22', '29', '2B'] -> 2B - ((22 + 29) / 9) base 13
[9977] ['9', '22', '2C', '35'] -> 2C - ((22 + 35) / 9) base 13
[9978] ['9', '23', '26', '3A'] -> 26 - ((3A + 9) / 23) base 13
[9979] ['9', '23', '27', '2A'] -> ((2A - 23) * 9) - 27 base 13
[9980] ['9', '23', '28', '2B'] -> 2B - ((23 + 28) / 9) base 13
[9981] ['9', '23', '2B', '33'] -> ((2B - 23) * 9) - 33 base 13
[9982] ['9', '23', '2C', '30'] -> ((23 * 30) + 9) / 2C base 13
[9983] ['9', '23', '2C', '34'] -> 2C - ((23 + 34) / 9) base 13
[9984] ['1', 'C', '12', '18'] -> C / ((18 / 12) - 1) base 13
[9985] ['9', '25', '26', '2B'] -> 2B - ((25 + 26) / 9) base 13
[9986] ['9', '25', '27', '2C'] -> ((2C - 25) * 9) - 27 base 13
[9987] ['9', '25', '2C', '32'] -> 2C - ((25 + 32) / 9) base 13
[9988] ['9', '25', '30', '31'] -> ((25 * 30) - 9) / 31 base 13
[9989] ['9', '25', '30', '33'] -> ((30 - 25) * 9) - 33 base 13
[9990] ['9', '26', '2C', '31'] -> 2C - ((26 + 31) / 9) base 13
[9991] ['9', '26', '30', '3A'] -> 30 - ((26 + 3A) / 9) base 13
[9992] ['9', '26', '31', '33'] -> ((31 - 26) * 9) - 33 base 13
[9993] ['9', '27', '28', '32'] -> ((32 - 28) * 9) - 27 base 13
[9994] ['9', '27', '2A', '34'] -> ((34 - 2A) * 9) - 27 base 13
[9995] ['1', 'C', '12', '2A'] -> ((2A / C) - 1) * 12 base 13
[9996] ['9', '27', '2B', '32'] -> ((27 * 2B) + 9) / 32 base 13
[9997] ['9', '27', '2B', '35'] -> ((35 - 2B) * 9) - 27 base 13
[9998] ['9', '27', '2C', '30'] -> 2C - ((27 + 30) / 9) base 13
[9999] ['9', '27', '2C', '36'] -> ((36 - 2C) * 9) - 27 base 13
[10000] ['9', '27', '30', '37'] -> ((37 - 30) * 9) - 27 base 13
[10001] ['9', '27', '30', '39'] -> 30 - ((27 + 39) / 9) base 13
[10002] ['9', '27', '31', '38'] -> ((38 - 31) * 9) - 27 base 13
[10003] ['9', '27', '32', '33'] -> ((32 - 27) * 9) - 33 base 13
[10004] ['9', '27', '32', '39'] -> ((39 - 32) * 9) - 27 base 13
[10005] ['9', '27', '33', '3A'] -> ((3A - 33) * 9) - 27 base 13
[10006] ['1', 'C', '15', '15'] -> ((C / 15) + 1) * 15 base 13
[10007] ['9', '27', '34', '38'] -> ((27 * 34) - 9) / 38 base 13
[10008] ['9', '28', '2C', '2C'] -> 2C - ((28 + 2C) / 9) base 13
[10009] ['9', '28', '30', '38'] -> 30 - ((28 + 38) / 9) base 13
[10010] ['9', '28', '33', '33'] -> ((33 - 28) * 9) - 33 base 13
[10011] ['9', '29', '2B', '2C'] -> 2C - ((29 + 2B) / 9) base 13
[10012] ['9', '29', '30', '37'] -> 30 - ((29 + 37) / 9) base 13
[10013] ['9', '29', '33', '34'] -> ((34 - 29) * 9) - 33 base 13
[10014] ['9', '2A', '30', '36'] -> 30 - ((2A + 36) / 9) base 13
[10015] ['9', '2B', '30', '35'] -> 30 - ((2B + 35) / 9) base 13
[10016] ['9', '2C', '30', '34'] -> 30 - ((2C + 34) / 9) base 13
[10017] ['1', 'C', '15', '21'] -> ((21 / 15) + 1) * C base 13
[10018] ['9', '2C', '33', '37'] -> ((37 - 2C) * 9) - 33 base 13
[10019] ['9', '30', '30', '33'] -> 30 - ((30 + 33) / 9) base 13
[10020] ['9', '30', '33', '38'] -> ((38 - 30) * 9) - 33 base 13
[10021] ['9', '31', '32', '3A'] -> 31 - ((32 + 3A) / 9) base 13
[10022] ['9', '31', '34', '38'] -> 31 - ((34 + 38) / 9) base 13
[10023] ['9', '31', '35', '37'] -> 31 - ((35 + 37) / 9) base 13
[10024] ['9', '32', '33', '3A'] -> ((3A - 32) * 9) - 33 base 13
[10025] ['A', 'A', 'A', '10'] -> (10 * A) - (A * A) base 13
[10026] ['A', 'A', 'A', '11'] -> ((11 - A) * A) - A base 13
[10027] ['A', 'A', 'A', '22'] -> ((A + A) / A) + 22 base 13
[10028] ['1', 'C', '15', '26'] -> ((26 / C) - 1) * 15 base 13
[10029] ['A', 'A', 'A', '23'] -> ((23 * A) + A) / A base 13
[10030] ['A', 'A', 'A', '25'] -> ((25 * A) - A) / A base 13
[10031] ['A', 'A', 'A', '26'] -> 26 - ((A + A) / A) base 13
[10032] ['A', 'A', 'B', '11'] -> (11 * A) - (A * B) base 13
[10033] ['A', 'A', 'B', '12'] -> ((12 - B) * A) - A base 13
[10034] ['A', 'A', 'B', '26'] -> ((26 * A) + A) / B base 13
[10035] ['A', 'A', 'B', '28'] -> ((28 * A) - A) / B base 13
[10036] ['A', 'A', 'C', '13'] -> ((13 - C) * A) - A base 13
[10037] ['A', 'A', 'C', '17'] -> ((C - A) * 17) - A base 13
[10038] ['A', 'A', 'C', '2B'] -> ((2B * A) - A) / C base 13
[10039] ['1', 'C', '16', '16'] -> ((16 * 16) - 1) / C base 13
[10040] ['A', 'A', '10', '2C'] -> ((2C * A) + A) / 10 base 13
[10041] ['A', 'A', '10', '31'] -> ((31 * A) - A) / 10 base 13
[10042] ['A', 'A', '11', '15'] -> ((15 - 11) * A) - A base 13
[10043] ['A', 'A', '11', '32'] -> ((32 * A) + A) / 11 base 13
[10044] ['A', 'A', '12', '16'] -> ((16 - 12) * A) - A base 13
[10045] ['A', 'A', '12', '17'] -> ((12 - A) * A) - 17 base 13
[10046] ['A', 'A', '13', '16'] -> (16 * A) - (13 * A) base 13
[10047] ['A', 'A', '13', '17'] -> ((17 - 13) * A) - A base 13
[10048] ['A', 'A', '13', '3A'] -> ((3A * A) - A) / 13 base 13
[10049] ['A', 'A', '14', '17'] -> (17 * A) - (14 * A) base 13
[10050] ['1', 'C', '17', '17'] -> 17 / ((17 / C) - 1) base 13
[10051] ['A', 'A', '14', '31'] -> ((14 - A) * A) - 31 base 13
[10052] ['A', 'A', '15', '18'] -> (18 * A) - (15 * A) base 13
[10053] ['A', 'A', '15', '19'] -> ((19 - 15) * A) - A base 13
[10054] ['A', 'A', '16', '19'] -> (19 * A) - (16 * A) base 13
[10055] ['A', 'A', '16', '1A'] -> ((1A - 16) * A) - A base 13
[10056] ['A', 'A', '17', '1A'] -> (1A * A) - (17 * A) base 13
[10057] ['A', 'A', '17', '1B'] -> ((1B - 17) * A) - A base 13
[10058] ['A', 'A', '17', '22'] -> ((22 * A) + 17) / A base 13
[10059] ['A', 'A', '17', '26'] -> ((26 * A) - 17) / A base 13
[10060] ['A', 'A', '18', '1B'] -> (1B * A) - (18 * A) base 13
[10061] ['1', '1', '15', '30'] -> 30 - (15 / (1 + 1)) base 13
[10062] ['1', 'C', '17', '1B'] -> ((C / 1B) + 1) * 17 base 13
[10063] ['A', 'A', '18', '1C'] -> ((1C - 18) * A) - A base 13
[10064] ['A', 'A', '19', '20'] -> ((20 - 19) * A) - A base 13
[10065] ['A', 'A', '1A', '20'] -> (20 * A) - (1A * A) base 13
[10066] ['A', 'A', '1B', '21'] -> (21 * A) - (1B * A) base 13
[10067] ['A', 'A', '1B', '22'] -> ((22 - 1B) * A) - A base 13
[10068] ['A', 'A', '1C', '22'] -> (22 * A) - (1C * A) base 13
[10069] ['A', 'A', '1C', '23'] -> ((23 - 1C) * A) - A base 13
[10070] ['A', 'A', '1C', '31'] -> ((31 + A) / A) + 1C base 13
[10071] ['A', 'A', '20', '23'] -> (23 * A) - (20 * A) base 13
[10072] ['A', 'A', '20', '31'] -> ((20 * A) + 31) / A base 13
[10073] ['1', 'C', '17', '22'] -> C / ((22 / 17) - 1) base 13
[10074] ['A', 'A', '21', '25'] -> ((25 - 21) * A) - A base 13
[10075] ['A', 'A', '22', '25'] -> (25 * A) - (22 * A) base 13
[10076] ['A', 'A', '22', '26'] -> ((26 - 22) * A) - A base 13
[10077] ['A', 'A', '22', '31'] -> (31 / (A + A)) + 22 base 13
[10078] ['A', 'A', '23', '26'] -> (26 * A) - (23 * A) base 13
[10079] ['A', 'A', '23', '27'] -> ((27 - 23) * A) - A base 13
[10080] ['A', 'A', '25', '28'] -> (28 * A) - (25 * A) base 13
[10081] ['A', 'A', '25', '29'] -> ((29 - 25) * A) - A base 13
[10082] ['A', 'A', '26', '29'] -> (29 * A) - (26 * A) base 13
[10083] ['A', 'A', '26', '2A'] -> ((2A - 26) * A) - A base 13
[10084] ['1', 'C', '17', '2A'] -> 17 / (1 - (C / 2A)) base 13
[10085] ['A', 'A', '26', '31'] -> 26 - (31 / (A + A)) base 13
[10086] ['A', 'A', '27', '2A'] -> (2A * A) - (27 * A) base 13
[10087] ['A', 'A', '28', '2B'] -> (2B * A) - (28 * A) base 13
[10088] ['A', 'A', '28', '2C'] -> ((2C - 28) * A) - A base 13
[10089] ['A', 'A', '28', '31'] -> ((28 * A) - 31) / A base 13
[10090] ['A', 'A', '29', '2C'] -> (2C * A) - (29 * A) base 13
[10091] ['A', 'A', '29', '30'] -> ((30 - 29) * A) - A base 13
[10092] ['A', 'A', '29', '31'] -> 29 - ((31 + A) / A) base 13
[10093] ['A', 'A', '2A', '30'] -> (30 * A) - (2A * A) base 13
[10094] ['A', 'A', '2B', '31'] -> (31 * A) - (2B * A) base 13
[10095] ['1', 'C', '17', '36'] -> ((17 / C) - 1) * 36 base 13
[10096] ['A', 'A', '2B', '32'] -> ((32 - 2B) * A) - A base 13
[10097] ['A', 'A', '2C', '32'] -> (32 * A) - (2C * A) base 13
[10098] ['A', 'A', '2C', '33'] -> ((33 - 2C) * A) - A base 13
[10099] ['A', 'A', '30', '33'] -> (33 * A) - (30 * A) base 13
[10100] ['A', 'A', '30', '34'] -> ((34 - 30) * A) - A base 13
[10101] ['A', 'A', '31', '34'] -> (34 * A) - (31 * A) base 13
[10102] ['A', 'A', '32', '35'] -> (35 * A) - (32 * A) base 13
[10103] ['A', 'A', '32', '36'] -> ((36 - 32) * A) - A base 13
[10104] ['A', 'A', '33', '36'] -> (36 * A) - (33 * A) base 13
[10105] ['A', 'A', '33', '37'] -> ((37 - 33) * A) - A base 13
[10106] ['1', 'C', '17', '39'] -> 39 / ((C / 17) + 1) base 13
[10107] ['A', 'A', '34', '37'] -> (37 * A) - (34 * A) base 13
[10108] ['A', 'A', '34', '38'] -> ((38 - 34) * A) - A base 13
[10109] ['A', 'A', '35', '38'] -> (38 * A) - (35 * A) base 13
[10110] ['A', 'A', '35', '39'] -> ((39 - 35) * A) - A base 13
[10111] ['A', 'A', '36', '39'] -> (39 * A) - (36 * A) base 13
[10112] ['A', 'A', '36', '3A'] -> ((3A - 36) * A) - A base 13
[10113] ['A', 'A', '37', '3A'] -> (3A * A) - (37 * A) base 13
[10114] ['A', 'B', 'C', '22'] -> ((A + C) / B) + 22 base 13
[10115] ['A', 'B', 'C', '26'] -> 26 - ((A + C) / B) base 13
[10116] ['A', 'B', 'C', '3A'] -> (3A + B) / (C - A) base 13
[10117] ['1', 'C', '18', '22'] -> ((C / 22) + 1) * 18 base 13
[10118] ['A', 'B', '11', '11'] -> ((11 - A) * B) - 11 base 13
[10119] ['A', 'B', '11', '20'] -> ((20 * B) + 11) / A base 13
[10120] ['A', 'B', '12', '1C'] -> ((12 - A) * B) - 1C base 13
[10121] ['A', 'B', '13', '2A'] -> ((13 - A) * B) - 2A base 13
[10122] ['A', 'B', '14', '14'] -> ((14 * 14) + B) / A base 13
[10123] ['A', 'B', '14', '24'] -> ((14 - B) * A) - 24 base 13
[10124] ['A', 'B', '15', '31'] -> ((15 - B) * A) - 31 base 13
[10125] ['A', 'B', '16', '17'] -> (17 * B) - (16 * A) base 13
[10126] ['A', 'B', '16', '23'] -> ((23 * B) - 16) / A base 13
[10127] ['A', 'B', '17', '1C'] -> (1C * A) - (17 * B) base 13
[10128] ['1', 'C', '18', '29'] -> C / (1 - (18 / 29)) base 13
[10129] ['A', 'B', '17', '29'] -> ((29 * A) - 17) / B base 13
[10130] ['A', 'B', '1A', '21'] -> ((1A + A) / B) + 21 base 13
[10131] ['A', 'B', '1A', '38'] -> ((1A * B) + 38) / A base 13
[10132] ['A', 'B', '1B', '2A'] -> ((1B * B) + 2A) / A base 13
[10133] ['A', 'B', '1B', '3A'] -> ((3A + B) / A) + 1B base 13
[10134] ['A', 'B', '1C', '1C'] -> ((1C * B) + 1C) / A base 13
[10135] ['A', 'B', '1C', '36'] -> ((36 + A) / B) + 1C base 13
[10136] ['A', 'B', '20', '23'] -> ((23 + B) / A) + 20 base 13
[10137] ['A', 'B', '23', '28'] -> 28 - ((23 + B) / A) base 13
[10138] ['A', 'B', '23', '31'] -> ((23 * A) + 31) / B base 13
[10139] ['1', 'C', '19', '1C'] -> 1C / ((19 / C) - 1) base 13
[10140] ['A', 'B', '25', '32'] -> ((25 * B) - 32) / A base 13
[10141] ['A', 'B', '26', '33'] -> 26 - (33 / (A + B)) base 13
[10142] ['A', 'B', '28', '28'] -> 28 - ((28 + A) / B) base 13
[10143] ['A', 'B', '29', '30'] -> 29 - ((30 + B) / A) base 13
[10144] ['A', 'B', '2A', '3A'] -> 2A - ((3A + B) / A) base 13
[10145] ['A', 'B', '31', '32'] -> (31 * B) - (32 * A) base 13
[10146] ['A', 'B', '31', '38'] -> (38 * A) - (31 * B) base 13
[10147] ['A', 'C', 'C', '20'] -> ((20 * C) - C) / A base 13
[10148] ['A', 'C', '10', '11'] -> ((10 - A) * 11) - C base 13
[10149] ['A', 'C', '10', '1B'] -> ((10 * 1B) - C) / A base 13
[10150] ['1', 'C', '19', '2A'] -> ((19 / C) - 1) * 2A base 13
[10151] ['A', 'C', '10', '38'] -> (10 + 38) / (C - A) base 13
[10152] ['A', 'C', '11', '17'] -> ((11 - C) * 17) - A base 13
[10153] ['A', 'C', '11', '22'] -> ((11 + A) / C) + 22 base 13
[10154] ['A', 'C', '12', '12'] -> (12 * C) - (12 * A) base 13
[10155] ['A', 'C', '12', '36'] -> (12 + 36) / (C - A) base 13
[10156] ['A', 'C', '13', '15'] -> ((13 * 15) + C) / A base 13
[10157] ['A', 'C', '13', '1A'] -> ((C - A) * 1A) - 13 base 13
[10158] ['A', 'C', '13', '33'] -> ((13 - A) * C) - 33 base 13
[10159] ['A', 'C', '14', '17'] -> ((14 - C) * A) - 17 base 13
[10160] ['A', 'C', '14', '34'] -> (14 + 34) / (C - A) base 13
[10161] ['1', 'C', '19', '36'] -> 19 / (1 - (C / 36)) base 13
[10162] ['A', 'C', '16', '32'] -> (16 + 32) / (C - A) base 13
[10163] ['A', 'C', '17', '28'] -> ((28 * A) + 17) / C base 13
[10164] ['A', 'C', '17', '2C'] -> ((2C * A) - 17) / C base 13
[10165] ['A', 'C', '18', '30'] -> (18 + 30) / (C - A) base 13
[10166] ['A', 'C', '18', '39'] -> ((18 * C) + 39) / A base 13
[10167] ['A', 'C', '19', '2A'] -> ((19 * C) + 2A) / A base 13
[10168] ['A', 'C', '19', '2C'] -> (19 + 2C) / (C - A) base 13
[10169] ['A', 'C', '1A', '1B'] -> ((1A * C) + 1B) / A base 13
[10170] ['A', 'C', '1A', '2B'] -> (1A + 2B) / (C - A) base 13
[10171] ['A', 'C', '1C', '29'] -> (1C + 29) / (C - A) base 13
[10172] ['1', '1', '15', '33'] -> (15 + 33) / (1 + 1) base 13
[10173] ['1', 'C', '1A', '22'] -> ((1 + 1A) / C) + 22 base 13
[10174] ['A', 'C', '1C', '2C'] -> ((2C + C) / A) + 1C base 13
[10175] ['A', 'C', '20', '21'] -> ((20 + A) / C) + 21 base 13
[10176] ['A', 'C', '20', '27'] -> 27 - ((20 + A) / C) base 13
[10177] ['A', 'C', '20', '2C'] -> ((2C + A) / C) + 20 base 13
[10178] ['A', 'C', '21', '27'] -> (21 + 27) / (C - A) base 13
[10179] ['A', 'C', '22', '23'] -> ((C - A) * 23) - 22 base 13
[10180] ['A', 'C', '23', '25'] -> (23 + 25) / (C - A) base 13
[10181] ['A', 'C', '23', '39'] -> ((23 * C) - 39) / A base 13
[10182] ['A', 'C', '25', '26'] -> ((C - A) * 25) - 26 base 13
[10183] ['A', 'C', '26', '35'] -> 26 - (35 / (A + C)) base 13
[10184] ['1', 'C', '1A', '26'] -> 26 - ((1 + 1A) / C) base 13
[10185] ['A', 'C', '27', '2A'] -> ((C - A) * 27) - 2A base 13
[10186] ['A', 'C', '29', '2C'] -> 29 - ((2C + C) / A) base 13
[10187] ['A', 'C', '29', '31'] -> ((C - A) * 29) - 31 base 13
[10188] ['A', 'C', '29', '36'] -> (36 * A) - (29 * C) base 13
[10189] ['A', 'C', '2A', '33'] -> ((C - A) * 2A) - 33 base 13
[10190] ['A', 'C', '2B', '35'] -> ((C - A) * 2B) - 35 base 13
[10191] ['A', 'C', '31', '31'] -> ((31 * A) - 31) / C base 13
[10192] ['A', 'C', '31', '36'] -> (31 * C) - (36 * A) base 13
[10193] ['A', '10', '12', '12'] -> ((10 - A) * 12) - 12 base 13
[10194] ['A', '10', '13', '1C'] -> ((13 * 1C) - A) / 10 base 13
[10195] ['1', 'C', '1B', '2A'] -> ((2A / 1B) + 1) * C base 13
[10196] ['A', '10', '13', '22'] -> ((13 + A) / 10) + 22 base 13
[10197] ['A', '10', '13', '39'] -> ((13 - A) * 10) - 39 base 13
[10198] ['A', '10', '14', '18'] -> ((10 - A) * 14) - 18 base 13
[10199] ['A', '10', '14', '31'] -> ((10 * 31) - A) / 14 base 13
[10200] ['A', '10', '15', '17'] -> ((15 - 10) * A) - 17 base 13
[10201] ['A', '10', '16', '21'] -> ((10 - A) * 16) - 21 base 13
[10202] ['A', '10', '16', '24'] -> ((16 - 10) * A) - 24 base 13
[10203] ['A', '10', '17', '17'] -> ((17 * 17) - A) / 10 base 13
[10204] ['A', '10', '17', '1A'] -> (10 * 17) - (1A * A) base 13
[10205] ['A', '10', '17', '23'] -> (23 * A) - (10 * 17) base 13
[10206] ['1', 'C', '1B', '31'] -> C / (1 - (1B / 31)) base 13
[10207] ['A', '10', '17', '2B'] -> ((2B * A) + 17) / 10 base 13
[10208] ['A', '10', '18', '27'] -> ((10 - A) * 18) - 27 base 13
[10209] ['A', '10', '19', '2A'] -> ((10 - A) * 19) - 2A base 13
[10210] ['A', '10', '1B', '33'] -> ((10 - A) * 1B) - 33 base 13
[10211] ['A', '10', '1B', '38'] -> ((10 + 38) / A) + 1B base 13
[10212] ['A', '10', '1C', '2B'] -> ((10 + 2B) / A) + 1C base 13
[10213] ['A', '10', '1C', '36'] -> ((10 - A) * 1C) - 36 base 13
[10214] ['A', '10', '20', '39'] -> ((10 - A) * 20) - 39 base 13
[10215] ['A', '10', '21', '23'] -> ((23 + A) / 10) + 21 base 13
[10216] ['A', '10', '22', '37'] -> (37 / (10 + A)) + 22 base 13
[10217] ['1', 'C', '1B', '36'] -> 36 / ((C / 1B) + 1) base 13
[10218] ['A', '10', '23', '27'] -> 27 - ((23 + A) / 10) base 13
[10219] ['A', '10', '26', '37'] -> 26 - (37 / (10 + A)) base 13
[10220] ['A', '10', '28', '33'] -> 28 - ((33 + A) / 10) base 13
[10221] ['A', '10', '29', '2B'] -> 29 - ((10 + 2B) / A) base 13
[10222] ['A', '10', '29', '31'] -> ((29 * A) + 31) / 10 base 13
[10223] ['A', '10', '2A', '38'] -> 2A - ((10 + 38) / A) base 13
[10224] ['A', '10', '31', '34'] -> ((34 * A) - 31) / 10 base 13
[10225] ['A', '10', '31', '3A'] -> (10 * 31) - (3A * A) base 13
[10226] ['A', '10', '32', '3A'] -> (32 + 3A) / (10 - A) base 13
[10227] ['A', '10', '33', '39'] -> (33 + 39) / (10 - A) base 13
[10228] ['1', 'C', '1B', '39'] -> ((C / 39) + 1) * 1B base 13
[10229] ['A', '10', '34', '38'] -> (34 + 38) / (10 - A) base 13
[10230] ['A', '10', '35', '37'] -> (35 + 37) / (10 - A) base 13
[10231] ['A', '11', '11', '20'] -> ((11 - A) * 11) - 20 base 13
[10232] ['A', '11', '12', '24'] -> ((11 - A) * 12) - 24 base 13
[10233] ['A', '11', '14', '2C'] -> ((11 - A) * 14) - 2C base 13
[10234] ['A', '11', '15', '26'] -> 26 - ((15 + A) / 11) base 13
[10235] ['A', '11', '15', '33'] -> ((11 - A) * 15) - 33 base 13
[10236] ['A', '11', '16', '17'] -> ((16 - 11) * A) - 17 base 13
[10237] ['A', '11', '16', '28'] -> ((11 * 16) + 28) / A base 13
[10238] ['A', '11', '16', '31'] -> ((11 * 31) + A) / 16 base 13
[10239] ['1', 'C', '1C', '29'] -> C / ((29 / 1C) - 1) base 13
[10240] ['A', '11', '16', '37'] -> ((11 - A) * 16) - 37 base 13
[10241] ['A', '11', '17', '17'] -> ((11 * 17) + 17) / A base 13
[10242] ['A', '11', '17', '24'] -> ((17 - 11) * A) - 24 base 13
[10243] ['A', '11', '17', '35'] -> ((35 * A) - 17) / 11 base 13
[10244] ['A', '11', '18', '31'] -> ((18 - 11) * A) - 31 base 13
[10245] ['A', '11', '19', '1A'] -> ((11 * 1A) - 19) / A base 13
[10246] ['A', '11', '1B', '37'] -> ((11 + 37) / A) + 1B base 13
[10247] ['A', '11', '1C', '26'] -> (11 * 1C) - (26 * A) base 13
[10248] ['A', '11', '1C', '2C'] -> (2C * A) - (11 * 1C) base 13
[10249] ['A', '11', '20', '20'] -> ((11 + 20) / A) + 20 base 13
[10250] ['1', 'C', '20', '22'] -> (20 / (1 + C)) + 22 base 13
[10251] ['A', '11', '20', '28'] -> 28 - ((11 + 20) / A) base 13
[10252] ['A', '11', '20', '37'] -> ((37 + A) / 11) + 20 base 13
[10253] ['A', '11', '21', '26'] -> ((26 + A) / 11) + 21 base 13
[10254] ['A', '11', '22', '39'] -> (39 / (11 + A)) + 22 base 13
[10255] ['A', '11', '26', '27'] -> 27 - ((26 + A) / 11) base 13
[10256] ['A', '11', '26', '39'] -> 26 - (39 / (11 + A)) base 13
[10257] ['A', '11', '28', '37'] -> 28 - ((37 + A) / 11) base 13
[10258] ['A', '11', '29', '2A'] -> 29 - ((11 + 2A) / A) base 13
[10259] ['A', '11', '2A', '37'] -> 2A - ((11 + 37) / A) base 13
[10260] ['A', '11', '2C', '31'] -> ((2C * A) + 31) / 11 base 13
[10261] ['1', 'C', '20', '26'] -> 26 - (20 / (1 + C)) base 13
[10262] ['A', '12', '12', '36'] -> ((12 - A) * 12) - 36 base 13
[10263] ['A', '12', '13', '21'] -> (21 * A) - (12 * 13) base 13
[10264] ['A', '12', '17', '19'] -> ((17 * 19) + A) / 12 base 13
[10265] ['A', '12', '17', '1A'] -> ((17 * 1A) - A) / 12 base 13
[10266] ['A', '12', '17', '21'] -> (12 * 17) - (21 * A) base 13
[10267] ['A', '12', '17', '27'] -> (27 * A) - (12 * 17) base 13
[10268] ['A', '12', '18', '24'] -> ((18 - 12) * A) - 24 base 13
[10269] ['A', '12', '19', '2A'] -> (2A * A) - (12 * 19) base 13
[10270] ['A', '12', '1B', '27'] -> (12 * 1B) - (27 * A) base 13
[10271] ['A', '12', '1B', '30'] -> (30 * A) - (12 * 1B) base 13
[10272] ['1', 'C', '20', '29'] -> 29 / ((20 / C) - 1) base 13
[10273] ['A', '12', '1B', '36'] -> ((12 + 36) / A) + 1B base 13
[10274] ['A', '12', '1C', '20'] -> ((12 + 1C) / A) + 20 base 13
[10275] ['A', '12', '1C', '28'] -> 28 - ((12 + 1C) / A) base 13
[10276] ['A', '12', '20', '2A'] -> (12 * 20) - (2A * A) base 13
[10277] ['A', '12', '22', '36'] -> (36 * A) - (12 * 22) base 13
[10278] ['A', '12', '26', '36'] -> (12 * 26) - (36 * A) base 13
[10279] ['A', '12', '27', '29'] -> 27 - ((29 + A) / 12) base 13
[10280] ['A', '12', '29', '29'] -> 29 - ((12 + 29) / A) base 13
[10281] ['A', '12', '2A', '36'] -> 2A - ((12 + 36) / A) base 13
[10282] ['A', '13', '13', '35'] -> ((13 * 13) + 35) / A base 13
[10283] ['1', '1', '3', '11'] -> (1 + 11) * (3 - 1) base 13
[10284] ['1', '1', '16', '19'] -> (19 / (1 + 1)) + 16 base 13
[10285] ['1', 'C', '20', '30'] -> ((30 / 20) + 1) * C base 13
[10286] ['A', '13', '14', '22'] -> ((13 * 14) + 22) / A base 13
