[1] ['1', '1', '1', '8'] -> (1 + 1 + 1) * 8
[7142] ['4', '23', '25', '44'] -> (4 + 44) / (25 - 23)
[7143] ['4', '23', '27', '28'] -> ((23 * 28) + 4) / 27
[7144] ['1', '5', '6', '29'] -> ((29 * 5) - 1) / 6
[7145] ['4', '23', '28', '36'] -> ((36 - 23) * 4) - 28
[7146] ['4', '23', '29', '37'] -> 37 - ((23 + 29) / 4)
[7147] ['4', '23', '37', '39'] -> 39 - ((23 + 37) / 4)
[7148] ['4', '23', '39', '40'] -> ((39 - 23) * 4) - 40
[7149] ['4', '23', '40', '41'] -> 40 - ((23 + 41) / 4)
[7150] ['4', '23', '41', '48'] -> ((41 - 23) * 4) - 48
[7151] ['4', '23', '42', '44'] -> ((23 * 44) - 4) / 42
[7152] ['4', '23', '42', '49'] -> 42 - ((23 + 49) / 4)
[7153] ['4', '24', '25', '37'] -> ((37 - 25) * 4) - 24
[7154] ['4', '24', '26', '38'] -> ((38 - 26) * 4) - 24
[7155] ['1', '5', '6', '44'] -> 44 / ((5 / 6) + 1)
[7156] ['4', '24', '27', '39'] -> ((39 - 27) * 4) - 24
[7157] ['4', '41', '46', '47'] -> 46 - ((41 + 47) / 4)
[7158] ['4', '42', '42', '45'] -> 45 - ((42 + 42) / 4)
[7159] ['4', '42', '44', '44'] -> (4 + 44) / (44 - 42)
[7160] ['4', '42', '46', '46'] -> 46 - ((42 + 46) / 4)
[7161] ['4', '43', '44', '45'] -> (4 + 44) / (45 - 43)
[7162] ['4', '43', '45', '46'] -> 46 - ((43 + 45) / 4)
[7163] ['4', '43', '47', '49'] -> 47 - ((43 + 49) / 4)
[7164] ['4', '44', '45', '47'] -> (4 + 44) / (47 - 45)
[7165] ['4', '44', '47', '48'] -> 47 - ((44 + 48) / 4)
[7166] ['1', '5', '7', '14'] -> ((5 / 7) + 1) * 14
[7167] ['4', '44', '47', '49'] -> (4 + 44) / (49 - 47)
[7168] ['4', '45', '47', '47'] -> 47 - ((45 + 47) / 4)
[7169] ['4', '46', '46', '47'] -> 47 - ((46 + 46) / 4)
[7170] ['4', '48', '48', '48'] -> 48 - ((48 + 48) / 4)
[7171] ['5', '5', '5', '5'] -> (5 * 5) - (5 / 5)
[7172] ['5', '5', '5', '22'] -> ((5 + 5) / 5) + 22
[7173] ['5', '5', '5', '23'] -> ((23 * 5) + 5) / 5
[7174] ['5', '5', '5', '49'] -> ((49 / 5) - 5) * 5
[7175] ['5', '5', '6', '21'] -> ((5 * 5) - 21) * 6
[7176] ['5', '5', '6', '36'] -> ((5 + 5) * 6) - 36
[7177] ['1', '5', '7', '16'] -> ((1 + 7) * 5) - 16
[7178] ['5', '5', '6', '45'] -> ((45 / 5) - 5) * 6
[7179] ['5', '5', '7', '11'] -> (7 - (11 / 5)) * 5
[7180] ['5', '5', '7', '35'] -> (5 - (7 / 35)) * 5
[7181] ['5', '5', '7', '36'] -> ((5 + 7) * 5) - 36
[7182] ['5', '5', '7', '43'] -> (43 + 5) / (7 - 5)
[7183] ['5', '5', '7', '46'] -> ((5 + 5) * 7) - 46
[7184] ['5', '5', '8', '8'] -> (5 * 5) - (8 / 8)
[7185] ['5', '5', '8', '28'] -> (28 - (5 * 5)) * 8
[7186] ['5', '5', '9', '9'] -> (5 * 5) - (9 / 9)
[7187] ['5', '5', '9', '21'] -> (9 - (21 / 5)) * 5
[7188] ['1', '5', '7', '17'] -> ((17 * 7) + 1) / 5
[7189] ['5', '5', '9', '45'] -> (5 - (9 / 45)) * 5
[7190] ['5', '5', '9', '46'] -> ((5 + 9) * 5) - 46
[7191] ['5', '5', '10', '10'] -> (5 * 5) - (10 / 10)
[7192] ['5', '5', '10', '22'] -> ((22 * 5) + 10) / 5
[7193] ['5', '5', '10', '37'] -> ((37 / 5) - 5) * 10
[7194] ['5', '5', '10', '47'] -> ((47 * 5) + 5) / 10
[7195] ['5', '5', '11', '11'] -> (5 * 5) - (11 / 11)
[7196] ['5', '5', '11', '31'] -> (11 - (31 / 5)) * 5
[7197] ['5', '5', '12', '23'] -> ((5 * 5) - 23) * 12
[7198] ['5', '5', '12', '27'] -> (27 - (5 * 5)) * 12
[7199] ['1', '5', '7', '18'] -> ((1 + 5) * 7) - 18
[7200] ['5', '5', '13', '13'] -> (5 * 5) - (13 / 13)
[7201] ['5', '5', '13', '16'] -> ((13 - 5) * 5) - 16
[7202] ['4', '25', '41', '43'] -> 41 - ((25 + 43) / 4)
[7203] ['4', '25', '42', '44'] -> ((42 - 25) * 4) - 44
[7204] ['4', '25', '44', '46'] -> ((25 * 44) + 4) / 46
[7205] ['4', '26', '26', '37'] -> 37 - ((26 + 26) / 4)
[7206] ['4', '26', '26', '48'] -> 26 - ((4 + 48) / 26)
[7207] ['4', '26', '28', '39'] -> ((39 - 26) * 4) - 28
[7208] ['4', '26', '28', '44'] -> (4 + 44) / (28 - 26)
[7209] ['4', '26', '34', '37'] -> ((26 * 34) + 4) / 37
[7210] ['1', '5', '7', '47'] -> (1 + 47) / (7 - 5)
[7211] ['4', '26', '34', '39'] -> 39 - ((26 + 34) / 4)
[7212] ['4', '26', '38', '41'] -> ((26 * 38) - 4) / 41
[7213] ['4', '26', '41', '42'] -> 41 - ((26 + 42) / 4)
[7214] ['4', '26', '42', '46'] -> 42 - ((26 + 46) / 4)
[7215] ['4', '26', '43', '44'] -> ((43 - 26) * 4) - 44
[7216] ['4', '27', '29', '38'] -> 38 - ((27 + 29) / 4)
[7217] ['4', '27', '29', '44'] -> (4 + 44) / (29 - 27)
[7218] ['4', '27', '32', '41'] -> ((41 - 27) * 4) - 32
[7219] ['4', '27', '33', '39'] -> 39 - ((27 + 33) / 4)
[7220] ['4', '29', '39', '41'] -> 41 - ((29 + 39) / 4)
[7221] ['1', '5', '8', '13'] -> ((13 - 8) * 5) - 1
[7222] ['4', '29', '40', '45'] -> ((45 - 29) * 4) - 40
[7223] ['4', '29', '43', '47'] -> 43 - ((29 + 47) / 4)
[7224] ['4', '29', '44', '46'] -> ((46 - 29) * 4) - 44
[7225] ['4', '30', '30', '39'] -> 39 - ((30 + 30) / 4)
[7226] ['4', '30', '38', '41'] -> 41 - ((30 + 38) / 4)
[7227] ['4', '30', '42', '42'] -> 42 - ((30 + 42) / 4)
[7228] ['4', '30', '43', '46'] -> 43 - ((30 + 46) / 4)
[7229] ['4', '30', '44', '47'] -> ((47 - 30) * 4) - 44
[7230] ['4', '31', '32', '45'] -> ((45 - 31) * 4) - 32
[7231] ['4', '31', '37', '41'] -> 41 - ((31 + 37) / 4)
[7232] ['1', '1', '1', '47'] -> (1 + 47) / (1 + 1)
[7233] ['1', '1', '10', '19'] -> (10 / (1 + 1)) + 19
[7234] ['1', '5', '8', '24'] -> ((1 + 5) * 8) - 24
[7235] ['4', '31', '40', '47'] -> ((47 - 31) * 4) - 40
[7236] ['4', '31', '41', '42'] -> 42 - ((31 + 41) / 4)
[7237] ['4', '31', '43', '45'] -> 43 - ((31 + 45) / 4)
[7238] ['4', '31', '44', '48'] -> ((48 - 31) * 4) - 44
[7239] ['4', '31', '44', '49'] -> 44 - ((31 + 49) / 4)
[7240] ['4', '24', '29', '41'] -> ((41 - 29) * 4) - 24
[7241] ['4', '24', '31', '43'] -> ((43 - 31) * 4) - 24
[7242] ['4', '24', '32', '44'] -> ((44 - 32) * 4) - 24
[7243] ['4', '24', '33', '45'] -> ((45 - 33) * 4) - 24
[7244] ['4', '24', '34', '46'] -> ((46 - 34) * 4) - 24
[7245] ['1', '5', '8', '39'] -> 39 / ((5 / 8) + 1)
[7246] ['4', '24', '35', '47'] -> ((47 - 35) * 4) - 24
[7247] ['4', '24', '37', '49'] -> ((49 - 37) * 4) - 24
[7248] ['4', '25', '26', '46'] -> 26 - ((4 + 46) / 25)
[7249] ['4', '25', '28', '29'] -> ((25 * 28) - 4) / 29
[7250] ['4', '25', '28', '38'] -> ((38 - 25) * 4) - 28
[7251] ['4', '25', '31', '38'] -> 38 - ((25 + 31) / 4)
[7252] ['4', '25', '40', '41'] -> ((41 - 25) * 4) - 40
[7253] ['4', '27', '37', '40'] -> 40 - ((27 + 37) / 4)
[7254] ['4', '27', '40', '43'] -> ((43 - 27) * 4) - 40
[7255] ['4', '27', '42', '45'] -> 42 - ((27 + 45) / 4)
[7256] ['1', '5', '9', '13'] -> (1 + 5) * (13 - 9)
[7257] ['4', '27', '43', '49'] -> 43 - ((27 + 49) / 4)
[7258] ['4', '27', '45', '48'] -> ((45 - 27) * 4) - 48
[7259] ['4', '28', '28', '38'] -> 38 - ((28 + 28) / 4)
[7260] ['4', '28', '28', '41'] -> ((41 - 28) * 4) - 28
[7261] ['4', '28', '29', '34'] -> ((28 * 29) + 4) / 34
[7262] ['4', '28', '29', '42'] -> ((42 - 29) * 4) - 28
[7263] ['4', '28', '30', '43'] -> ((43 - 30) * 4) - 28
[7264] ['4', '28', '30', '44'] -> (4 + 44) / (30 - 28)
[7265] ['4', '28', '31', '44'] -> ((44 - 31) * 4) - 28
[7266] ['4', '28', '32', '39'] -> 39 - ((28 + 32) / 4)
[7267] ['1', '5', '9', '14'] -> ((14 - 9) * 5) - 1
[7268] ['4', '28', '32', '45'] -> ((45 - 32) * 4) - 28
[7269] ['4', '28', '33', '46'] -> ((46 - 33) * 4) - 28
[7270] ['4', '28', '34', '47'] -> ((47 - 34) * 4) - 28
[7271] ['4', '28', '35', '41'] -> ((28 * 35) + 4) / 41
[7272] ['4', '28', '35', '48'] -> ((48 - 35) * 4) - 28
[7273] ['4', '28', '36', '40'] -> 40 - ((28 + 36) / 4)
[7274] ['4', '28', '36', '49'] -> ((49 - 36) * 4) - 28
[7275] ['4', '28', '37', '43'] -> ((28 * 37) - 4) / 43
[7276] ['4', '28', '40', '44'] -> ((44 - 28) * 4) - 40
[7277] ['4', '28', '41', '48'] -> ((28 * 41) + 4) / 48
[7278] ['1', '5', '9', '43'] -> ((43 * 5) + 1) / 9
[7279] ['4', '28', '42', '44'] -> 42 - ((28 + 44) / 4)
[7280] ['4', '28', '43', '48'] -> 43 - ((28 + 48) / 4)
[7281] ['4', '28', '46', '48'] -> ((46 - 28) * 4) - 48
[7282] ['4', '29', '31', '39'] -> 39 - ((29 + 31) / 4)
[7283] ['4', '29', '31', '44'] -> (4 + 44) / (31 - 29)
[7284] ['4', '29', '32', '43'] -> ((43 - 29) * 4) - 32
[7285] ['4', '29', '35', '40'] -> 40 - ((29 + 35) / 4)
[7286] ['4', '31', '48', '49'] -> ((49 - 31) * 4) - 48
[7287] ['4', '32', '32', '32'] -> (32 + 32 + 32) / 4
[7288] ['4', '32', '32', '40'] -> 40 - ((32 + 32) / 4)
[7289] ['1', '5', '10', '14'] -> (1 + 5) * (14 - 10)
[7290] ['4', '32', '32', '46'] -> ((46 - 32) * 4) - 32
[7291] ['4', '32', '33', '47'] -> ((47 - 33) * 4) - 32
[7292] ['4', '32', '34', '44'] -> (4 + 44) / (34 - 32)
[7293] ['4', '32', '35', '49'] -> ((49 - 35) * 4) - 32
[7294] ['4', '32', '36', '41'] -> 41 - ((32 + 36) / 4)
[7295] ['4', '32', '43', '44'] -> 43 - ((32 + 44) / 4)
[7296] ['4', '32', '44', '49'] -> ((49 - 32) * 4) - 44
[7297] ['4', '33', '35', '41'] -> 41 - ((33 + 35) / 4)
[7298] ['4', '33', '35', '44'] -> (4 + 44) / (35 - 33)
[7299] ['4', '33', '39', '42'] -> 42 - ((33 + 39) / 4)
[7300] ['1', '5', '10', '15'] -> ((15 - 10) * 5) - 1
[7301] ['4', '33', '40', '49'] -> ((49 - 33) * 4) - 40
[7302] ['4', '33', '43', '43'] -> 43 - ((33 + 43) / 4)
[7303] ['4', '33', '44', '47'] -> 44 - ((33 + 47) / 4)
[7304] ['4', '34', '34', '41'] -> 41 - ((34 + 34) / 4)
[7305] ['4', '34', '36', '44'] -> (4 + 44) / (36 - 34)
[7306] ['4', '34', '38', '42'] -> 42 - ((34 + 38) / 4)
[7307] ['4', '34', '42', '43'] -> 43 - ((34 + 42) / 4)
[7308] ['4', '34', '44', '46'] -> 44 - ((34 + 46) / 4)
[7309] ['4', '35', '37', '42'] -> 42 - ((35 + 37) / 4)
[7310] ['5', '5', '32', '32'] -> (5 * 5) - (32 / 32)
[7311] ['1', '5', '10', '17'] -> ((17 / 5) - 1) * 10
[7312] ['5', '5', '32', '35'] -> 32 - ((35 + 5) / 5)
[7313] ['5', '5', '32', '40'] -> ((32 * 5) - 40) / 5
[7314] ['5', '5', '33', '33'] -> (5 * 5) - (33 / 33)
[7315] ['5', '5', '33', '40'] -> 33 - ((40 + 5) / 5)
[7316] ['5', '5', '33', '45'] -> ((33 * 5) - 45) / 5
[7317] ['5', '5', '34', '34'] -> (5 * 5) - (34 / 34)
[7318] ['5', '5', '34', '45'] -> 34 - ((45 + 5) / 5)
[7319] ['5', '5', '35', '35'] -> (5 * 5) - (35 / 35)
[7320] ['5', '5', '35', '48'] -> 48 / ((35 / 5) - 5)
[7321] ['5', '5', '36', '36'] -> (5 * 5) - (36 / 36)
[7322] ['1', '5', '10', '31'] -> ((1 + 10) * 5) - 31
[7323] ['5', '5', '37', '37'] -> (5 * 5) - (37 / 37)
[7324] ['5', '5', '38', '38'] -> (5 * 5) - (38 / 38)
[7325] ['5', '5', '39', '39'] -> (5 * 5) - (39 / 39)
[7326] ['5', '5', '40', '40'] -> (5 * 5) - (40 / 40)
[7327] ['5', '5', '41', '41'] -> (5 * 5) - (41 / 41)
[7328] ['5', '5', '42', '42'] -> (5 * 5) - (42 / 42)
[7329] ['5', '5', '43', '43'] -> (5 * 5) - (43 / 43)
[7330] ['5', '5', '44', '44'] -> (5 * 5) - (44 / 44)
[7331] ['5', '5', '45', '45'] -> (5 * 5) - (45 / 45)
[7332] ['5', '5', '46', '46'] -> (5 * 5) - (46 / 46)
[7333] ['1', '5', '11', '11'] -> ((11 * 11) - 1) / 5
[7334] ['5', '5', '46', '49'] -> ((46 + 49) / 5) + 5
[7335] ['5', '5', '47', '47'] -> (5 * 5) - (47 / 47)
[7336] ['5', '5', '48', '48'] -> (5 * 5) - (48 / 48)
[7337] ['5', '5', '49', '49'] -> (5 * 5) - (49 / 49)
[7338] ['5', '6', '6', '6'] -> (5 - (6 / 6)) * 6
[7339] ['5', '6', '6', '9'] -> (6 * 9) - (5 * 6)
[7340] ['5', '6', '6', '21'] -> ((21 * 6) - 6) / 5
[7341] ['5', '6', '6', '34'] -> (34 - (5 * 6)) * 6
[7342] ['5', '6', '6', '42'] -> ((5 + 6) * 6) - 42
[7343] ['5', '6', '7', '7'] -> (5 - (7 / 7)) * 6
[7344] ['1', '1', '10', '22'] -> (1 + 1) * (22 - 10)
[7345] ['1', '5', '11', '15'] -> (1 + 5) * (15 - 11)
[7346] ['5', '6', '7', '22'] -> ((5 + 7) / 6) + 22
[7347] ['5', '6', '7', '26'] -> 26 - ((5 + 7) / 6)
[7348] ['5', '6', '7', '39'] -> (39 - (5 * 7)) * 6
[7349] ['5', '6', '7', '41'] -> ((6 + 7) * 5) - 41
[7350] ['5', '6', '8', '20'] -> (8 - (20 / 5)) * 6
[7351] ['5', '6', '8', '36'] -> ((5 * 8) - 36) * 6
[7352] ['5', '6', '8', '44'] -> (44 - (5 * 8)) * 6
[7353] ['5', '6', '8', '45'] -> ((45 / 5) - 6) * 8
[7354] ['5', '6', '9', '42'] -> ((42 * 5) + 6) / 9
[7355] ['5', '6', '9', '46'] -> ((46 / 6) - 5) * 9
[7356] ['1', '5', '11', '16'] -> ((16 - 11) * 5) - 1
[7357] ['5', '6', '9', '49'] -> (49 - (5 * 9)) * 6
[7358] ['5', '6', '10', '46'] -> ((10 * 5) - 46) * 6
[7359] ['5', '6', '11', '11'] -> (5 - (11 / 11)) * 6
[7360] ['5', '6', '11', '18'] -> (18 * 5) - (11 * 6)
[7361] ['5', '6', '12', '33'] -> 12 / ((33 / 6) - 5)
[7362] ['5', '6', '12', '48'] -> ((12 * 6) + 48) / 5
[7363] ['5', '6', '13', '13'] -> (5 - (13 / 13)) * 6
[7364] ['5', '6', '13', '21'] -> ((13 + 5) / 6) + 21
[7365] ['5', '6', '13', '24'] -> ((13 - 5) * 6) - 24
[7366] ['5', '6', '13', '27'] -> 27 - ((13 + 5) / 6)
[7367] ['1', '5', '11', '36'] -> ((1 + 11) * 5) - 36
[7368] ['5', '6', '13', '42'] -> ((13 * 6) + 42) / 5
[7369] ['5', '6', '13', '45'] -> (13 - (45 / 5)) * 6
[7370] ['4', '35', '41', '43'] -> 43 - ((35 + 41) / 4)
[7371] ['4', '35', '44', '45'] -> 44 - ((35 + 45) / 4)
[7372] ['4', '35', '45', '49'] -> 45 - ((35 + 49) / 4)
[7373] ['4', '36', '44', '44'] -> 44 - ((36 + 44) / 4)
[7374] ['4', '37', '39', '43'] -> 43 - ((37 + 39) / 4)
[7375] ['4', '37', '39', '44'] -> (4 + 44) / (39 - 37)
[7376] ['4', '37', '43', '44'] -> 44 - ((37 + 43) / 4)
[7377] ['4', '37', '45', '47'] -> 45 - ((37 + 47) / 4)
[7378] ['1', '5', '11', '42'] -> ((1 + 5) * 11) - 42
[7379] ['4', '38', '38', '43'] -> 43 - ((38 + 38) / 4)
[7380] ['4', '38', '40', '44'] -> (4 + 44) / (40 - 38)
[7381] ['4', '38', '42', '44'] -> 44 - ((38 + 42) / 4)
[7382] ['4', '38', '45', '46'] -> 45 - ((38 + 46) / 4)
[7383] ['4', '39', '45', '45'] -> 45 - ((39 + 45) / 4)
[7384] ['4', '39', '46', '49'] -> 46 - ((39 + 49) / 4)
[7385] ['4', '41', '43', '44'] -> (4 + 44) / (43 - 41)
[7386] ['4', '41', '43', '45'] -> 45 - ((41 + 43) / 4)
[7387] ['5', '6', '32', '34'] -> 32 - ((34 + 6) / 5)
[7388] ['5', '6', '32', '43'] -> 32 - ((43 + 5) / 6)
[7389] ['1', '5', '12', '14'] -> 14 / (1 - (5 / 12))
[7390] ['5', '6', '32', '48'] -> 48 / (32 - (5 * 6))
[7391] ['5', '6', '33', '33'] -> (5 - (33 / 33)) * 6
[7392] ['5', '6', '33', '40'] -> ((33 / 5) - 6) * 40
[7393] ['5', '6', '33', '48'] -> ((33 / 6) - 5) * 48
[7394] ['5', '6', '33', '49'] -> 33 - ((49 + 5) / 6)
[7395] ['5', '6', '34', '34'] -> (5 - (34 / 34)) * 6
[7396] ['5', '6', '34', '44'] -> 34 - ((44 + 6) / 5)
[7397] ['5', '6', '35', '35'] -> (5 - (35 / 35)) * 6
[7398] ['5', '6', '35', '42'] -> (6 - (42 / 35)) * 5
[7399] ['5', '6', '35', '49'] -> 35 - ((49 + 6) / 5)
[7400] ['1', '5', '12', '15'] -> ((15 / 5) - 1) * 12
[7401] ['5', '6', '36', '39'] -> 36 / ((39 / 6) - 5)
[7402] ['5', '6', '36', '48'] -> (48 * 5) - (36 * 6)
[7403] ['5', '6', '37', '37'] -> (5 - (37 / 37)) * 6
[7404] ['5', '6', '37', '41'] -> ((37 * 5) - 41) / 6
[7405] ['5', '6', '38', '38'] -> (5 - (38 / 38)) * 6
[7406] ['5', '6', '38', '46'] -> ((38 * 5) - 46) / 6
[7407] ['5', '6', '39', '39'] -> (5 - (39 / 39)) * 6
[7408] ['5', '6', '39', '42'] -> (39 * 6) - (42 * 5)
[7409] ['5', '6', '41', '41'] -> (5 - (41 / 41)) * 6
[7410] ['5', '6', '41', '44'] -> 44 / ((41 / 6) - 5)
[7411] ['1', '5', '12', '22'] -> (12 / (1 + 5)) + 22
[7412] ['5', '6', '41', '49'] -> ((41 + 49) / 5) + 6
[7413] ['5', '6', '42', '42'] -> (5 - (42 / 42)) * 6
[7414] ['5', '6', '43', '43'] -> (5 - (43 / 43)) * 6
[7415] ['5', '6', '43', '47'] -> ((43 + 47) / 5) + 6
[7416] ['5', '6', '44', '44'] -> (5 - (44 / 44)) * 6
[7417] ['5', '6', '44', '46'] -> ((44 + 46) / 5) + 6
[7418] ['5', '6', '44', '48'] -> (44 * 6) - (48 * 5)
[7419] ['5', '6', '46', '46'] -> (5 - (46 / 46)) * 6
[7420] ['5', '6', '47', '47'] -> (5 - (47 / 47)) * 6
[7421] ['5', '6', '48', '48'] -> (5 - (48 / 48)) * 6
[7422] ['1', '5', '12', '24'] -> ((5 - 1) * 12) - 24
[7423] ['5', '6', '49', '49'] -> (5 - (49 / 49)) * 6
[7424] ['5', '7', '7', '9'] -> (5 + 7) * (9 - 7)
[7425] ['5', '7', '7', '11'] -> (5 - (11 / 7)) * 7
[7426] ['5', '7', '7', '35'] -> ((35 * 5) - 7) / 7
[7427] ['5', '7', '7', '41'] -> (41 + 7) / (7 - 5)
[7428] ['5', '7', '7', '46'] -> ((7 + 7) * 5) - 46
[7429] ['5', '7', '8', '10'] -> (10 - 8) * (5 + 7)
[7430] ['5', '7', '8', '21'] -> ((7 + 8) / 5) + 21
[7431] ['5', '7', '8', '38'] -> (38 - (5 * 7)) * 8
[7432] ['5', '7', '9', '11'] -> (11 - 9) * (5 + 7)
[7433] ['1', '5', '12', '26'] -> 26 - (12 / (1 + 5))
[7434] ['5', '7', '9', '22'] -> ((5 + 9) / 7) + 22
[7435] ['5', '7', '9', '26'] -> 26 - ((5 + 9) / 7)
[7436] ['5', '7', '9', '39'] -> (39 + 9) / (7 - 5)
[7437] ['5', '7', '9', '43'] -> (43 + 5) / (9 - 7)
[7438] ['5', '7', '10', '11'] -> ((10 - 5) * 7) - 11
[7439] ['5', '7', '10', '17'] -> ((7 - 5) * 17) - 10
[7440] ['5', '7', '10', '23'] -> (7 - (23 / 5)) * 10
[7441] ['5', '7', '10', '47'] -> ((47 / 5) - 7) * 10
[7442] ['5', '7', '11', '13'] -> (13 - 11) * (5 + 7)
[7443] ['5', '7', '11', '14'] -> ((14 - 7) * 5) - 11
[7444] ['1', '5', '12', '34'] -> 34 / ((5 / 12) + 1)
[7445] ['5', '7', '11', '18'] -> ((11 - 5) * 7) - 18
[7446] ['5', '7', '11', '43'] -> ((11 * 7) + 43) / 5
[7447] ['5', '7', '12', '12'] -> (12 * 7) - (12 * 5)
[7448] ['5', '7', '12', '21'] -> (5 - (21 / 7)) * 12
[7449] ['5', '7', '12', '33'] -> ((5 * 7) - 33) * 12
[7450] ['5', '7', '12', '37'] -> (37 - (5 * 7)) * 12
[7451] ['5', '7', '12', '45'] -> ((45 / 5) - 7) * 12
[7452] ['5', '7', '13', '15'] -> (15 - 13) * (5 + 7)
[7453] ['5', '7', '13', '19'] -> ((19 * 7) - 13) / 5
[7454] ['5', '7', '13', '28'] -> 28 - ((13 + 7) / 5)
[7455] ['1', '1', '10', '28'] -> (28 / (1 + 1)) + 10
[7456] ['1', '5', '13', '18'] -> ((18 - 13) * 5) - 1
[7457] ['5', '7', '13', '29'] -> ((13 * 7) + 29) / 5
[7458] ['5', '7', '13', '31'] -> ((31 * 5) + 13) / 7
[7459] ['5', '7', '13', '32'] -> ((13 - 5) * 7) - 32
[7460] ['5', '7', '14', '16'] -> (16 - 14) * (5 + 7)
[7461] ['5', '7', '14', '19'] -> ((7 - 5) * 19) - 14
[7462] ['5', '7', '14', '23'] -> (5 - (23 / 7)) * 14
[7463] ['5', '7', '14', '47'] -> ((47 / 7) - 5) * 14
[7464] ['5', '7', '15', '16'] -> ((15 - 7) * 5) - 16
[7465] ['5', '7', '15', '17'] -> (17 - 15) * (5 + 7)
[7466] ['5', '6', '14', '14'] -> (5 - (14 / 14)) * 6
[7467] ['1', '5', '13', '28'] -> ((5 - 1) * 13) - 28
[7468] ['5', '6', '14', '26'] -> ((26 * 5) + 14) / 6
[7469] ['5', '6', '14', '28'] -> 28 - ((14 + 6) / 5)
[7470] ['5', '6', '14', '44'] -> ((44 + 6) / 5) + 14
[7471] ['5', '6', '15', '18'] -> (6 - (18 / 15)) * 5
[7472] ['5', '6', '15', '30'] -> ((15 * 6) + 30) / 5
[7473] ['5', '6', '15', '36'] -> ((15 - 5) * 6) - 36
[7474] ['5', '6', '15', '49'] -> ((49 + 5) / 6) + 15
[7475] ['5', '6', '16', '16'] -> (5 - (16 / 16)) * 6
[7476] ['5', '6', '16', '21'] -> (5 - (21 / 6)) * 16
[7477] ['5', '6', '16', '32'] -> ((32 * 5) - 16) / 6
[7478] ['1', '5', '13', '36'] -> ((13 - 1) * 5) - 36
[7479] ['5', '6', '16', '42'] -> ((16 - 5) * 6) - 42
[7480] ['5', '6', '16', '43'] -> ((43 + 5) / 6) + 16
[7481] ['5', '6', '17', '17'] -> (5 - (17 / 17)) * 6
[7482] ['5', '6', '17', '29'] -> ((29 + 6) / 5) + 17
[7483] ['5', '6', '17', '31'] -> ((17 - 6) * 5) - 31
[7484] ['5', '6', '18', '18'] -> (5 - (18 / 18)) * 6
[7485] ['5', '6', '18', '23'] -> ((23 * 6) - 18) / 5
[7486] ['5', '6', '18', '48'] -> 48 / (5 - (18 / 6))
[7487] ['5', '6', '19', '29'] -> 29 - ((19 + 6) / 5)
[7488] ['5', '6', '19', '41'] -> ((19 - 6) * 5) - 41
[7489] ['1', '5', '13', '39'] -> (1 - (5 / 13)) * 39
[7490] ['5', '6', '19', '49'] -> ((19 * 5) + 49) / 6
[7491] ['5', '6', '20', '20'] -> (5 - (20 / 20)) * 6
[7492] ['5', '6', '20', '35'] -> 20 / ((35 / 6) - 5)
[7493] ['5', '6', '20', '46'] -> ((20 - 6) * 5) - 46
[7494] ['5', '6', '21', '36'] -> 36 / (5 - (21 / 6))
[7495] ['5', '6', '21', '39'] -> ((21 * 5) + 39) / 6
[7496] ['5', '6', '22', '26'] -> 26 - (22 / (5 + 6))
[7497] ['5', '6', '22', '34'] -> ((22 * 5) + 34) / 6
[7498] ['5', '6', '23', '23'] -> (5 - (23 / 23)) * 6
[7499] ['5', '6', '23', '28'] -> 28 / (5 - (23 / 6))
[7500] ['1', '5', '13', '46'] -> ((1 + 13) * 5) - 46
[7501] ['5', '6', '26', '26'] -> (5 - (26 / 26)) * 6
[7502] ['5', '6', '26', '30'] -> (6 - (26 / 5)) * 30
[7503] ['5', '6', '26', '34'] -> ((34 * 5) - 26) / 6
[7504] ['5', '6', '27', '42'] -> ((27 * 6) - 42) / 5
[7505] ['5', '6', '28', '28'] -> (5 - (28 / 28)) * 6
[7506] ['5', '6', '28', '44'] -> 28 - (44 / (5 + 6))
[7507] ['5', '6', '29', '29'] -> (5 - (29 / 29)) * 6
[7508] ['5', '6', '30', '30'] -> (5 - (30 / 30)) * 6
[7509] ['5', '6', '31', '31'] -> (5 - (31 / 31)) * 6
[7510] ['5', '6', '31', '35'] -> ((35 * 5) - 31) / 6
[7511] ['1', '5', '14', '18'] -> (1 + 5) * (18 - 14)
[7512] ['5', '6', '31', '42'] -> (42 * 5) - (31 * 6)
[7513] ['5', '6', '32', '32'] -> (5 - (32 / 32)) * 6
[7514] ['5', '7', '35', '48'] -> 35 - ((48 + 7) / 5)
[7515] ['5', '7', '36', '38'] -> (38 - 36) * (5 + 7)
[7516] ['5', '7', '37', '39'] -> (39 - 37) * (5 + 7)
[7517] ['5', '7', '37', '41'] -> ((41 * 5) - 37) / 7
[7518] ['5', '7', '37', '47'] -> (37 * 7) - (47 * 5)
[7519] ['5', '7', '38', '47'] -> ((38 + 47) / 5) + 7
[7520] ['5', '7', '39', '41'] -> (41 - 39) * (5 + 7)
[7521] ['5', '7', '39', '42'] -> ((39 / 7) - 5) * 42
[7522] ['1', '5', '14', '19'] -> ((19 - 14) * 5) - 1
[7523] ['5', '7', '39', '46'] -> ((39 + 46) / 5) + 7
[7524] ['5', '7', '40', '42'] -> (42 - 40) * (5 + 7)
[7525] ['5', '7', '41', '43'] -> (43 - 41) * (5 + 7)
[7526] ['5', '7', '41', '44'] -> ((41 + 44) / 5) + 7
